joint_tuple_id	page_host	surface_examples	atomic_host_or_card_value_German	analysis_status	local_frame	inner_d	right_family	dy_closure	b3	atomic_literal_composition_German	separate_local_creative_expansion_German	rule
10488b911aae52b3b334	chor	otchor|qotchor	SAMMELN	EXPLORATORY_ACTION	OT	0	NONE	0	0	HOST-CHOR=SAMMELN + FRAME-OT=GEGENBEZUG	vor der Blüte gesammelt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
12efe866f335461823a6	air	chair	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-AIR=UNBEKANNT	gib Rotwein hinzu	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1322bc176443fc2a8a86	okokchy	qokokchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OKOKCHY=UNBEKANNT	trockne es im Schatten	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1496a731803a9f48d2e1	rol	rol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-ROL=UNBEKANNT	bevor es abkühlt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1645e612504fcef59ced	ok	okain|qokain	SETZEN	FORMAL_AXIS	NONE	0	ain	0	0	HOST-OK=SETZEN + RIGHT-AIN=EINHEIT	gib einen abgemessenen Anteil in das Gefäß	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1779decef17481ec2853	ed	qotedaiin	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	aiin	0	0	HOST-ED=UNBEKANNT + FRAME-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	das breite Gefäß	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1b1ffdd869fb1429ad03	l	oldy	ANSCHLUSS	LOW_CONFIDENCE_RELATION	O	0	NONE	1	0	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG + DY=SCHLUSS	koche sanft und beende diesen Arbeitsschritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
1bfd786e6b8b63734a59	olkeey	solkeey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OLKEEY=UNBEKANNT	setze die Person an das Becken	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
204b04837409088c48f9	oltchy	oltchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OLTCHY=UNBEKANNT	bewahre es in einem bedeckten Gefäß	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
21ed2873b71e57269c08	ckh	chckhal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-CKH=UNBEKANNT + RIGHT-AL=ZIEL	für die angegebene Dauer	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
22fb87a5a83e5c3fb510	k	kair	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	air	0	0	HOST-K=UNBEKANNT + RIGHT-AIR=LAUF	der zurücklaufende Strom	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
232195d6ff2f326322f7	okol	qokol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OKOL=UNBEKANNT	lasse die Mischung einlaufen	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
259b2b3b0bf859882e2c	che	dchedy|schedy|tchedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
276a7c2d74d1143446f4	oky	choky|oky|qoky	VERWENDEN	RECURRENT_WHOLE_CARD_ATOMIC_LABEL	NONE	0	NONE	0	0	GANZKARTE-OKY=VERWENDEN	Die aktive Portion verwenden	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
27d97af8c96eb056c2e6	oykchor	oykchor	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OYKCHOR=UNBEKANNT	wenn sich die Blüte geöffnet hat	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
28ffbc88b97772a75f1e	olche	olchedy|qolchedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
29e0eb222ef2fb99523a	l	lar	ANSCHLUSS	LOW_CONFIDENCE_RELATION	NONE	0	ar	0	0	HOST-L=ANSCHLUSS + RIGHT-AR=QUELLE	schließe den unteren Ablauf	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2b7fa918d1b2f5c656e3	lo	lo	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-LO=UNBEKANNT	schließe den unteren Ablauf	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2bc2ed2630dbdaaa6b59	alch	dalchdy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-ALCH=UNBEKANNT + DY=SCHLUSS	behalte den Rückstand und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2c1a5fd92b9e3c762242	eky	cheeky	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-EKY=UNBEKANNT	solange es noch warm ist	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2c82523794dcb7d2b343	oiiin	oiiin|soiiin	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OIIIN=UNBEKANNT	bis es klar ist	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2cc054357a929df85f64	o	cho|sho	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-O=UNBEKANNT	nimm danach den folgenden Zusatz oder Pflanzenteil	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2cc8bb3c2af19607888f	ckhy	chckhy|shckhy	VERBUNDEN	RECURRENT_WHOLE_CARD_ATOMIC_LABEL	NONE	0	NONE	0	0	GANZKARTE-CKHY=VERBUNDEN	durch die verbundenen Läufe	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2d2e37ccb2dacc53ee5a	olk	solkaiin	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	aiin	0	0	HOST-OLK=UNBEKANNT + RIGHT-AIIN=STANDARD	durch ein Tuch	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2e2027b1951d79911e24	cho	tchody	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-CHO=UNBEKANNT + DY=SCHLUSS	lasse die geseihte Flüssigkeit offen abkühlen	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2e7e89e0bd12b999c280	lshe	lshedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-LSHE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende diesen Durchgang	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
2f1c5e56e8f0ff459065	aiin	aiin|chaiin|daiin|saiin|taiin	MASS	RECURRENT_WHOLE_CARD_ATOMIC_LABEL	NONE	0	NONE	0	0	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
308e8ea2d5d190c498e8	ok	okal|qokal	SETZEN	FORMAL_AXIS	NONE	0	al	0	0	HOST-OK=SETZEN + RIGHT-AL=ZIEL	mische beide Anteile zusammen	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
322281bd391aa621f568	okchol	okchol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OKCHOL=UNBEKANNT	lege ihn warm auf	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
342c3f0777337648f4b3	ed	cheedar	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	ar	0	0	HOST-ED=UNBEKANNT + RIGHT-AR=QUELLE	setze die Person an das Becken	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
348e81ba084c5acdb32b	ecthedchy	shecthedchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-ECTHEDCHY=UNBEKANNT	wende es an der markierten Stelle an	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
3ae9a121ba0045b913e8	ok	qokar	SETZEN	FORMAL_AXIS	NONE	0	ar	0	0	HOST-OK=SETZEN + RIGHT-AR=QUELLE	über der örtlich bezeichneten Stelle	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
3b70942557b3a40e8030	olkee	olkeedy|solkeedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
3e9c7f217843b588489d	raly	raly	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-RALY=UNBEKANNT	die erste Öffnung	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
403c1592f918c8f23b88	yk	ykain	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	ain	0	0	HOST-YK=UNBEKANNT + RIGHT-AIN=EINHEIT	koche das breite Blatt sanft	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
409de02322e7b2ca0c62	kaiiin	kaiiin	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-KAIIIN=UNBEKANNT	bis ein bitterer Geschmack bleibt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
428a5e3662aa57b4b256	cho	schoal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-CHO=UNBEKANNT + RIGHT-AL=ZIEL	vom schattigen Waldort	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
42cdc187d5b9ffc60063	olkey	solkey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OLKEY=UNBEKANNT	öffne danach den oberen Lauf	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
433713294b25b0a12f66	lched	lchedal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-LCHED=UNBEKANNT + RIGHT-AL=ZIEL	das untere Becken	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
43eb9aa12959b4d5cdc9	ekey	qekey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-EKEY=UNBEKANNT	ohne Kochen	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
497cbd9c7401810ff56b	ol	otol	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	NONE	0	0	HOST-OL=UNBEKANNT + FRAME-OT=GEGENBEZUG	eine Handvoll	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
4a7a6326ac95a8809302	okaly	qokaly	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OKALY=UNBEKANNT	fahre am zweiten Lauf fort	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
4d4559019a961b834aa1	ar	char|dar|sar	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-AR=UNBEKANNT	Daraus, aus demselben Ansatz	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
4da0f0f7b5fc7ac20067	r	ral	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-R=UNBEKANNT + RIGHT-AL=ZIEL	und lasse es abkühlen	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
4de12cf322dfb76ded1e	che	otchedy|qotchedy	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	NONE	1	0	HOST-CHE=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
4eab1841ed655c20a348	eckh	sheckhal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-ECKH=UNBEKANNT + RIGHT-AL=ZIEL	eine mäßige Menge	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
53cd0637c6820ba5e91f	ain	dain	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-AIN=UNBEKANNT	durch ein Tuch	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
54d0e228ca346110af05	ot	otaiin|sotaiin	GEGENBEZUG	LOW_CONFIDENCE_RELATION	NONE	0	aiin	0	0	HOST-OT=GEGENBEZUG + RIGHT-AIIN=STANDARD	für dieselbe Dauer wie zuvor	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
54e32e9c1414b20640e9	shkch	sshkchdy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-SHKCH=UNBEKANNT + DY=SCHLUSS	halte es warm und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
577c03a928d674d420d7	oyty	shoyty	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OYTY=UNBEKANNT	behalte die Blütenkrone zurück	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
5d5e0b288cf36864ed9d	eey	oteey	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	NONE	0	0	HOST-EEY=UNBEKANNT + FRAME-OT=GEGENBEZUG	das bereitete Öl	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
5e8441397e7c0faf042b	chy	chedchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	1	NONE	0	0	HOST-CHY=UNBEKANNT + INNER-D=VARIANTE	gieße das erwärmte Wasser ein	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
5eff216ba51fbfb21f22	ls	ls	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-LS=UNBEKANNT	die erste Öffnung	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
5fca8fc3dee57e1d8c1f	lcheey	lcheey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-LCHEEY=UNBEKANNT	der eingetauchte Teil	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
601b77449028deed39de	ch	otchdy	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	NONE	1	0	HOST-CH=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	ziehe es ab und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
61a075bc54793c1c781f	otodan	sotodan	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OTODAN=UNBEKANNT	gebrauche es frisch vermischt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
62ff059766b21c7de083	otytchol	otytchol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OTYTCHOL=UNBEKANNT	trinke es bei Magenschmerz	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
65df3cd9e59060042d47	pche	pchedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-PCHE=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
65f320e75510b2f38182	chey	dchey	NEHMEN	EXPLORATORY_ACTION	NONE	0	NONE	0	0	HOST-CHEY=NEHMEN	Nimm die faserige untere Wurzel	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
6afeb5c9ab9f6cbdea0d	or	orain	BEREIT	PROVISIONAL_CONTENT_STATE	NONE	0	ain	0	0	HOST-OR=BEREIT + RIGHT-AIN=EINHEIT	gebrauche die fertige Flüssigkeit frisch	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
6b89d6dd70635bc60fe0	cthey	qcthey|shcthey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-CTHEY=UNBEKANNT	unter derselben Einstellung	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
6f7ff8287eddf4da9fdb	y	chdy|chedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	1	NONE	0	0	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7249edc4df3419c26999	ycheor	ycheor	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-YCHEOR=UNBEKANNT	sie wächst auf feuchtem Wiesengrund	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
74c76d589d44120f647b	sheol	dsheol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-SHEOL=UNBEKANNT	wende es an der markierten Stelle an	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
75a523fcf039b006f97b	kch	kchal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	HOST-KCH=UNBEKANNT + RIGHT-AL=ZIEL	bewahre den Rest trocken im Schatten	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7811a7daff25d476e28d	olsaly	olsaly	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-OLSALY=UNBEKANNT	das untere Becken	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
78b3b3140714da19090d	al	daldy	ZIEL	LOW_CONFIDENCE_RELATION	NONE	0	NONE	1	0	HOST-AL=ZIEL + DY=SCHLUSS	wiederhole es an der zweiten Öffnung und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7a4bb8136330ee4e6e56	or	chor|or|shor|sor	BEREIT	PROVISIONAL_CONTENT_STATE	NONE	0	NONE	0	0	HOST-OR=BEREIT	Die bereitete Arbeitsflüssigkeit	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7d2404c835b10a2c06af	ok	okair	SETZEN	FORMAL_AXIS	NONE	0	air	0	0	HOST-OK=SETZEN + RIGHT-AIR=LAUF	öffne danach den oberen Lauf	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7d25241b0e56c836372a	okee	qokeedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7db18b2f0fb7ed0fcfd3	oke	qokedy	SPÜLEN	RECURRENT_WHOLE_CARD_ATOMIC_LABEL	NONE	0	NONE	1	0	GANZKARTE-OKE=SPÜLEN + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
7f68f60279efe6b28cd7	rshe	rshedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-RSHE=UNBEKANNT + DY=SCHLUSS	trinke den angegebenen Anteil und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
807591efc3d3f7ddbfab	o	cheoar	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	ar	0	0	HOST-O=UNBEKANNT + RIGHT-AR=QUELLE	gib Weißwein hinzu	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
80ebbbbf238eee9f0aef	ty	chety|chty	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	HOST-TY=UNBEKANNT	Gleichmäßig bearbeiten	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
834825c61d048a6b5628	d	chodaiin	UNBEKANNT	OPAQUE_WHOLE_CARD	O	0	aiin	0	0	HOST-D=UNBEKANNT + FRAME-O=FORTSETZUNG + RIGHT-AIIN=STANDARD	bewahre diesen Anteil unter Öl	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
87411f84689b4f93a303	okch	qokchdy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	HOST-OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
883a6708116c342cb10b	k	skar	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	ar	0	0	HOST-K=UNBEKANNT + RIGHT-AR=QUELLE	gieße das erwärmte Wasser ein	ATOMIC_VALUE_NEVER_INCLUDES_OBJECT_PLUS_ACTION_PLUS_CONDITION
