world	source_state_hit_gain	factorial_hit_gain	max_two_hit_gain
117	-1	9	9
118	-2	3	3
119	0	8	8
120	-1	9	9
121	0	6	6
122	-2	1	1
123	-1	8	8
124	0	2	2
125	0	5	5
126	-2	2	2
127	-1	7	7
128	0	8	8
129	0	2	2
130	-1	6	6
131	0	3	3
132	0	2	2
133	0	4	4
134	-2	3	3
135	-2	2	2
136	-2	4	4
137	0	2	2
138	0	4	4
139	0	6	6
140	0	5	5
141	0	6	6
142	-2	5	5
143	-1	3	3
144	0	9	9
145	-2	4	4
146	-1	3	3
147	-1	4	4
148	0	5	5
149	-1	5	5
150	-1	5	5
151	-1	4	4
152	0	3	3
153	0	2	2
154	0	5	5
155	0	6	6
156	0	4	4
157	-1	5	5
158	0	5	5
159	0	8	8
160	-1	6	6
161	-1	5	5
162	0	7	7
163	-1	10	10
164	0	6	6
165	0	10	10
166	0	9	9
167	0	6	6
168	-1	8	8
169	-1	0	0
170	-1	2	2
171	-1	8	8
172	0	11	11
173	-1	7	7
174	0	8	8
175	0	8	8
176	0	7	7
177	-1	6	6
178	0	8	8
179	-1	7	7
180	-1	1	1
181	0	1	1
182	-2	5	5
183	0	3	3
184	0	6	6
185	0	7	7
186	0	5	5
187	0	7	7
188	0	6	6
189	0	2	2
190	0	9	9
191	-1	8	8
192	0	0	0
193	0	10	10
194	0	4	4
195	0	4	4
196	0	5	5
197	0	7	7
198	0	7	7
199	0	5	5
200	-1	4	4
201	-1	5	5
202	-1	4	4
203	0	9	9
204	-1	5	5
205	0	5	5
206	0	6	6
207	0	3	3
208	-1	7	7
209	0	-1	0
210	-1	7	7
211	-1	7	7
212	-1	4	4
213	0	6	6
214	-1	3	3
215	0	6	6
216	0	6	6
217	0	-1	0
218	-1	4	4
219	0	4	4
220	0	10	10
221	0	7	7
222	0	10	10
223	-1	8	8
224	0	4	4
225	0	5	5
226	1	9	9
227	0	3	3
228	0	7	7
229	0	5	5
230	0	6	6
231	-1	6	6
232	0	8	8
233	-3	5	5
234	-1	5	5
235	0	6	6
236	0	7	7
237	-2	0	0
238	-2	3	3
239	-1	1	1
240	-1	6	6
241	0	3	3
242	-1	4	4
243	0	3	3
244	0	9	9
245	-2	3	3
246	0	6	6
247	-1	10	10
248	-1	1	1
249	-2	1	1
250	-1	6	6
251	-1	1	1
252	0	7	7
253	0	4	4
254	-1	7	7
255	0	2	2
256	-1	6	6
257	0	3	3
258	-1	8	8
259	0	7	7
260	0	6	6
261	-1	5	5
262	0	1	1
263	0	6	6
264	-1	4	4
265	0	3	3
266	-1	9	9
267	0	3	3
268	-1	7	7
269	0	6	6
270	0	3	3
271	0	8	8
272	0	7	7
273	0	9	9
274	0	8	8
275	-1	6	6
276	-1	0	0
277	-1	7	7
278	-2	7	7
279	0	3	3
280	-2	7	7
281	-1	3	3
282	-1	7	7
283	-1	0	0
284	0	8	8
285	0	9	9
286	-1	2	2
287	0	3	3
288	-1	5	5
289	-1	1	1
290	0	6	6
291	0	10	10
292	-1	13	13
293	0	5	5
294	0	4	4
295	0	10	10
296	0	4	4
297	0	4	4
298	-1	1	1
299	0	7	7
300	0	9	9
301	0	7	7
302	0	5	5
303	-1	4	4
304	0	3	3
305	0	2	2
306	0	7	7
307	-1	8	8
308	0	12	12
309	-1	5	5
310	0	7	7
311	0	8	8
312	-1	8	8
313	-1	6	6
314	-1	4	4
315	0	2	2
316	-1	6	6
317	0	6	6
318	-1	6	6
319	0	4	4
320	0	5	5
321	0	8	8
322	0	6	6
323	-3	2	2
324	0	2	2
325	0	3	3
326	0	4	4
327	0	7	7
328	-1	5	5
329	-1	6	6
330	0	8	8
331	-2	3	3
332	-1	9	9
333	0	4	4
334	0	9	9
335	-2	3	3
336	0	9	9
337	0	4	4
338	-2	8	8
339	0	6	6
340	-1	5	5
341	0	3	3
342	0	5	5
343	0	9	9
344	0	7	7
345	1	7	7
346	0	7	7
347	0	7	7
348	0	11	11
349	-1	1	1
350	0	3	3
351	-1	6	6
352	0	6	6
353	-1	3	3
354	-1	1	1
355	-1	4	4
356	-1	3	3
357	-2	5	5
358	-1	7	7
359	0	8	8
360	-1	5	5
361	-2	8	8
362	-1	7	7
363	-1	-1	-1
364	-2	2	2
365	-1	4	4
366	0	6	6
367	-2	5	5
368	-1	8	8
369	0	4	4
370	-1	4	4
371	0	5	5
372	0	-1	0
373	0	4	4
374	0	3	3
375	0	3	3
376	-1	5	5
377	-1	7	7
378	0	0	0
379	0	6	6
380	-1	6	6
381	0	7	7
382	0	1	1
383	-1	5	5
384	0	8	8
385	-1	4	4
386	0	2	2
387	0	3	3
388	0	8	8
389	-1	8	8
390	0	9	9
391	0	4	4
392	-1	5	5
393	0	6	6
394	-1	6	6
395	0	5	5
396	-1	6	6
397	0	4	4
398	0	4	4
399	0	6	6
400	0	7	7
401	0	3	3
402	0	5	5
403	0	7	7
404	0	3	3
405	0	4	4
406	0	9	9
407	-1	5	5
408	-1	5	5
409	-1	4	4
410	1	6	6
411	0	3	3
412	-2	1	1
413	0	10	10
414	0	5	5
415	0	1	1
416	0	6	6
417	0	9	9
418	-1	4	4
419	-2	6	6
420	-1	6	6
421	-2	8	8
422	0	2	2
423	-2	4	4
424	0	3	3
425	0	3	3
426	-1	3	3
427	0	6	6
428	0	8	8
429	0	6	6
430	-1	3	3
431	0	5	5
432	-1	2	2
433	0	9	9
434	0	4	4
435	-1	3	3
436	0	4	4
437	-2	3	3
438	0	1	1
439	-1	5	5
440	-1	7	7
441	0	2	2
442	-1	8	8
443	0	5	5
444	-1	3	3
445	0	9	9
446	0	5	5
447	0	9	9
448	0	9	9
449	-1	4	4
450	0	5	5
451	0	7	7
452	-2	7	7
453	-1	1	1
454	0	7	7
455	0	5	5
456	1	9	9
457	0	5	5
458	-1	7	7
459	-1	9	9
460	-1	5	5
461	-2	3	3
462	-1	6	6
463	0	8	8
464	0	8	8
465	0	6	6
466	-2	7	7
467	-1	9	9
468	-2	2	2
469	0	0	0
470	0	10	10
471	0	7	7
472	-2	7	7
473	0	7	7
474	0	1	1
475	-1	5	5
476	0	3	3
477	-2	5	5
478	0	11	11
479	-1	11	11
480	-1	2	2
481	0	3	3
482	0	3	3
483	0	8	8
484	0	1	1
485	-1	5	5
486	0	5	5
487	-1	4	4
488	0	8	8
489	0	6	6
490	-1	7	7
491	0	8	8
492	-1	3	3
493	0	3	3
494	0	9	9
495	-1	7	7
496	-1	5	5
497	0	6	6
498	0	7	7
499	0	8	8
500	-1	8	8
501	-1	4	4
502	0	6	6
503	-1	2	2
504	0	8	8
505	0	3	3
506	1	5	5
507	0	8	8
508	0	5	5
509	0	0	0
510	0	5	5
511	0	4	4
512	0	6	6
513	-1	5	5
514	-1	4	4
515	0	6	6
516	-2	6	6
517	-1	4	4
518	-1	3	3
519	-1	16	16
520	0	8	8
521	0	5	5
522	0	2	2
523	0	1	1
524	0	6	6
525	0	9	9
526	-1	3	3
527	-1	8	8
528	0	2	2
529	0	4	4
530	-1	3	3
531	-1	9	9
532	0	8	8
533	0	3	3
534	-1	3	3
535	-1	8	8
536	-1	4	4
537	0	1	1
538	-1	9	9
539	0	5	5
540	-1	5	5
541	0	6	6
542	0	6	6
543	0	3	3
544	-1	1	1
545	0	4	4
546	-1	6	6
547	0	5	5
548	-1	7	7
549	-1	3	3
550	-1	4	4
551	0	8	8
552	0	2	2
553	0	3	3
554	-1	10	10
555	0	4	4
556	-1	8	8
557	-1	7	7
558	0	8	8
559	-2	7	7
560	-1	10	10
561	0	8	8
562	0	9	9
563	0	8	8
564	-3	8	8
565	0	5	5
566	-1	7	7
567	-1	7	7
568	0	7	7
569	0	7	7
570	0	6	6
571	-1	4	4
572	-1	1	1
573	-2	8	8
574	0	9	9
575	-1	7	7
576	-1	2	2
577	-1	11	11
578	-1	10	10
579	-1	7	7
580	-1	6	6
581	0	6	6
582	0	4	4
583	0	5	5
584	0	6	6
585	-1	8	8
586	0	7	7
587	0	4	4
588	0	4	4
589	-1	3	3
590	-1	9	9
591	-2	7	7
592	0	6	6
593	-1	6	6
594	-1	8	8
595	0	10	10
596	0	2	2
597	-1	8	8
598	0	2	2
599	-1	8	8
600	0	7	7
601	0	5	5
602	-1	3	3
603	0	10	10
604	0	5	5
605	-1	10	10
606	0	8	8
607	-1	4	4
608	0	1	1
609	-1	6	6
610	-1	5	5
611	0	5	5
612	-1	7	7
613	0	10	10
614	-1	5	5
615	-1	1	1
616	0	8	8
617	-1	-4	-1
618	0	5	5
619	-1	7	7
620	0	9	9
621	0	7	7
622	-1	2	2
623	0	8	8
624	0	9	9
625	0	4	4
626	0	4	4
627	0	4	4
628	0	6	6
629	0	6	6
630	-1	5	5
631	-1	10	10
632	0	9	9
633	-1	4	4
634	0	6	6
635	0	3	3
636	-1	1	1
637	0	5	5
638	0	3	3
639	0	6	6
640	0	5	5
641	0	6	6
642	-1	4	4
643	0	3	3
644	0	7	7
645	0	4	4
646	-2	3	3
647	-1	10	10
648	0	3	3
649	-1	5	5
650	0	6	6
651	-1	5	5
652	-2	6	6
653	0	6	6
654	-1	4	4
655	0	0	0
656	-1	9	9
657	0	6	6
658	0	0	0
659	0	8	8
660	0	6	6
661	0	2	2
662	-1	7	7
663	-1	3	3
664	0	7	7
665	-1	4	4
666	-1	7	7
667	-1	5	5
668	0	8	8
669	0	0	0
670	-1	4	4
671	0	5	5
672	-1	3	3
673	-2	2	2
674	-1	2	2
675	-1	6	6
676	0	7	7
677	0	7	7
678	-1	7	7
679	-2	5	5
680	0	8	8
681	0	6	6
682	-1	8	8
683	0	6	6
684	1	7	7
685	0	8	8
686	0	6	6
687	-1	5	5
688	-2	2	2
689	-1	9	9
690	-1	1	1
691	0	8	8
692	-1	9	9
693	0	9	9
694	0	4	4
695	-1	-1	-1
696	0	4	4
697	-1	2	2
698	-1	9	9
699	-1	0	0
700	-1	7	7
701	-1	8	8
702	0	9	9
703	0	11	11
704	0	3	3
705	0	9	9
706	-1	7	7
707	-1	-1	-1
708	0	5	5
709	0	7	7
710	-2	7	7
711	0	4	4
712	-1	3	3
713	-1	7	7
714	0	6	6
715	0	5	5
716	-2	3	3
717	0	6	6
718	0	3	3
719	0	12	12
720	0	2	2
721	0	8	8
722	-1	4	4
723	0	2	2
724	0	6	6
725	-1	10	10
726	-1	5	5
727	0	1	1
728	0	4	4
729	-1	8	8
730	-1	3	3
731	-1	8	8
732	-1	5	5
733	-1	6	6
734	0	4	4
735	0	4	4
736	0	5	5
737	-1	8	8
738	-1	5	5
739	0	2	2
740	-2	5	5
741	-2	5	5
742	0	1	1
743	0	1	1
744	0	6	6
745	0	5	5
746	-1	8	8
747	-2	2	2
748	-1	6	6
749	0	5	5
750	0	6	6
751	0	5	5
752	-1	0	0
753	0	8	8
754	0	8	8
755	-1	10	10
756	-2	3	3
757	-1	4	4
758	0	-3	0
759	0	7	7
760	-1	4	4
761	0	7	7
762	0	4	4
763	-1	2	2
764	0	9	9
765	-1	9	9
766	-2	6	6
767	0	4	4
768	-2	7	7
769	-1	4	4
770	-1	2	2
771	0	0	0
772	-2	4	4
773	-1	1	1
774	-1	13	13
775	0	6	6
776	0	9	9
777	0	8	8
778	-1	6	6
779	-2	5	5
780	0	10	10
781	0	3	3
782	0	0	0
783	0	8	8
784	0	7	7
785	-1	4	4
786	-1	4	4
787	-1	7	7
788	-1	5	5
789	-1	8	8
790	-1	4	4
791	0	11	11
792	0	3	3
793	-1	6	6
794	0	6	6
795	-1	7	7
796	-1	9	9
797	-1	2	2
798	0	1	1
799	-1	1	1
800	-2	2	2
801	0	2	2
802	0	6	6
803	-2	5	5
804	0	5	5
805	-1	7	7
806	-1	10	10
807	0	2	2
808	-1	6	6
809	0	8	8
810	0	8	8
811	0	7	7
812	-1	6	6
813	-1	7	7
814	-2	3	3
815	-1	-1	-1
816	-1	3	3
817	-1	3	3
818	-1	10	10
819	0	8	8
820	0	4	4
821	1	11	11
822	-2	7	7
823	-2	1	1
824	0	2	2
825	-1	4	4
826	-2	10	10
827	0	9	9
828	0	4	4
829	-1	4	4
830	-1	2	2
831	-1	7	7
832	-1	7	7
833	0	3	3
834	0	4	4
835	-1	7	7
836	-1	7	7
837	-2	4	4
838	0	3	3
839	-1	4	4
840	-1	7	7
841	-1	5	5
842	-1	9	9
843	-1	7	7
844	-2	5	5
845	0	8	8
846	-1	4	4
847	0	6	6
848	0	9	9
849	0	8	8
850	-2	2	2
851	0	5	5
852	0	8	8
853	-1	4	4
854	0	5	5
855	0	10	10
856	0	1	1
857	0	13	13
858	0	8	8
859	0	4	4
860	0	6	6
861	0	6	6
862	0	5	5
863	0	5	5
864	0	3	3
865	0	6	6
866	-1	8	8
867	-1	9	9
868	0	2	2
869	0	8	8
870	-1	6	6
871	0	8	8
872	0	7	7
873	0	-1	0
874	-1	8	8
875	-2	7	7
876	0	7	7
877	-2	7	7
878	-1	6	6
879	0	5	5
880	0	7	7
881	-1	12	12
882	-1	4	4
883	0	8	8
884	0	7	7
885	0	4	4
886	0	7	7
887	0	0	0
888	-2	6	6
889	-1	7	7
890	-1	3	3
891	-2	3	3
892	-1	1	1
893	-1	2	2
894	0	7	7
895	0	8	8
896	-2	2	2
897	0	9	9
898	0	3	3
899	-2	5	5
900	0	3	3
901	-1	8	8
902	-1	11	11
903	0	5	5
904	-1	4	4
905	-1	6	6
906	0	7	7
907	0	5	5
908	0	10	10
909	0	6	6
910	0	2	2
911	-1	2	2
912	0	5	5
913	0	2	2
914	1	6	6
915	0	2	2
916	0	8	8
917	0	3	3
918	1	4	4
919	0	6	6
920	0	0	0
921	-1	3	3
922	0	7	7
923	-2	7	7
924	-1	7	7
925	-1	8	8
926	-1	6	6
927	-1	6	6
928	0	7	7
929	0	1	1
930	0	7	7
931	-1	2	2
932	-2	8	8
933	0	8	8
934	-1	6	6
935	-1	2	2
936	0	2	2
937	-2	8	8
938	-2	6	6
939	0	5	5
940	-1	9	9
941	0	5	5
942	-1	7	7
943	-1	7	7
944	0	2	2
945	-1	0	0
946	-1	9	9
947	0	5	5
948	-2	4	4
949	-1	3	3
950	-1	6	6
951	0	7	7
952	0	3	3
953	0	4	4
954	0	11	11
955	-1	4	4
956	-1	6	6
957	-2	3	3
958	-1	5	5
959	0	2	2
960	-1	3	3
961	-1	-1	-1
962	-1	4	4
963	-1	9	9
964	-1	6	6
965	0	5	5
966	0	4	4
967	0	9	9
968	0	4	4
969	-1	1	1
970	0	9	9
971	0	5	5
972	-2	13	13
973	-1	7	7
974	-1	10	10
975	0	6	6
976	0	7	7
977	0	4	4
978	0	4	4
979	-1	6	6
980	-1	7	7
981	0	4	4
982	-1	2	2
983	0	11	11
984	-1	6	6
985	0	9	9
986	-1	6	6
987	0	8	8
988	0	5	5
989	-1	0	0
990	-1	5	5
991	-1	6	6
992	0	7	7
993	-1	6	6
994	-1	3	3
995	-2	2	2
996	0	9	9
997	-1	5	5
998	0	7	7
999	0	10	10
1000	0	7	7
1001	-1	5	5
1002	-1	5	5
1003	0	9	9
1004	0	1	1
1005	-1	1	1
1006	-1	4	4
1007	-1	3	3
1008	0	7	7
1009	0	6	6
1010	0	6	6
1011	0	7	7
1012	0	8	8
1013	-1	9	9
1014	-1	1	1
1015	0	7	7
1016	-1	4	4
1017	0	2	2
1018	-1	3	3
1019	0	4	4
1020	-2	8	8
1021	-1	10	10
1022	0	6	6
1023	0	10	10
1024	-1	11	11
1025	-3	3	3
1026	-1	1	1
1027	0	0	0
1028	0	4	4
1029	-1	5	5
1030	-1	9	9
1031	-1	5	5
1032	0	4	4
1033	-1	10	10
1034	0	4	4
1035	-1	6	6
1036	0	9	9
1037	0	3	3
1038	-1	9	9
1039	-1	7	7
1040	-1	6	6
1041	-1	5	5
1042	0	7	7
1043	0	7	7
1044	-1	4	4
1045	-1	3	3
1046	0	11	11
1047	0	8	8
1048	0	2	2
1049	0	5	5
1050	-1	4	4
1051	0	6	6
1052	0	0	0
1053	-1	8	8
1054	0	5	5
1055	-2	9	9
1056	0	4	4
1057	-2	7	7
1058	-1	2	2
1059	0	2	2
1060	-1	6	6
1061	0	6	6
1062	0	1	1
1063	-1	3	3
1064	0	5	5
1065	-2	11	11
1066	0	7	7
1067	-1	5	5
1068	-1	2	2
1069	0	6	6
1070	-1	-1	-1
1071	0	9	9
1072	0	9	9
1073	0	3	3
1074	-1	8	8
1075	0	2	2
1076	-1	4	4
1077	0	7	7
1078	0	9	9
1079	0	10	10
1080	-1	1	1
1081	0	6	6
1082	0	4	4
1083	0	3	3
1084	-2	6	6
1085	0	10	10
1086	0	9	9
1087	0	5	5
1088	0	7	7
1089	-3	7	7
1090	-2	2	2
1091	0	3	3
1092	-1	-1	-1
1093	0	8	8
1094	-2	3	3
1095	-1	6	6
1096	-2	9	9
1097	-1	7	7
1098	0	2	2
1099	-1	4	4
1100	0	13	13
1101	0	5	5
1102	-2	9	9
1103	0	5	5
1104	0	11	11
1105	0	7	7
1106	0	8	8
1107	0	4	4
1108	0	5	5
1109	0	6	6
1110	-1	7	7
1111	0	2	2
1112	0	8	8
1113	0	8	8
1114	0	9	9
1115	0	0	0
1116	-1	5	5
1117	0	5	5
1118	0	2	2
1119	-1	8	8
1120	0	-1	0
1121	-1	1	1
1122	-2	8	8
1123	0	8	8
1124	-1	10	10
1125	-1	6	6
1126	-1	2	2
1127	0	6	6
1128	0	1	1
1129	-1	8	8
1130	0	5	5
1131	0	6	6
1132	0	6	6
1133	0	6	6
1134	0	6	6
1135	-1	2	2
1136	-1	3	3
1137	-1	10	10
1138	0	7	7
1139	0	4	4
1140	-1	7	7
1141	-1	5	5
1142	-1	7	7
1143	0	8	8
1144	0	4	4
1145	-2	5	5
1146	0	7	7
1147	0	3	3
1148	0	7	7
1149	0	7	7
1150	0	7	7
1151	-1	5	5
1152	0	1	1
1153	1	8	8
1154	-1	4	4
1155	-1	7	7
1156	-1	10	10
1157	0	4	4
1158	0	8	8
1159	-1	5	5
1160	0	9	9
1161	-1	4	4
1162	0	7	7
1163	0	6	6
1164	-1	3	3
1165	0	12	12
1166	-1	3	3
1167	-1	4	4
1168	0	7	7
1169	-2	5	5
1170	-1	6	6
1171	0	8	8
1172	-1	5	5
1173	0	9	9
1174	-1	5	5
1175	0	7	7
1176	-1	6	6
1177	0	7	7
1178	-1	11	11
1179	-1	8	8
1180	0	5	5
1181	0	8	8
1182	0	5	5
1183	0	5	5
1184	0	5	5
1185	-1	8	8
1186	0	3	3
1187	-1	7	7
1188	-1	4	4
1189	-1	5	5
1190	0	6	6
1191	0	8	8
1192	-1	4	4
1193	-1	3	3
1194	0	1	1
1195	-1	2	2
1196	0	4	4
1197	-1	6	6
1198	0	11	11
1199	0	3	3
1200	0	5	5
1201	0	5	5
1202	0	4	4
1203	0	8	8
1204	0	3	3
1205	-1	8	8
1206	0	4	4
1207	0	7	7
1208	-1	1	1
1209	-1	5	5
1210	-1	4	4
1211	0	9	9
1212	-1	3	3
1213	-1	10	10
1214	-1	6	6
1215	-1	6	6
1216	0	5	5
1217	-1	5	5
1218	-1	10	10
1219	0	6	6
1220	-1	1	1
1221	0	4	4
1222	-2	6	6
1223	-3	2	2
1224	-1	3	3
1225	-1	8	8
1226	0	5	5
1227	0	5	5
1228	-1	5	5
1229	-1	5	5
1230	0	6	6
1231	0	1	1
1232	-1	3	3
1233	0	8	8
1234	0	3	3
1235	0	6	6
1236	0	2	2
1237	0	6	6
1238	0	3	3
1239	0	2	2
1240	0	6	6
1241	0	5	5
1242	0	6	6
1243	-1	9	9
1244	0	5	5
1245	0	6	6
1246	0	9	9
1247	0	9	9
1248	0	9	9
1249	0	1	1
1250	0	3	3
1251	-1	5	5
1252	-1	5	5
1253	-1	3	3
1254	0	5	5
1255	0	3	3
1256	0	9	9
1257	0	1	1
1258	-2	5	5
1259	0	8	8
1260	0	10	10
1261	0	6	6
1262	0	5	5
1263	0	0	0
1264	0	7	7
1265	1	7	7
1266	0	10	10
1267	-1	3	3
1268	-1	5	5
1269	-1	7	7
1270	0	8	8
1271	0	7	7
1272	-2	4	4
1273	0	7	7
1274	-1	5	5
1275	0	4	4
1276	0	10	10
1277	-2	3	3
1278	0	4	4
1279	-2	3	3
1280	0	5	5
1281	0	6	6
1282	-1	6	6
1283	-1	9	9
1284	0	0	0
1285	0	5	5
1286	-2	9	9
1287	0	6	6
1288	0	2	2
1289	-1	3	3
1290	0	5	5
1291	-1	4	4
1292	0	5	5
1293	-1	6	6
1294	0	2	2
1295	-2	5	5
1296	0	8	8
1297	-1	3	3
1298	-1	7	7
1299	0	8	8
1300	0	7	7
1301	0	5	5
1302	0	8	8
1303	-1	8	8
1304	0	11	11
1305	-1	5	5
1306	-1	3	3
1307	0	4	4
1308	0	8	8
1309	-1	7	7
1310	0	0	0
1311	-2	2	2
1312	0	8	8
1313	0	9	9
1314	0	9	9
1315	-2	1	1
1316	0	6	6
1317	-1	5	5
1318	0	10	10
1319	0	2	2
1320	-1	6	6
1321	0	3	3
1322	-1	9	9
1323	0	8	8
1324	0	6	6
1325	-1	8	8
1326	0	6	6
1327	-1	9	9
1328	-1	7	7
1329	0	0	0
1330	0	6	6
1331	-1	6	6
1332	0	4	4
1333	0	4	4
1334	-1	7	7
1335	-2	5	5
1336	-1	3	3
1337	-1	7	7
1338	0	2	2
1339	0	4	4
1340	-1	6	6
1341	-1	6	6
1342	-1	6	6
1343	-3	5	5
1344	-1	2	2
1345	0	3	3
1346	0	5	5
1347	0	5	5
1348	0	8	8
1349	0	2	2
1350	0	4	4
1351	0	5	5
1352	-1	4	4
1353	-1	7	7
1354	-1	7	7
1355	0	1	1
1356	-2	3	3
1357	-1	6	6
1358	0	9	9
1359	0	5	5
1360	0	3	3
1361	0	1	1
1362	-1	4	4
1363	-2	3	3
1364	0	9	9
1365	0	9	9
1366	0	9	9
1367	0	10	10
1368	0	6	6
1369	-1	1	1
1370	0	8	8
1371	-1	8	8
1372	0	0	0
1373	-1	4	4
1374	-1	8	8
1375	-1	5	5
1376	-1	3	3
1377	0	5	5
1378	-1	6	6
1379	0	5	5
1380	-1	6	6
1381	-1	5	5
1382	-3	9	9
1383	0	3	3
1384	-1	8	8
1385	-1	6	6
1386	-1	8	8
1387	-1	5	5
1388	0	8	8
1389	0	1	1
1390	0	4	4
1391	-1	4	4
1392	-1	7	7
1393	-1	4	4
1394	0	7	7
1395	0	3	3
1396	-2	4	4
1397	0	2	2
1398	0	10	10
1399	0	6	6
1400	0	4	4
1401	-1	6	6
1402	0	6	6
1403	-2	2	2
1404	0	3	3
1405	0	6	6
1406	0	5	5
1407	-1	7	7
1408	-2	3	3
1409	0	4	4
1410	-1	5	5
1411	0	10	10
1412	0	6	6
1413	0	4	4
1414	-2	2	2
1415	-1	7	7
1416	-2	10	10
1417	-1	4	4
1418	-2	5	5
1419	-1	6	6
1420	-1	2	2
1421	0	7	7
1422	-1	5	5
1423	0	4	4
1424	-4	7	7
1425	0	4	4
1426	-1	6	6
1427	0	1	1
1428	0	3	3
1429	0	5	5
1430	-1	1	1
1431	0	6	6
1432	0	5	5
1433	0	8	8
1434	-1	7	7
1435	-2	5	5
1436	0	6	6
1437	-2	4	4
1438	1	7	7
1439	-1	9	9
1440	0	2	2
1441	0	8	8
1442	0	9	9
1443	0	5	5
1444	0	5	5
1445	0	8	8
1446	0	2	2
1447	0	8	8
1448	0	6	6
1449	-1	7	7
1450	0	8	8
1451	0	0	0
1452	0	4	4
1453	0	5	5
1454	-1	4	4
1455	-2	1	1
1456	-1	6	6
1457	0	3	3
1458	0	7	7
1459	-1	3	3
1460	0	0	0
1461	0	6	6
1462	0	6	6
1463	-1	5	5
1464	0	11	11
1465	0	2	2
1466	-1	12	12
1467	-1	4	4
1468	0	7	7
1469	-1	6	6
1470	0	9	9
1471	0	6	6
1472	0	5	5
1473	0	8	8
1474	0	6	6
1475	0	4	4
1476	-1	6	6
1477	-1	7	7
1478	0	8	8
1479	-1	2	2
1480	-1	9	9
1481	0	5	5
1482	-1	7	7
1483	0	1	1
1484	0	5	5
1485	0	8	8
1486	-3	6	6
1487	0	10	10
1488	0	3	3
1489	0	5	5
1490	0	5	5
1491	0	5	5
1492	-1	8	8
1493	-1	6	6
1494	0	4	4
1495	0	3	3
1496	0	3	3
1497	0	12	12
1498	-1	12	12
1499	0	5	5
1500	-1	5	5
1501	-1	5	5
1502	-1	6	6
1503	-1	7	7
1504	0	5	5
1505	0	12	12
1506	0	4	4
1507	0	5	5
1508	0	10	10
1509	0	10	10
1510	-1	7	7
1511	0	6	6
1512	0	5	5
1513	-1	5	5
1514	0	6	6
1515	0	8	8
1516	0	3	3
1517	0	6	6
1518	-1	5	5
1519	0	5	5
1520	0	1	1
1521	0	9	9
1522	-1	3	3
1523	0	4	4
1524	-2	7	7
1525	0	3	3
1526	0	4	4
1527	-1	6	6
1528	0	8	8
1529	-1	11	11
1530	-2	0	0
1531	0	-5	0
1532	0	9	9
1533	0	6	6
1534	0	6	6
1535	0	4	4
1536	0	5	5
1537	-1	2	2
1538	0	6	6
1539	-1	4	4
1540	0	1	1
1541	0	7	7
1542	0	3	3
1543	0	1	1
1544	-1	4	4
1545	0	4	4
1546	0	6	6
1547	-1	3	3
1548	-1	7	7
1549	0	4	4
1550	0	5	5
1551	0	9	9
1552	-1	6	6
1553	0	6	6
1554	-1	6	6
1555	-1	2	2
1556	0	12	12
1557	0	2	2
1558	0	8	8
1559	-1	5	5
1560	0	9	9
1561	0	3	3
1562	0	5	5
1563	0	4	4
1564	0	11	11
1565	0	5	5
1566	0	3	3
1567	0	7	7
1568	0	6	6
1569	-1	6	6
1570	-1	6	6
1571	-1	4	4
1572	-1	6	6
1573	0	7	7
1574	0	5	5
1575	0	2	2
1576	-1	10	10
1577	0	10	10
1578	0	6	6
