split	held_value	model	eligible_events	total_bits	exact_next_state_hits	gain_over_placement	gain_over_exact_predecessor	unseen_combo_events	unseen_combo_bits	unseen_combo_hits	unseen_gain_over_exact
PHYSICAL_FOLIO	f102	FACTORIAL_OPERATOR	44	208.908181231	10	0.310560027	0.264672972	8	53.776596713	1	-0.441864673
PHYSICAL_FOLIO	f103	PLACEMENT	192	838.965971553	56	0.000000000	-5.695659891	19	105.280909458	2	-1.463949366
PHYSICAL_FOLIO	f103	EXACT_PREDECESSOR	192	833.270311662	57	5.695659891	0.000000000	19	103.816960092	3	0.000000000
PHYSICAL_FOLIO	f103	SOURCE_STATE_TABLE	192	840.742116921	56	-1.776145368	-7.471805259	19	109.783232724	2	-5.966272632
PHYSICAL_FOLIO	f103	FACTORIAL_OPERATOR	192	813.226438097	57	25.739533456	20.043873565	19	100.841161251	2	2.975798842
PHYSICAL_FOLIO	f104	PLACEMENT	152	714.547425727	41	0.000000000	-3.717409517	27	171.430150471	3	2.560776992
PHYSICAL_FOLIO	f104	EXACT_PREDECESSOR	152	710.830016210	41	3.717409517	0.000000000	27	173.990927463	3	0.000000000
PHYSICAL_FOLIO	f104	SOURCE_STATE_TABLE	152	720.132053441	41	-5.584627714	-9.302037231	27	178.054969533	3	-4.064042071
PHYSICAL_FOLIO	f104	FACTORIAL_OPERATOR	152	700.367483756	41	14.179941971	10.462532454	27	171.009681394	3	2.981246069
PHYSICAL_FOLIO	f105	PLACEMENT	172	783.876443781	58	0.000000000	-1.706458600	18	114.914494451	3	0.591117263
PHYSICAL_FOLIO	f105	EXACT_PREDECESSOR	172	782.169985181	57	1.706458600	0.000000000	18	115.505611714	3	0.000000000
PHYSICAL_FOLIO	f105	SOURCE_STATE_TABLE	172	775.291626188	57	8.584817593	6.878358993	18	114.000633372	3	1.504978342
PHYSICAL_FOLIO	f105	FACTORIAL_OPERATOR	172	771.560539912	58	12.315903869	10.609445269	18	115.726842675	3	-0.221230961
PHYSICAL_FOLIO	f106	PLACEMENT	182	833.675434951	52	0.000000000	0.371127204	21	134.806893369	1	1.937567432
PHYSICAL_FOLIO	f106	EXACT_PREDECESSOR	182	834.046562155	51	-0.371127204	0.000000000	21	136.744460800	1	0.000000000
PHYSICAL_FOLIO	f106	SOURCE_STATE_TABLE	182	825.863893699	51	7.811541251	8.182668455	21	135.017634624	1	1.726826176
PHYSICAL_FOLIO	f106	FACTORIAL_OPERATOR	182	818.242048575	53	15.433386376	15.804513579	21	136.188777769	1	0.555683032
PHYSICAL_FOLIO	f107	PLACEMENT	231	1132.112396802	51	0.000000000	-15.435738110	28	164.734486409	2	0.670847724
PHYSICAL_FOLIO	f107	EXACT_PREDECESSOR	231	1116.676658692	51	15.435738110	0.000000000	28	165.405334134	2	0.000000000
PHYSICAL_FOLIO	f107	SOURCE_STATE_TABLE	231	1123.168471009	50	8.943925792	-6.491812318	28	168.523847047	2	-3.118512913
PHYSICAL_FOLIO	f107	FACTORIAL_OPERATOR	231	1117.517327693	52	14.595069109	-0.840669001	28	163.796329424	2	1.609004709
PHYSICAL_FOLIO	f108	PLACEMENT	265	1137.625844097	82	0.000000000	-15.026232426	22	134.216102600	3	-2.104344910
PHYSICAL_FOLIO	f108	EXACT_PREDECESSOR	265	1122.599611670	85	15.026232426	0.000000000	22	132.111757690	3	0.000000000
PHYSICAL_FOLIO	f108	SOURCE_STATE_TABLE	265	1116.081489568	85	21.544354529	6.518122103	22	130.387132862	3	1.724624828
PHYSICAL_FOLIO	f108	FACTORIAL_OPERATOR	265	1102.188375261	84	35.437468836	20.411236410	22	129.406625883	3	2.705131807
PHYSICAL_FOLIO	f11	PLACEMENT	23	103.814082040	6	0.000000000	-2.099675416	4	23.086653944	1	-0.055772467
PHYSICAL_FOLIO	f11	EXACT_PREDECESSOR	23	101.714406625	6	2.099675416	0.000000000	4	23.030881478	1	0.000000000
PHYSICAL_FOLIO	f11	SOURCE_STATE_TABLE	23	102.456673335	6	1.357408705	-0.742266711	4	21.687104616	1	1.343776861
PHYSICAL_FOLIO	f11	FACTORIAL_OPERATOR	23	104.516706505	6	-0.702624465	-2.802299880	4	21.683813164	1	1.347068314
PHYSICAL_FOLIO	f111	PLACEMENT	287	1381.448466398	69	0.000000000	-15.730015191	29	207.325038706	1	5.301581338
PHYSICAL_FOLIO	f111	EXACT_PREDECESSOR	287	1365.718451207	70	15.730015191	0.000000000	29	212.626620045	1	0.000000000
PHYSICAL_FOLIO	f111	SOURCE_STATE_TABLE	287	1352.760877133	70	28.687589266	12.957574074	29	208.412565434	1	4.214054610
PHYSICAL_FOLIO	f111	FACTORIAL_OPERATOR	287	1358.664324016	69	22.784142382	7.054127191	29	201.081698440	1	11.544921605
PHYSICAL_FOLIO	f112	PLACEMENT	218	1023.005002318	64	0.000000000	-4.373215694	25	160.330348129	3	2.267524066
PHYSICAL_FOLIO	f112	EXACT_PREDECESSOR	218	1018.631786623	65	4.373215694	0.000000000	25	162.597872195	4	0.000000000
PHYSICAL_FOLIO	f112	SOURCE_STATE_TABLE	218	1009.165377104	63	13.839625213	9.466409519	25	167.846173455	3	-5.248301260
PHYSICAL_FOLIO	f112	FACTORIAL_OPERATOR	218	1006.634120439	65	16.370881878	11.997666184	25	161.385623142	3	1.212249053
PHYSICAL_FOLIO	f113	PLACEMENT	185	824.397341194	66	0.000000000	-2.698240329	23	152.305242794	3	0.654144605
PHYSICAL_FOLIO	f113	EXACT_PREDECESSOR	185	821.699100865	66	2.698240329	0.000000000	23	152.959387400	3	0.000000000
PHYSICAL_FOLIO	f113	SOURCE_STATE_TABLE	185	811.379805004	66	13.017536190	10.319295861	23	155.686234886	3	-2.726847487
PHYSICAL_FOLIO	f113	FACTORIAL_OPERATOR	185	800.275021821	67	24.122319373	21.424079044	23	152.262326723	3	0.697060677
PHYSICAL_FOLIO	f114	PLACEMENT	278	1477.015513238	58	0.000000000	5.444973053	64	383.120152099	5	2.269987026
PHYSICAL_FOLIO	f114	EXACT_PREDECESSOR	278	1482.460486291	58	-5.444973053	0.000000000	64	385.390139125	5	0.000000000
PHYSICAL_FOLIO	f114	SOURCE_STATE_TABLE	278	1484.320875483	58	-7.305362246	-1.860389192	64	390.058599275	5	-4.668460150
PHYSICAL_FOLIO	f114	FACTORIAL_OPERATOR	278	1463.152992937	61	13.862520300	19.307493353	64	382.060718209	6	3.329420916
PHYSICAL_FOLIO	f115	PLACEMENT	197	843.858071072	72	0.000000000	4.388747249	32	191.851949616	3	4.127607720
PHYSICAL_FOLIO	f115	EXACT_PREDECESSOR	197	848.246818321	72	-4.388747249	0.000000000	32	195.979557336	3	0.000000000
PHYSICAL_FOLIO	f115	SOURCE_STATE_TABLE	197	835.952231952	72	7.905839120	12.294586369	32	195.998119288	3	-0.018561951
PHYSICAL_FOLIO	f115	FACTORIAL_OPERATOR	197	814.475113608	74	29.382957464	33.771704713	32	186.660536504	4	9.319020833
PHYSICAL_FOLIO	f116	PLACEMENT	48	242.152560425	7	0.000000000	-4.880314285	6	41.702436743	0	-0.248830511
PHYSICAL_FOLIO	f116	EXACT_PREDECESSOR	48	237.272246139	8	4.880314285	0.000000000	6	41.453606232	0	0.000000000
PHYSICAL_FOLIO	f116	SOURCE_STATE_TABLE	48	233.877292945	8	8.275267479	3.394953194	6	41.729873907	0	-0.276267675
PHYSICAL_FOLIO	f116	FACTORIAL_OPERATOR	48	235.773499014	7	6.379061411	1.498747126	6	38.305340664	0	3.148265568
PHYSICAL_FOLIO	f13	PLACEMENT	24	105.223428456	6	0.000000000	1.140216017	5	27.992359010	0	0.318313097
PHYSICAL_FOLIO	f13	EXACT_PREDECESSOR	24	106.363644473	6	-1.140216017	0.000000000	5	28.310672107	0	0.000000000
PHYSICAL_FOLIO	f13	SOURCE_STATE_TABLE	24	109.201392106	6	-3.977963650	-2.837747632	5	28.338657610	0	-0.027985503
PHYSICAL_FOLIO	f13	FACTORIAL_OPERATOR	24	107.026654945	6	-1.803226489	-0.663010471	5	28.719608317	0	-0.408936210
PHYSICAL_FOLIO	f14	PLACEMENT	42	161.027486665	17	0.000000000	-1.376820132	1	4.727014294	0	-0.660572693
PHYSICAL_FOLIO	f14	EXACT_PREDECESSOR	42	159.650666533	17	1.376820132	0.000000000	1	4.066441601	0	0.000000000
PHYSICAL_FOLIO	f14	SOURCE_STATE_TABLE	42	157.482031207	17	3.545455457	2.168635325	1	4.895784654	0	-0.829343053
PHYSICAL_FOLIO	f14	FACTORIAL_OPERATOR	42	159.375420283	17	1.652066382	0.275246250	1	5.840462406	0	-1.774020805
PHYSICAL_FOLIO	f15	PLACEMENT	94	415.697514390	22	0.000000000	1.176521759	9	53.760766089	0	0.114220689
PHYSICAL_FOLIO	f15	EXACT_PREDECESSOR	94	416.874036149	22	-1.176521759	0.000000000	9	53.874986778	0	0.000000000
PHYSICAL_FOLIO	f15	SOURCE_STATE_TABLE	94	418.235718482	22	-2.538204091	-1.361682333	9	54.125093299	0	-0.250106521
PHYSICAL_FOLIO	f15	FACTORIAL_OPERATOR	94	413.084719097	22	2.612795293	3.789317052	9	52.471679361	0	1.403307417
PHYSICAL_FOLIO	f16	PLACEMENT	57	252.366949441	13	0.000000000	0.989432185	1	6.142808685	0	0.055404940
PHYSICAL_FOLIO	f16	EXACT_PREDECESSOR	57	253.356381626	13	-0.989432185	0.000000000	1	6.198213625	0	0.000000000
PHYSICAL_FOLIO	f16	SOURCE_STATE_TABLE	57	254.148239823	13	-1.781290382	-0.791858197	1	6.274220584	0	-0.076006959
PHYSICAL_FOLIO	f16	FACTORIAL_OPERATOR	57	255.709993885	13	-3.343044445	-2.353612260	1	6.329926692	0	-0.131713068
PHYSICAL_FOLIO	f17	PLACEMENT	58	244.374586676	18	0.000000000	-1.169096786	4	22.110804348	1	0.190563782
PHYSICAL_FOLIO	f17	EXACT_PREDECESSOR	58	243.205489890	18	1.169096786	0.000000000	4	22.301368131	1	0.000000000
PHYSICAL_FOLIO	f17	SOURCE_STATE_TABLE	58	245.677317300	18	-1.302730624	-2.471827410	4	22.475799493	1	-0.174431362
PHYSICAL_FOLIO	f17	FACTORIAL_OPERATOR	58	245.797208155	18	-1.422621478	-2.591718265	4	20.299028813	1	2.002339318
PHYSICAL_FOLIO	f18	PLACEMENT	67	286.723465236	16	0.000000000	8.217146869	6	40.658260215	1	1.561652720
PHYSICAL_FOLIO	f18	EXACT_PREDECESSOR	67	294.940612105	16	-8.217146869	0.000000000	6	42.219912935	1	0.000000000
PHYSICAL_FOLIO	f18	SOURCE_STATE_TABLE	67	283.453201442	16	3.270263794	11.487410663	6	42.236669333	1	-0.016756398
PHYSICAL_FOLIO	f18	FACTORIAL_OPERATOR	67	280.956966729	16	5.766498507	13.983645376	6	40.367137857	1	1.852775078
PHYSICAL_FOLIO	f19	PLACEMENT	67	283.323656470	19	0.000000000	-2.411355165	11	61.967418184	3	-0.875929256
PHYSICAL_FOLIO	f19	EXACT_PREDECESSOR	67	280.912301305	19	2.411355165	0.000000000	11	61.091488927	3	0.000000000
PHYSICAL_FOLIO	f19	SOURCE_STATE_TABLE	67	284.659416794	19	-1.335760324	-3.747115489	11	64.628792006	3	-3.537303078
PHYSICAL_FOLIO	f19	FACTORIAL_OPERATOR	67	288.223831193	19	-4.900174722	-7.311529887	11	65.434349833	3	-4.342860905
PHYSICAL_FOLIO	f2	PLACEMENT	81	358.759837186	19	0.000000000	-1.244650657	11	64.285098517	0	-1.685163347
PHYSICAL_FOLIO	f2	EXACT_PREDECESSOR	81	357.515186529	19	1.244650657	0.000000000	11	62.599935170	0	0.000000000
PHYSICAL_FOLIO	f2	SOURCE_STATE_TABLE	81	356.939475972	19	1.820361214	0.575710557	11	65.411265280	0	-2.811330110
PHYSICAL_FOLIO	f2	FACTORIAL_OPERATOR	81	356.626136356	19	2.133700829	0.889050172	11	63.393195928	0	-0.793260757
PHYSICAL_FOLIO	f20	PLACEMENT	60	299.241940446	8	0.000000000	-2.740805543	6	34.387077828	0	0.640298540
PHYSICAL_FOLIO	f20	EXACT_PREDECESSOR	60	296.501134903	8	2.740805543	0.000000000	6	35.027376368	0	0.000000000
PHYSICAL_FOLIO	f20	SOURCE_STATE_TABLE	60	292.922065391	8	6.319875055	3.579069512	6	35.825366976	0	-0.797990608
PHYSICAL_FOLIO	f20	FACTORIAL_OPERATOR	60	294.602681119	8	4.639259327	1.898453784	6	33.507287807	0	1.520088561
PHYSICAL_FOLIO	f21	PLACEMENT	58	295.278681546	8	0.000000000	0.287241643	11	80.115839191	0	1.010345217
PHYSICAL_FOLIO	f21	EXACT_PREDECESSOR	58	295.565923188	8	-0.287241643	0.000000000	11	81.126184408	0	0.000000000
PHYSICAL_FOLIO	f21	SOURCE_STATE_TABLE	58	294.508247855	8	0.770433691	1.057675333	11	81.904358100	0	-0.778173693
PHYSICAL_FOLIO	f21	FACTORIAL_OPERATOR	58	290.701688316	8	4.576993229	4.864234872	11	77.198405551	0	3.927778857
PHYSICAL_FOLIO	f22	PLACEMENT	75	315.231620317	22	0.000000000	0.493976475	7	38.225063913	0	-1.130227798
PHYSICAL_FOLIO	f22	EXACT_PREDECESSOR	75	315.725596793	22	-0.493976475	0.000000000	7	37.094836114	0	0.000000000
PHYSICAL_FOLIO	f22	SOURCE_STATE_TABLE	75	315.339271130	22	-0.107650813	0.386325662	7	40.448476627	0	-3.353640513
PHYSICAL_FOLIO	f22	FACTORIAL_OPERATOR	75	318.156120050	22	-2.924499732	-2.430523257	7	39.454091291	0	-2.359255176
PHYSICAL_FOLIO	f23	PLACEMENT	49	205.952059341	12	0.000000000	2.950204766	5	26.869018468	0	1.209331586
PHYSICAL_FOLIO	f23	EXACT_PREDECESSOR	49	208.902264107	12	-2.950204766	0.000000000	5	28.078350054	0	0.000000000
PHYSICAL_FOLIO	f23	SOURCE_STATE_TABLE	49	209.657868040	12	-3.705808700	-0.755603933	5	26.860531572	0	1.217818483
PHYSICAL_FOLIO	f23	FACTORIAL_OPERATOR	49	206.132095212	12	-0.180035872	2.770168895	5	26.657347071	0	1.421002983
PHYSICAL_FOLIO	f24	PLACEMENT	54	264.723093458	11	0.000000000	2.744602321	6	31.705388860	0	-0.159907049
PHYSICAL_FOLIO	f24	EXACT_PREDECESSOR	54	267.467695780	11	-2.744602321	0.000000000	6	31.545481811	0	0.000000000
PHYSICAL_FOLIO	f24	SOURCE_STATE_TABLE	54	268.514218389	11	-3.791124931	-1.046522610	6	34.477610580	0	-2.932128769
PHYSICAL_FOLIO	f24	FACTORIAL_OPERATOR	54	266.770421642	11	-2.047328184	0.697274138	6	31.076018840	0	0.469462971
PHYSICAL_FOLIO	f25	PLACEMENT	24	121.174243129	6	0.000000000	2.382229772	4	33.600854307	0	0.150708206
PHYSICAL_FOLIO	f25	EXACT_PREDECESSOR	24	123.556472901	6	-2.382229772	0.000000000	4	33.751562513	0	0.000000000
PHYSICAL_FOLIO	f25	SOURCE_STATE_TABLE	24	122.817463380	6	-1.643220251	0.739009520	4	34.663640051	0	-0.912077537
PHYSICAL_FOLIO	f25	FACTORIAL_OPERATOR	24	120.494838757	6	0.679404372	3.061634144	4	34.984017044	0	-1.232454530
PHYSICAL_FOLIO	f26	PLACEMENT	35	145.225341501	11	0.000000000	2.244998307	3	15.002351960	1	-0.303274790
PHYSICAL_FOLIO	f26	EXACT_PREDECESSOR	35	147.470339808	11	-2.244998307	0.000000000	3	14.699077171	1	0.000000000
PHYSICAL_FOLIO	f26	SOURCE_STATE_TABLE	35	144.620465167	11	0.604876334	2.849874641	3	15.777087179	1	-1.078010008
PHYSICAL_FOLIO	f26	FACTORIAL_OPERATOR	35	143.198875822	11	2.026465678	4.271463985	3	15.127082696	1	-0.428005525
PHYSICAL_FOLIO	f27	PLACEMENT	35	146.191996340	5	0.000000000	-2.030141510	1	6.246154983	0	0.000000000
PHYSICAL_FOLIO	f27	EXACT_PREDECESSOR	35	144.161854830	5	2.030141510	0.000000000	1	6.246154983	0	0.000000000
PHYSICAL_FOLIO	f27	SOURCE_STATE_TABLE	35	148.720873814	5	-2.528877474	-4.559018984	1	6.305895971	0	-0.059740988
PHYSICAL_FOLIO	f27	FACTORIAL_OPERATOR	35	148.562642940	5	-2.370646599	-4.400788110	1	6.572251234	0	-0.326096251
PHYSICAL_FOLIO	f28	PLACEMENT	66	312.023071764	12	0.000000000	-5.003322157	6	37.158692156	0	-0.997106081
PHYSICAL_FOLIO	f28	EXACT_PREDECESSOR	66	307.019749607	12	5.003322157	0.000000000	6	36.161586075	0	0.000000000
PHYSICAL_FOLIO	f28	SOURCE_STATE_TABLE	66	304.003186209	12	8.019885555	3.016563398	6	37.405189650	0	-1.243603574
PHYSICAL_FOLIO	f28	FACTORIAL_OPERATOR	66	307.366502561	12	4.656569203	-0.346752954	6	35.916865364	0	0.244720711
PHYSICAL_FOLIO	f29	PLACEMENT	39	184.571005888	5	0.000000000	-0.804681620	5	23.898955296	0	0.054585602
PHYSICAL_FOLIO	f29	EXACT_PREDECESSOR	39	183.766324268	5	0.804681620	0.000000000	5	23.953540898	0	0.000000000
PHYSICAL_FOLIO	f29	SOURCE_STATE_TABLE	39	190.810179320	5	-6.239173432	-7.043855052	5	26.123746246	0	-2.170205348
PHYSICAL_FOLIO	f29	FACTORIAL_OPERATOR	39	191.906836061	5	-7.335830173	-8.140511793	5	26.961889946	0	-3.008349047
PHYSICAL_FOLIO	f3	PLACEMENT	68	380.366592521	15	0.000000000	9.439435749	17	131.164512090	0	3.547065719
PHYSICAL_FOLIO	f3	EXACT_PREDECESSOR	68	389.806028270	15	-9.439435749	0.000000000	17	134.711577810	0	0.000000000
PHYSICAL_FOLIO	f3	SOURCE_STATE_TABLE	68	384.345615060	15	-3.979022539	5.460413210	17	132.750213287	0	1.961364523
PHYSICAL_FOLIO	f3	FACTORIAL_OPERATOR	68	383.807705582	15	-3.441113061	5.998322688	17	123.457480996	0	11.254096814
PHYSICAL_FOLIO	f30	PLACEMENT	61	261.794859696	7	0.000000000	0.211273214	4	32.733054613	0	0.056675237
PHYSICAL_FOLIO	f30	EXACT_PREDECESSOR	61	262.006132910	7	-0.211273214	0.000000000	4	32.789729850	0	0.000000000
PHYSICAL_FOLIO	f30	SOURCE_STATE_TABLE	61	260.574820231	7	1.220039464	1.431312679	4	32.697809960	0	0.091919890
PHYSICAL_FOLIO	f30	FACTORIAL_OPERATOR	61	257.003943134	7	4.790916562	5.002189776	4	31.822375014	0	0.967354836
PHYSICAL_FOLIO	f31	PLACEMENT	26	109.041330407	8	0.000000000	-1.133613257	5	32.062281408	0	-0.175333286
PHYSICAL_FOLIO	f31	EXACT_PREDECESSOR	26	107.907717151	8	1.133613257	0.000000000	5	31.886948122	0	0.000000000
PHYSICAL_FOLIO	f31	SOURCE_STATE_TABLE	26	109.535889788	8	-0.494559381	-1.628172637	5	35.235840275	0	-3.348892152
PHYSICAL_FOLIO	f31	FACTORIAL_OPERATOR	26	106.137830180	8	2.903500227	1.769886971	5	32.514843957	0	-0.627895835
PHYSICAL_FOLIO	f32	PLACEMENT	55	261.072752814	6	0.000000000	-3.163473022	9	50.818210164	0	-0.606229967
PHYSICAL_FOLIO	f32	EXACT_PREDECESSOR	55	257.909279791	6	3.163473022	0.000000000	9	50.211980197	0	0.000000000
PHYSICAL_FOLIO	f32	SOURCE_STATE_TABLE	55	262.993755815	6	-1.921003001	-5.084476023	9	51.599363630	0	-1.387383433
PHYSICAL_FOLIO	f32	FACTORIAL_OPERATOR	55	264.291283443	6	-3.218530630	-6.382003652	9	49.715249305	0	0.496730891
PHYSICAL_FOLIO	f33	PLACEMENT	21	103.230867476	8	0.000000000	-1.332417293	4	25.694101819	0	-0.311821051
PHYSICAL_FOLIO	f33	EXACT_PREDECESSOR	21	101.898450183	8	1.332417293	0.000000000	4	25.382280768	0	0.000000000
PHYSICAL_FOLIO	f33	SOURCE_STATE_TABLE	21	108.509328355	8	-5.278460880	-6.610878172	4	27.380769795	0	-1.998489027
PHYSICAL_FOLIO	f33	FACTORIAL_OPERATOR	21	106.520155698	8	-3.289288222	-4.621705515	4	25.911794322	0	-0.529513554
PHYSICAL_FOLIO	f34	PLACEMENT	79	338.148291228	28	0.000000000	-4.431618579	8	47.237156378	0	-0.031962751
PHYSICAL_FOLIO	f34	EXACT_PREDECESSOR	79	333.716672648	28	4.431618579	0.000000000	8	47.205193627	0	0.000000000
PHYSICAL_FOLIO	f34	SOURCE_STATE_TABLE	79	329.365845513	28	8.782445715	4.350827136	8	49.403810264	0	-2.198616637
PHYSICAL_FOLIO	f34	FACTORIAL_OPERATOR	79	329.957004218	28	8.191287009	3.759668430	8	47.884643658	0	-0.679450031
PHYSICAL_FOLIO	f35	PLACEMENT	85	387.860449982	20	0.000000000	3.959931358	7	38.333453503	1	-0.567236529
PHYSICAL_FOLIO	f35	EXACT_PREDECESSOR	85	391.820381340	20	-3.959931358	0.000000000	7	37.766216974	1	0.000000000
PHYSICAL_FOLIO	f35	SOURCE_STATE_TABLE	85	387.893479355	20	-0.033029374	3.926901984	7	38.728214623	1	-0.961997648
PHYSICAL_FOLIO	f35	FACTORIAL_OPERATOR	85	387.905543517	20	-0.045093536	3.914837822	7	39.517062747	1	-1.750845772
PHYSICAL_FOLIO	f36	PLACEMENT	50	203.185642201	18	0.000000000	4.987106012	6	31.565420168	2	0.701730289
PHYSICAL_FOLIO	f36	EXACT_PREDECESSOR	50	208.172748214	18	-4.987106012	0.000000000	6	32.267150458	2	0.000000000
PHYSICAL_FOLIO	f36	SOURCE_STATE_TABLE	50	204.768677995	18	-1.583035794	3.404070218	6	32.910345684	2	-0.643195227
PHYSICAL_FOLIO	f36	FACTORIAL_OPERATOR	50	204.876687188	18	-1.691044986	3.296061026	6	32.996702278	2	-0.729551821
PHYSICAL_FOLIO	f37	PLACEMENT	49	211.059494630	10	0.000000000	-5.227917977	2	15.802612849	0	-0.089618704
PHYSICAL_FOLIO	f37	EXACT_PREDECESSOR	49	205.831576653	10	5.227917977	0.000000000	2	15.712994145	0	0.000000000
PHYSICAL_FOLIO	f37	SOURCE_STATE_TABLE	49	205.464470268	10	5.595024362	0.367106385	2	16.445364769	0	-0.732370624
PHYSICAL_FOLIO	f37	FACTORIAL_OPERATOR	49	213.093622555	9	-2.034127925	-7.262045902	2	15.789734692	0	-0.076740547
PHYSICAL_FOLIO	f38	PLACEMENT	41	154.815158183	15	0.000000000	0.759020250	3	18.764716700	0	-1.045622816
PHYSICAL_FOLIO	f38	EXACT_PREDECESSOR	41	155.574178433	15	-0.759020250	0.000000000	3	17.719093883	0	0.000000000
PHYSICAL_FOLIO	f38	SOURCE_STATE_TABLE	41	150.290111901	15	4.525046282	5.284066531	3	19.572425910	0	-1.853332026
PHYSICAL_FOLIO	f38	FACTORIAL_OPERATOR	41	151.694171801	15	3.120986382	3.880006632	3	18.927401265	0	-1.208307382
PHYSICAL_FOLIO	f39	PLACEMENT	42	208.811508370	11	0.000000000	0.380635922	10	69.856217217	0	0.587695209
PHYSICAL_FOLIO	f39	EXACT_PREDECESSOR	42	209.192144292	11	-0.380635922	0.000000000	10	70.443912426	0	0.000000000
PHYSICAL_FOLIO	f39	SOURCE_STATE_TABLE	42	209.374779780	10	-0.563271410	-0.182635487	10	70.753789220	0	-0.309876794
PHYSICAL_FOLIO	f39	FACTORIAL_OPERATOR	42	208.888654713	11	-0.077146342	0.303489580	10	69.999375820	0	0.444536607
PHYSICAL_FOLIO	f4	PLACEMENT	46	194.790104724	10	0.000000000	-0.124745806	2	14.697166134	0	0.366712981
PHYSICAL_FOLIO	f4	EXACT_PREDECESSOR	46	194.665358918	10	0.124745806	0.000000000	2	15.063879116	0	0.000000000
PHYSICAL_FOLIO	f4	SOURCE_STATE_TABLE	46	190.343475888	10	4.446628836	4.321883030	2	14.884566053	0	0.179313062
PHYSICAL_FOLIO	f4	FACTORIAL_OPERATOR	46	192.226399832	10	2.563704892	2.438959086	2	14.687189340	0	0.376689775
PHYSICAL_FOLIO	f40	PLACEMENT	58	282.759557332	18	0.000000000	2.701162174	10	57.237708978	3	1.105724403
PHYSICAL_FOLIO	f40	EXACT_PREDECESSOR	58	285.460719506	18	-2.701162174	0.000000000	10	58.343433382	3	0.000000000
PHYSICAL_FOLIO	f40	SOURCE_STATE_TABLE	58	284.530427932	17	-1.770870600	0.930291574	10	59.157363999	3	-0.813930617
PHYSICAL_FOLIO	f40	FACTORIAL_OPERATOR	58	280.133166373	19	2.626390959	5.327553133	10	60.078600090	3	-1.735166709
PHYSICAL_FOLIO	f41	PLACEMENT	11	42.703396803	5	0.000000000	0.499303332	0	0.000000000	0	0.000000000
PHYSICAL_FOLIO	f41	EXACT_PREDECESSOR	11	43.202700134	5	-0.499303332	0.000000000	0	0.000000000	0	0.000000000
PHYSICAL_FOLIO	f41	SOURCE_STATE_TABLE	11	41.508464488	5	1.194932314	1.694235646	0	0.000000000	0	0.000000000
PHYSICAL_FOLIO	f41	FACTORIAL_OPERATOR	11	40.361031500	5	2.342365302	2.841668634	0	0.000000000	0	0.000000000
PHYSICAL_FOLIO	f42	PLACEMENT	76	359.332769889	13	0.000000000	-0.139246043	13	80.601747278	1	0.055375955
PHYSICAL_FOLIO	f42	EXACT_PREDECESSOR	76	359.193523846	13	0.139246043	0.000000000	13	80.657123233	1	0.000000000
PHYSICAL_FOLIO	f42	SOURCE_STATE_TABLE	76	356.939613883	13	2.393156006	2.253909963	13	81.622531028	1	-0.965407795
