edition	position_id	page	locus	token_ordinal	surface	source_reading_id	v98_dictionary_core_de	v98_context_realization_de	v98_lexical_score	v98_lexical_level	consumption_disposition	rule_id	output_unit_id	emitted_here	emitted_text_de	position_consumed_once	group_position_count	dictionary_core_changed	context_table_changed	score_changed	component_global_export_allowed	historical_confirmation
V98R1_PRACTICAL	P011	f104v	f104v.2	10	oram	oram#1	Maßportion	eine Maßportion	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P011	PU011	1	eine Maßportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P012	f105r	f105r.2	1	dshees	dshees#1	abgemessene feuchte Form, Endstufe	eine abgemessene feuchte Form auf Endstufe	36	W1_WEAK_WORKING	CONTEXT_POSITION	P012	PU012	1	eine abgemessene feuchte Form auf Endstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P013	f105r	f105r.2	2	yey	yey#1	[STRUKTUR: FORTSETZUNG DES VORSTEHENDEN POSTENS]	anschließend:	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P013	PU013	1	anschließend:	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P014	f105r	f105r.2	3	cheey	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P014	PU014	1	trocken am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P015	f105r	f105r.2	4	raiin	raiin#1	Wurzel, Charge III	Wurzel, Charge III	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P015	PU015	1	Wurzel, Charge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P016	f105r	f105r.2	5	otchdy	otchdy#1	kalt-trocken; Anfangsstufe erreicht	kalt-trockene Zubereitung; Anfangsstufe erreicht	38	W1_WEAK_WORKING	CONTEXT_POSITION	P016	PU016	1	kalt-trockene Zubereitung; Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P017	f105r	f105r.2	6	qodor	qodor#1	eine Portion des Ansatzes abmessen	eine Portion des Ansatzes abmessen	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P017	PU017	1	eine Portion des Ansatzes abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P018	f105r	f105r.2	7	ches	ches#1	trocken, Mittelstufe	trockenes Material, Mittelstufe	30	W1_WEAK_WORKING	CONTEXT_POSITION	P018	PU018	1	trockenes Material, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P019	f105r	f105r.2	8	or	or#1	Drogenportion	Drogenportion	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P019	PU019	1	Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P020	f105r	f105r.2	9	cheey	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P020	PU020	1	trocken am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P021	f105r	f105r.2	10	okees	okees#1	heiße Zubereitung, Endstufe	eine heiße Zubereitung auf Endstufe	47	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P021	PU021	1	eine heiße Zubereitung auf Endstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P022	f105r	f105r.2	11	odar	odar#1	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P022	PU022	1	Anteil I des Ansatzes abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P023	f105r	f105r.2	12	cheody	cheody#1	getrocknete Masse	getrocknete Masse	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P023	PU023	1	getrocknete Masse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P024	f105r	f105r.2	13	qody	qody#1	fertige Zubereitung	fertige Zubereitung	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P024	PU024	1	fertige Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P025	f105r	f105r.31	1	kodeey	kodeey#1	vollständig erhitzte und abgeschlossene Dosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	21	W1_WEAK_WORKING	CONTEXT_POSITION	P025	PU025	1	vollständig erhitzte und abgeschlossene Zubereitungsdosis	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P026	f105r	f105r.31	2	lchl	lchl#1	getrocknetes Holz	getrocknetes Holz	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P026	PU026	1	getrocknetes Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P027	f105r	f105r.31	3	shx	shx#1	eingeweicht	eingeweicht	29	W1_WEAK_WORKING	LOCAL_POSITION_OVERRIDE	R006_SHX_LOCAL_WOOD_F105R31	PU027	1	vorstehendes Holz, eingeweicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P028	f105r	f105r.31	4	ar	ar#1	Drogenanteil I	Drogenanteil I	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P028	PU028	1	Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P029	f105r	f105r.31	5	aiijy	aiijy#1	in drei Bündel abfüllen und schließen	den vorstehenden Anteil in drei Bündel abfüllen und schließen	23	W1_WEAK_WORKING	CONTEXT_POSITION	P029	PU029	1	den vorstehenden Anteil in drei Bündel abfüllen und schließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P030	f105r	f105r.31	6	cpheesy	cpheesy#1	vollständig bereitetes und abgeschlossenes Kompositum	vollständig bereitetes und abgeschlossenes Arzneikompositum	21	W1_WEAK_WORKING	CONTEXT_POSITION	P030	PU030	1	vollständig bereitetes und abgeschlossenes Arzneikompositum	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P031	f105r	f105r.31	7	okal	okal#1	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P031	PU031	1	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P032	f105r	f105r.31	8	lkedy	lkedy#1	bis zur mittleren Heizstufe erhitztes Holz	bis zur mittleren Heizstufe erhitztes Holz	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P032	PU032	1	bis zur mittleren Heizstufe erhitztes Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P033	f105r	f105r.31	9	lkar	lkar#1	erhitzter Holzanteil I	Anteil I des vorstehenden bis zur Mittelstufe erhitzten Holzes	30	W1_WEAK_WORKING	CONTEXT_POSITION	P033	PU033	1	Anteil I des vorstehenden bis zur Mittelstufe erhitzten Holzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P034	f105r	f105r.31	10	chedy	chedy#1	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P034	PU034	1	mittlere Trockenstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P035	f105r	f105r.31	11	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P035	PU035	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P036	f105r	f105r.31	12	or	or#1	Drogenportion	Drogenportion	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P036	PU036	1	Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P037	f105r	f105r.31	13	fchoky	fchoky#1	heiß-trockene Blütenzubereitung in Grundform	heiß-trockene Blütenzubereitung in Grundform	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P037	PU037	1	heiß-trockene Blütenzubereitung in Grundform	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P038	f105v	f105v.1	1	polairy	polairy#1	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P038	PU038	1	Pulveranteil II, abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P039	f105v	f105v.1	2	oair	oair#1	Zubereitungsanteil II	Anteil II der Zubereitung	34	W1_WEAK_WORKING	CONTEXT_POSITION	P039	PU039	1	Anteil II der Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P040	f105v	f105v.1	3	olpcheey	olpcheey#1	trocken gebundenes Holzpulver, Form II	trocken gebundenes Holzpulver, Form II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P040	PU040	1	trocken gebundenes Holzpulver, Form II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P041	f105v	f105v.1	4	ykaiin	ykaiin#1	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	62	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P041	PU041	1	erhitze hiervon auf Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P042	f105v	f105v.1	5	olpchedy	olpchedy#1	fertiges Holzextraktpulver	fertiges Holzextraktpulver	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P042	PU042	1	fertiges Holzextraktpulver	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P043	f105v	f105v.1	6	opchedaiin	opchedaiin#1	drei Portionen bis zur Mittelstufe getrockneten Pulvers	drei Portionen bis zur Mittelstufe getrockneten Pulvers	30	W1_WEAK_WORKING	CONTEXT_POSITION	P043	PU043	1	drei Portionen bis zur Mittelstufe getrockneten Pulvers	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P044	f105v	f105v.1	7	dairody	dairody#1	abgemessener Anteil II; fertig	abgemessener Anteil II des vorstehenden bis zur Mittelstufe getrockneten Pulvers; fertig	30	W1_WEAK_WORKING	CONTEXT_POSITION	P044	PU044	1	abgemessener Anteil II des vorstehenden bis zur Mittelstufe getrockneten Pulvers; fertig	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P045	f105v	f105v.1	8	ypcheddy	ypcheddy#1	hieraus Pulver bis zur Mittelstufe trocknen	hieraus Pulver bis zur Mittelstufe trocknen	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P045	PU045	1	hieraus Pulver bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P046	f105v	f105v.1	9	sairy	sairy#1	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P046	PU046	1	Samenanteil II, abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P047	f105v	f105v.14	1	pchedaiin	pchedaiin#1	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P047	PU047	1	drei Dosen bis Mittelstufe getrocknetes Pulver	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P048	f105v	f105v.14	2	chckhdy	chckhdy#1	trockenes Arzneikompositum, Anfangsstufe erreicht	trockenes Arzneikompositum, Anfangsstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P048	PU048	1	trockenes Arzneikompositum, Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P049	f105v	f105v.14	3	qokaiir	qokaiir#1	heißen Anteil III nehmen	hiervon den heißen Anteil III nehmen	38	W1_WEAK_WORKING	CONTEXT_POSITION	P049	PU049	1	hiervon den heißen Anteil III nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P050	f105v	f105v.14	4	olpchedy	olpchedy#1	fertiges Holzextraktpulver	fertiges Holzextraktpulver	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P050	PU050	1	fertiges Holzextraktpulver	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P051	f105v	f105v.14	5	olord	olord#1	abgezogener Holzanteil	abgezogene Portion des Holzauszugs	30	W1_WEAK_WORKING	CONTEXT_POSITION	P051	PU051	1	abgezogene Portion des Holzauszugs	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P052	f105v	f105v.14	6	aiiin	aiiin#1	Wert IV	Menge IV	39	W1_WEAK_WORKING	CONTEXT_POSITION	P052	PU052	1	Menge IV	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P053	f105v	f105v.14	7	tail	tail#1	kaltgestellter Materialanteil II	kaltgestellte Rohdroge II	21	W1_WEAK_WORKING	CONTEXT_POSITION	P053	PU053	1	kaltgestellte Rohdroge II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P054	f105v	f105v.14	8	odar	odar#1	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P054	PU054	1	Anteil I des Ansatzes abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P055	f105v	f105v.14	9	kard	kard#1	erhitzter Anteil I, abgezogen	vorstehend abgemessener, erhitzter und abgezogener Anteil I	38	W1_WEAK_WORKING	CONTEXT_POSITION	P055	PU055	1	vorstehend abgemessener, erhitzter und abgezogener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P056	f105v	f105v.14	10	chtchy	chtchy#1	Droge kalt trocknen und leicht nachtrocknen	Droge kalt trocknen und leicht nachtrocknen	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P056	PU056	1	Droge kalt trocknen und leicht nachtrocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P057	f106r	f106r.23	1	ychedy	ychedy#1	bis zur Mittelstufe getrocknet und abgeschlossen	bis zur Mittelstufe getrocknet und abgeschlossen	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P057	PU057	1	bis zur Mittelstufe getrocknet und abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P058	f106r	f106r.23	2	qckhedy	qckhedy#1	bis zur Mittelstufe fertig aufbereiten	den vorstehenden Trockenposten bis zur Mittelstufe fertig aufbereiten	36	W1_WEAK_WORKING	CONTEXT_POSITION	P058	PU058	1	den vorstehenden Trockenposten bis zur Mittelstufe fertig aufbereiten	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P059	f106r	f106r.23	3	dair	dair#1	abgemessener Anteil II	abgemessener Anteil II	56	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P059	PU059	1	abgemessener Anteil II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P060	f106r	f106r.23	4	al	al#1	Material I	Material I	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P060	PU060	1	Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P061	f106r	f106r.23	5	qokedy	qokedy#1	heiße Mittelstufe erreicht	heiße Mittelstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P061	PU061	1	heiße Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P062	f106r	f106r.23	6	shecphy	shecphy#1	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P062	PU062	1	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P063	f106r	f106r.23	7	qokchy	qokchy#1	heiß-trocken, Anfangsstufe	heiß-trocken, Anfangsstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P063	PU063	1	heiß-trocken, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P064	f106r	f106r.23	8	otedy	otedy#1	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	66	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P064	PU064	1	kalter Ansatz, Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P065	f106r	f106r.23	9	dar	dar#1	abgemessener Anteil I	abgemessener Anteil I	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P065	PU065	1	abgemessener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P066	f106r	f106r.23	10	aror	aror#1	eine Portion des Drogenanteils I	eine Portion des Drogenanteils I	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P066	PU066	1	eine Portion des Drogenanteils I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P067	f107r	f107r.2	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P067	PU067	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P068	f107r	f107r.2	2	qoteos	qoteos#1	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P068	PU068	1	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P069	f107r	f107r.2	3	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P069	PU069	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P070	f107r	f107r.2	4	shedy	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	76	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P070	PU070	1	mittlere Feuchtstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P071	f107r	f107r.2	5	oteed	oteed#1	vollständig abgekühlt; abgezogen	vollständig abgekühlter und abgezogener Auszug	30	W1_WEAK_WORKING	CONTEXT_POSITION	P071	PU071	1	vollständig abgekühlter und abgezogener Auszug	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P072	f107r	f107r.2	6	qor	qor#1	nimm eine Drogenportion	nimm eine Drogenportion	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P072	PU072	1	nimm eine Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P073	f107r	f107r.2	7	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P073	PU073	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P074	f107r	f107r.2	8	cheockhy	cheockhy#1	trockene Mischung, Anfangsstufe	trocken angesetzte Mischung, Anfangsstufe	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P074	PU074	1	trocken angesetzte Mischung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P075	f107r	f107r.2	9	olkeey	olkeey#1	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P075	PU075	1	Holzansatz vollständig erhitzt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P076	f107r	f107r.2	10	qotain	qotain#1	kalter Ansatz, Grad II	kalter Ansatz, Grad II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P076	PU076	1	kalter Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P077	f107r	f107r.2	11	chey	chey#1	trocken in der Mitte des Grades	trocken in der Mitte des Grades	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P077	PU077	1	trocken in der Mitte des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P078	f107r	f107r.2	12	qeeey	qeeey#1	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	die vorstehende Behandlung bis zur letzten Stufe führen und abschließen	41	W2_PROVISIONAL_WORKING	LOCAL_POSITION_OVERRIDE	R007_QEEEY_CONTINUATION_F107R2	PU078	1	anschließend bis zur letzten Stufe weiterführen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P079	f107r	f107r.2	13	lor	lor#1	Holzportion	Holzportion	31	W1_WEAK_WORKING	CONTEXT_POSITION	P079	PU079	1	Holzportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P080	f107r	f107r.40	1	lolkaiin	lolkaiin#1	Holzstoff, heiß auf Stufe III	Holzstoff, heiß auf Stufe III	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P080	PU080	1	Holzstoff, heiß auf Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P081	f107r	f107r.40	2	chey	chey#1	trocken in der Mitte des Grades	trocken in der Mitte des Grades	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P081	PU081	1	trocken in der Mitte des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P082	f107r	f107r.40	3	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P082	PU082	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P083	f107r	f107r.40	4	chal	chal#1	trockenes Material I, Anfangsstufe	trockenes Material I, Anfangsstufe	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P083	PU083	1	trockenes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P084	f107r	f107r.40	5	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P084	PU084	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P085	f107r	f107r.40	6	okaiin	okaiin#1	heißer Ansatz, Grad III	heißer Ansatz, Grad III	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P085	PU085	1	heißer Ansatz, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P086	f107r	f107r.40	7	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P086	PU086	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P087	f107r	f107r.40	8	otair	otair#1	Anteil II des kalten Ansatzes	Anteil II des kalten Ansatzes	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P087	PU087	1	Anteil II des kalten Ansatzes	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P088	f107r	f107r.40	9	okal	okal#1	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P088	PU088	1	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P089	f107r	f107r.40	10	okal	okal#1	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P089	PU089	1	Rohstoffklasse I im heißen Ansatz, Gradanfang	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P090	f10r	f10r.2	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P090	PU090	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P091	f10r	f10r.2	2	cthoor	cthoor#1	eine Portion Krautansatz	eine Portion Krautansatz	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P091	PU091	1	eine Portion Krautansatz	1	1	0	0	0	0	H0_NONE
