statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S011	f72r	f72r1	CELESTIAL	F72R_RING_B	Tierkreis-Ringgruppe B	f72r1.12	1	NO	14	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar	OT+AR | SH+OK+AIIN | OK+AIIN | AL | AL | CH+EE+D_ADDR+Y | OT+AR | AR | CHK+E+Y | OK+AL | OT+AR | AL | O | OK+AR	DANACH · QUELLE | HALTEN · SETZEN · MASS | SETZEN · MASS | ZIEL | ZIEL | NEHMEN · LÄNGER · TEIL · POSTEN | DANACH · QUELLE | QUELLE | BEHANDELN · KURZ · POSTEN | SETZEN · ZIEL | DANACH · QUELLE | ZIEL | AUSFÜHREN | SETZEN · QUELLE	Tierkreis-Ringgruppe B: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0157|P1008-E0158|P1008-E0159|P1008-E0160|P1008-E0161|P1008-E0162|P1008-E0163|P1008-E0164|P1008-E0165|P1008-E0166|P1008-E0167|P1008-E0168|P1008-E0169|P1008-E0170
P1008-S012	f72r	f72r1	CELESTIAL	F72R_RING_C	Tierkreis-Ringgruppe C	f72r1.18	1	NO	13	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	okeeols aroly okees alaiin okeor chol o oteos aiin chal otaiin atchor chckhy	OK+EE+OL | AR+OL | OK+EE+Y | AL+AIIN | OK+EE+OR | OL | O | OT+EE+O+S_ADDR | AIIN | CH+AL | OT+AIIN | T+CH+OR | CKH+Y	SETZEN · LÄNGER · FORTSETZEN | QUELLE · FORTSETZEN | SETZEN · LÄNGER · POSTEN | ZIEL · MASS | SETZEN · LÄNGER · ANSATZ | FORTSETZEN | AUSFÜHREN | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | MASS | NEHMEN · ZIEL | DANACH · MASS | STELLEN · NEHMEN · ANSATZ | DURCHLASS · POSTEN	Tierkreis-Ringgruppe C: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0177|P1008-E0178|P1008-E0179|P1008-E0180|P1008-E0181|P1008-E0182|P1008-E0183|P1008-E0184|P1008-E0185|P1008-E0186|P1008-E0187|P1008-E0188|P1008-E0189
P1008-S013	f72r	f72r2	CELESTIAL	F72R_RING_D	Tierkreis-Ringgruppe D	f72r2.6	1	NO	41	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	oteos aiin okeo daiin okeey cheo keodal chol okeol oly oteeykeey tey okalaiin okalchal chey al o keey daiin otar al chotaiin otchey qoeeeo s ckhal chekaiin otaiin chy d r aiin al y o chekaiin okedal qokeodal saiin otois otees	OT+EE+O+S_ADDR | AIIN | OK+E+O | AIIN | OK+EE+Y | CHEO+R | T+E+O+D_ADDR+AL | OL | OK+E+OL | OL+Y | OT+E+O+K+EE+Y | T+EE+Y | OK+AIIN | OK+CH+AL | Y | AL | O | K+EE+Y | AIIN | OT+AR | AL | OT+AIIN | OT+Y | O+EE+Y | S | CH+AL | CHK+EE+K+AIIN | OT+AIIN | Y | D_ADDR | R | AIIN | AL | Y | O | CHK+EE+K+AIIN | OK+AL | OK+EE+AL | S+AIIN | OT+O | OT+EE+Y	DANACH · LÄNGER · AUSFÜHREN · SONDERORT | MASS | SETZEN · KURZ · AUSFÜHREN | MASS | SETZEN · LÄNGER · POSTEN | AUSZUG · MERKEN | STELLEN · KURZ · AUSFÜHREN · TEIL · ZIEL | FORTSETZEN | SETZEN · KURZ · FORTSETZEN | FORTSETZEN · POSTEN | DANACH · KURZ · AUSFÜHREN · GEBEN · LÄNGER · POSTEN | STELLEN · LÄNGER · POSTEN | SETZEN · MASS | SETZEN · NEHMEN · ZIEL | POSTEN | ZIEL | AUSFÜHREN | GEBEN · LÄNGER · POSTEN | MASS | DANACH · QUELLE | ZIEL | DANACH · MASS | DANACH · POSTEN | AUSFÜHREN · LÄNGER · POSTEN | AUSWÄHLEN | NEHMEN · ZIEL | BEHANDELN · LÄNGER · GEBEN · MASS | DANACH · MASS | POSTEN | TEIL | MERKEN | MASS | ZIEL | POSTEN | AUSFÜHREN | BEHANDELN · LÄNGER · GEBEN · MASS | SETZEN · ZIEL | SETZEN · LÄNGER · ZIEL | AUSWÄHLEN · MASS | DANACH · AUSFÜHREN | DANACH · LÄNGER · POSTEN	Tierkreis-Ringgruppe D: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0195|P1008-E0196|P1008-E0197|P1008-E0198|P1008-E0199|P1008-E0200|P1008-E0201|P1008-E0202|P1008-E0203|P1008-E0204|P1008-E0205|P1008-E0206|P1008-E0207|P1008-E0208|P1008-E0209|P1008-E0210|P1008-E0211|P1008-E0212|P1008-E0213|P1008-E0214|P1008-E0215|P1008-E0216|P1008-E0217|P1008-E0218|P1008-E0219|P1008-E0220|P1008-E0221|P1008-E0222|P1008-E0223|P1008-E0224|P1008-E0225|P1008-E0226|P1008-E0227|P1008-E0228|P1008-E0229|P1008-E0230|P1008-E0231|P1008-E0232|P1008-E0233|P1008-E0234|P1008-E0235
P1008-S014	f72r	f72r2	CELESTIAL	F72R_RING_E	Tierkreis-Ringgruppe E	f72r2.22	1	NO	17	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	oteey tey teodal chokaly ol cheol ol aiin oteo daiin shokal otey otaiin otaly dal okaly dalchdy	OT+EE+Y | T+EE+Y | T+E+O+D_ADDR+AL | OK+AL | OL | CHEO+L | OL | AIIN | OT+O | AIIN | OK+AL | OT+E+Y | OT+AIIN | OT+AL+Y | AL | OK+AL | AL+CHD+DY	DANACH · LÄNGER · POSTEN | STELLEN · LÄNGER · POSTEN | STELLEN · KURZ · AUSFÜHREN · TEIL · ZIEL | SETZEN · ZIEL | FORTSETZEN | AUSZUG · LEITEN | FORTSETZEN | MASS | DANACH · AUSFÜHREN | MASS | SETZEN · ZIEL | DANACH · KURZ · POSTEN | DANACH · MASS | DANACH · ZIEL · POSTEN | ZIEL | SETZEN · ZIEL | ZIEL · UMSETZEN · SCHLUSS	Tierkreis-Ringgruppe E: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0253|P1008-E0254|P1008-E0255|P1008-E0256|P1008-E0257|P1008-E0258|P1008-E0259|P1008-E0260|P1008-E0261|P1008-E0262|P1008-E0263|P1008-E0264|P1008-E0265|P1008-E0266|P1008-E0267|P1008-E0268|P1008-E0269
P1008-S015	f72r	f72r2	CELESTIAL	F72R_RING_E	Tierkreis-Ringgruppe E	f72r2.22	1	NO	4	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	eteeey okal shey qoteeody	T+EEE+Y | OK+AL | SH+E+Y | OT+EE+DY	STELLEN · VOLL · POSTEN | SETZEN · ZIEL | HALTEN · KURZ · POSTEN | DANACH · LÄNGER · SCHLUSS	Tierkreis-Ringgruppe E: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0270|P1008-E0271|P1008-E0272|P1008-E0273
P1008-S016	f72r	f72r2	CELESTIAL	F72R_RING_E	Tierkreis-Ringgruppe E	f72r2.22	1	NO	5	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	sheycthy chotal chas otoees aiin	SH+E+CTH+Y | OT+AL | CH+O+S | OT+EE+Y | AIIN	HALTEN · KURZ · BEREIT · POSTEN | DANACH · ZIEL | NEHMEN · AUSFÜHREN · AUSWÄHLEN | DANACH · LÄNGER · POSTEN | MASS	Tierkreis-Ringgruppe E: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0274|P1008-E0275|P1008-E0276|P1008-E0277|P1008-E0278
P1008-S017	f72r	f72r2	CELESTIAL	F72R_RING_F	Tierkreis-Ringgruppe F	f72r2.32	1	NO	15	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin y	OT+AR | AIR | AL+Y | OK+AIIN | OT+EE+Y | CH+O+S | CH+CH+S | AR | AL+Y | T+AL | D_ADDR+AR | OT+Y | OK+AIIN | OL+AIIN | Y	DANACH · QUELLE | LAUF | ZIEL · POSTEN | SETZEN · MASS | DANACH · LÄNGER · POSTEN | NEHMEN · AUSFÜHREN · AUSWÄHLEN | NEHMEN · NEHMEN · AUSWÄHLEN | QUELLE | ZIEL · POSTEN | STELLEN · ZIEL | TEIL · QUELLE | DANACH · POSTEN | SETZEN · MASS | FORTSETZEN · MASS | POSTEN	Tierkreis-Ringgruppe F: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0288|P1008-E0289|P1008-E0290|P1008-E0291|P1008-E0292|P1008-E0293|P1008-E0294|P1008-E0295|P1008-E0296|P1008-E0297|P1008-E0298|P1008-E0299|P1008-E0300|P1008-E0301|P1008-E0302
P1008-S018	f72r	f72r3	CELESTIAL	F72R_RING_G	Tierkreis-Ringgruppe G	f72r3.1	1	NO	11	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okeey chekoy oteo ykeey chedaiin okeeol cheeor chocthar ar oteody oteedy	OK+EE+Y | CHK+O+D_ADDR+Y | OT+O | Y+K+EE+Y | CHD+AIIN | OK+EE+OL | CH+EE+OR | CH+O+CTH+AR | AR | OT+E+O+Y | OT+EE+DY	SETZEN · LÄNGER · POSTEN | BEHANDELN · AUSFÜHREN · TEIL · POSTEN | DANACH · AUSFÜHREN | POSTEN · GEBEN · LÄNGER · POSTEN | UMSETZEN · MASS | SETZEN · LÄNGER · FORTSETZEN | NEHMEN · LÄNGER · ANSATZ | NEHMEN · AUSFÜHREN · BEREIT · QUELLE | QUELLE | DANACH · KURZ · AUSFÜHREN · POSTEN | DANACH · LÄNGER · SCHLUSS	Tierkreis-Ringgruppe G: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0303|P1008-E0304|P1008-E0305|P1008-E0306|P1008-E0307|P1008-E0308|P1008-E0309|P1008-E0310|P1008-E0311|P1008-E0312|P1008-E0313
P1008-S019	f72r	f72r3	CELESTIAL	F72R_RING_G	Tierkreis-Ringgruppe G	f72r3.1	1	NO	19	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okeolaiin oteey okarar teo sheol al alaiiin okeos alaiin okor o keodar okee s ar aiin chekackhy chokees oteedy	OK+E+OL+AIIN | OT+EE+Y | OK+AL+AR | E+OL | SH+E+OL | AL | AL+AIIN | OK+E+O | AL+AIIN | OK+OR | O | O+D_ADDR+AR | OK+EE+Y | S | AR | AIIN | CH+E+CKH+Y | OK+EE+Y | OT+EE+DY	SETZEN · KURZ · FORTSETZEN · MASS | DANACH · LÄNGER · POSTEN | SETZEN · ZIEL · QUELLE | KURZ · FORTSETZEN | HALTEN · KURZ · FORTSETZEN | ZIEL | ZIEL · MASS | SETZEN · KURZ · AUSFÜHREN | ZIEL · MASS | SETZEN · ANSATZ | AUSFÜHREN | AUSFÜHREN · TEIL · QUELLE | SETZEN · LÄNGER · POSTEN | AUSWÄHLEN | QUELLE | MASS | NEHMEN · KURZ · DURCHLASS · POSTEN | SETZEN · LÄNGER · POSTEN | DANACH · LÄNGER · SCHLUSS	Tierkreis-Ringgruppe G: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0314|P1008-E0315|P1008-E0316|P1008-E0317|P1008-E0318|P1008-E0319|P1008-E0320|P1008-E0321|P1008-E0322|P1008-E0323|P1008-E0324|P1008-E0325|P1008-E0326|P1008-E0327|P1008-E0328|P1008-E0329|P1008-E0330|P1008-E0331|P1008-E0332
P1008-S020	f72r	f72r3	CELESTIAL	F72R_RING_G	Tierkreis-Ringgruppe G	f72r3.1	1	NO	17	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	chekar okar choly ches os oiin okeeey cheey ches okeody chealdy shocthy choteey sheoly eol sheey chorain	CHK+AR | OK+AR | OL+Y | CH+E+S | OS | O+IIN | OK+EE+Y | SH+EE+Y | CH+E+S | OK+E+O+D_ADDR+Y | AL+Y | SH+CTH+Y | CH+OT+EE+Y | SH+E+OL | OL | SH+EE+Y | OR+AIN	BEHANDELN · QUELLE | SETZEN · QUELLE | FORTSETZEN · POSTEN | NEHMEN · KURZ · AUSWÄHLEN | DAZU | AUSFÜHREN · STUFE | SETZEN · LÄNGER · POSTEN | HALTEN · LÄNGER · POSTEN | NEHMEN · KURZ · AUSWÄHLEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | ZIEL · POSTEN | HALTEN · BEREIT · POSTEN | NEHMEN · DANACH · LÄNGER · POSTEN | HALTEN · KURZ · FORTSETZEN | FORTSETZEN | HALTEN · LÄNGER · POSTEN | ANSATZ · PORTION	Tierkreis-Ringgruppe G: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0333|P1008-E0334|P1008-E0335|P1008-E0336|P1008-E0337|P1008-E0338|P1008-E0339|P1008-E0340|P1008-E0341|P1008-E0342|P1008-E0343|P1008-E0344|P1008-E0345|P1008-E0346|P1008-E0347|P1008-E0348|P1008-E0349
P1008-S021	f72r	f72r3	CELESTIAL	F72R_RING_H	Tierkreis-Ringgruppe H	f72r3.14	1	NO	1	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ACTION>CLOSE	OWNER>SEQUENCE>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	otochedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	Tierkreis-Ringgruppe H: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0368
P1008-S022	f72r	f72r3	CELESTIAL	F72R_RING_H	Tierkreis-Ringgruppe H	f72r3.14	1	NO	4	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	otey o koey sheedy	OT+E+Y | O | K+EE+Y | SH+EE+DY	DANACH · KURZ · POSTEN | AUSFÜHREN | GEBEN · LÄNGER · POSTEN | HALTEN · LÄNGER · SCHLUSS	Tierkreis-Ringgruppe H: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0369|P1008-E0370|P1008-E0371|P1008-E0372
P1008-S023	f72r	f72r3	CELESTIAL	F72R_RING_H	Tierkreis-Ringgruppe H	f72r3.14	1	NO	36	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	oteodar ykeolol y air oteos cheo l aiin ykeeoly otaiin shear oiiin oral o tealy cheokeor oteody oes otees chteos doteey sosor oteol shol cheeg okeody eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly	OT+E+O+D_ADDR+AR | Y+K+E+OL+OL | Y | AIR | OT+EE+O+S_ADDR | CHEO+R | L | AIIN | Y+K+OL+Y | OT+AIIN | SH+E+AR | O+IIN | OR+AL+Y | O | AL+Y | OK+OR | OT+E+O+Y | OS | OT+EE+Y | CH+T+O+S | OT+EE+Y | S+OR | OT+E+OL | SH+OL | SH+EE+Y | OK+E+O+D_ADDR+Y | OL | SH+E+Y | SH+E+Y | CH+OT+EE+Y | CHEO+R | Y+T+EE+Y | OK+EE+OL | Y | OK+E+O | Y+K+OL+Y	DANACH · KURZ · AUSFÜHREN · TEIL · QUELLE | POSTEN · GEBEN · KURZ · FORTSETZEN · FORTSETZEN | POSTEN | LAUF | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | AUSZUG · MERKEN | LEITEN | MASS | POSTEN · GEBEN · FORTSETZEN · POSTEN | DANACH · MASS | HALTEN · KURZ · QUELLE | AUSFÜHREN · STUFE | ANSATZ · ZIEL · POSTEN | AUSFÜHREN | ZIEL · POSTEN | SETZEN · ANSATZ | DANACH · KURZ · AUSFÜHREN · POSTEN | DAZU | DANACH · LÄNGER · POSTEN | NEHMEN · STELLEN · AUSFÜHREN · AUSWÄHLEN | DANACH · LÄNGER · POSTEN | AUSWÄHLEN · ANSATZ | DANACH · KURZ · FORTSETZEN | HALTEN · FORTSETZEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | FORTSETZEN | HALTEN · KURZ · POSTEN | HALTEN · KURZ · POSTEN | NEHMEN · DANACH · LÄNGER · POSTEN | AUSZUG · MERKEN | POSTEN · STELLEN · LÄNGER · POSTEN | SETZEN · LÄNGER · FORTSETZEN | POSTEN | SETZEN · KURZ · AUSFÜHREN | POSTEN · GEBEN · FORTSETZEN · POSTEN	Tierkreis-Ringgruppe H: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0373|P1008-E0374|P1008-E0375|P1008-E0376|P1008-E0377|P1008-E0378|P1008-E0379|P1008-E0380|P1008-E0381|P1008-E0382|P1008-E0383|P1008-E0384|P1008-E0385|P1008-E0386|P1008-E0387|P1008-E0388|P1008-E0389|P1008-E0390|P1008-E0391|P1008-E0392|P1008-E0393|P1008-E0394|P1008-E0395|P1008-E0396|P1008-E0397|P1008-E0398|P1008-E0399|P1008-E0400|P1008-E0401|P1008-E0402|P1008-E0403|P1008-E0404|P1008-E0405|P1008-E0406|P1008-E0407|P1008-E0408
P1008-S024	f72r	f72r3	CELESTIAL	F72R_RING_I	Tierkreis-Ringgruppe I	f72r3.26	1	NO	3	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	oteey arary eeer	OT+EE+Y | P+AR+AR | EEE+DY	DANACH · LÄNGER · POSTEN | EINSETZEN · QUELLE · QUELLE | VOLL · SCHLUSS	Tierkreis-Ringgruppe I: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0425|P1008-E0426|P1008-E0427
P1008-S025	f72r	f72r3	CELESTIAL	F72R_RING_I	Tierkreis-Ringgruppe I	f72r3.26	1	NO	21	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	che shees opcholalaiin oteeor am sheal okaipchy oteees ar am olaiin otedar olol choty oteol sheshdy chedy chedy dy shes eedy	Y | SH+EE+S | O+P+CH+OL+AL+AIIN | OT+E+OR | AM_ADDR | SH+E+AL | OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y | OT+EE+O+S_ADDR | AR | AM_ADDR | OL+AIIN | OT+E+O+D_ADDR+AR | OL+OL | CH+OT+Y | OT+E+OL | SH+E+O+D_ADDR+Y | CHD+Y | CHD+Y | Y | SH+EE+S | EEE+DY	POSTEN | HALTEN · LÄNGER · AUSWÄHLEN | AUSFÜHREN · EINSETZEN · NEHMEN · FORTSETZEN · ZIEL · MASS | DANACH · KURZ · ANSATZ | INNEN | HALTEN · KURZ · ZIEL | SETZEN · ORT · UNTERSTUFE · EINSETZEN · NEHMEN · POSTEN | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | QUELLE | INNEN | FORTSETZEN · MASS | DANACH · KURZ · AUSFÜHREN · TEIL · QUELLE | FORTSETZEN · FORTSETZEN | NEHMEN · DANACH · POSTEN | DANACH · KURZ · FORTSETZEN | HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN | UMSETZEN · POSTEN | UMSETZEN · POSTEN | POSTEN | HALTEN · LÄNGER · AUSWÄHLEN | VOLL · SCHLUSS	Tierkreis-Ringgruppe I: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Den Teilgang schließen.	P1008-E0428|P1008-E0429|P1008-E0430|P1008-E0431|P1008-E0432|P1008-E0433|P1008-E0434|P1008-E0435|P1008-E0436|P1008-E0437|P1008-E0438|P1008-E0439|P1008-E0440|P1008-E0441|P1008-E0442|P1008-E0443|P1008-E0444|P1008-E0445|P1008-E0446|P1008-E0447|P1008-E0448
P1008-S026	f72r	f72r3	CELESTIAL	F72R_RING_I	Tierkreis-Ringgruppe I	f72r3.26	1	NO	3	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>ACTION>STATE	OWNER>SEQUENCE>ITEM>ACTION>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	sheol shy ckhol	SH+E+OL | Y | OL	HALTEN · KURZ · FORTSETZEN | POSTEN | FORTSETZEN	Tierkreis-Ringgruppe I: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0449|P1008-E0450|P1008-E0451
P1008-S027	f72r	f72r3	CELESTIAL	F72R_RING_J	Tierkreis-Ringgruppe J	f72r3.34	1	NO	9	T09	HIMMELSEINTRAG SETZEN ODER PRÜFEN	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_RING_OR_OWNER_BOUNDARY	okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly	OK+E+O | AIIN | OL+AIIN | OR+AIIN | O+CTH+E+OL+AR+L | OK+EE+O+D_ADDR+Y | OT+EE+O+S_ADDR | AIIN | OL+Y	SETZEN · KURZ · AUSFÜHREN | MASS | FORTSETZEN · MASS | ANSATZ · MASS | AUSFÜHREN · BEREIT · KURZ · FORTSETZEN · QUELLE · LEITEN | SETZEN · LÄNGER · AUSFÜHREN · TEIL · POSTEN | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | MASS | FORTSETZEN · POSTEN	Tierkreis-Ringgruppe J: den bezeichneten Platz oder Wert setzen beziehungsweise prüfen und in der Ringreihe fortfahren. Hier endet der sichtbare Besitzer- oder Ringblock.	P1008-E0460|P1008-E0461|P1008-E0462|P1008-E0463|P1008-E0464|P1008-E0465|P1008-E0466|P1008-E0467|P1008-E0468
