joint_tuple_id	surface_family	occurrence_count	records	pages	event_ids	word_class	lexical_drawer	apprentice_headword_de	context_expansion_de	context_was_removed	semantic_segmentation	learning_rule_de	shared_headword_family	base_headword_de	resolved_reading_de	variant_axis	variant_value	resolution_status	pre_recomposition_reading_de	singleton_composition_status	singleton_selected_composition	recomposed_reading_de	recomposition_confidence
bdad9f9ea8b80f141496	cfhy	1	H3	f11r	E041	LOCAL_EXEMPLAR_SINGLETON	ACTION	auswringen	auswringen	NO	CFHY_WRING_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	auswringen	auswringen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	auswringen	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	auswringen	LOCAL
74c76d589d44120f647b	dsheol	1	B1	f81v	E160	LOCAL_EXEMPLAR_SINGLETON	ACTION	einreiben	einreiben	NO	DSHEOL_RUB_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	einreiben	einreiben	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	einreiben	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	einreiben	LOCAL
a7af89ab31ce5e247395	ytey	1	B1	f81v	E150	LOCAL_EXEMPLAR_SINGLETON	ACTION	füllen	füllen	NO	YTEY_FILL_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	füllen	füllen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	füllen	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	füllen	LOCAL
a8f891de626fc00028e9	octheol	1	B2	f82r	E182	LOCAL_EXEMPLAR_SINGLETON	ACTION	gleichen	gleichstellen	YES	OCTHEOL_EQUALIZE_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	gleichen	gleichen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	gleichen	PRODUCTIVE_RESCUE	CTH_READY+OL_CONTINUE	bereit weiterfuehren	HIGH
deb377381ceaf55ea310	cphy	1	H3	f11r	E043	LOCAL_EXEMPLAR_SINGLETON	ACTION	nachseihen	nachseihen	NO	CPHY_RESTRAIN_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	nachseihen	nachseihen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	nachseihen	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	nachseihen	LOCAL
af816c04e65874a0f2fa	qoctholy	1	H2	f10r	E019	LOCAL_EXEMPLAR_SINGLETON	ACTION	pressen	pressen	NO	QOCTHOLY_PRESS_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	pressen	pressen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	pressen	PRODUCTIVE_RESCUE	CTH_READY+OL_CONTINUE+Y_CURRENT	bereiten Posten weiterfuehren	HIGH
db729b598e89e11452e0	ches	1	B2	f82r	E216	LOCAL_EXEMPLAR_SINGLETON	ACTION	teilen	gleichteilen	YES	CHES_DIVIDE_EQUAL_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	teilen	teilen	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	teilen	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	teilen	LOCAL
e026af581c99322fbd46	talam	1	H4	f55v	E063	LOCAL_EXEMPLAR_SINGLETON	ACTION	verwahren	verwahren	NO	TALAM_STORE_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	verwahren	verwahren	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	verwahren	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	verwahren	LOCAL
c10aec6d4dd877ec8bd8	choy	1	H5	f56r	E084	LOCAL_EXEMPLAR_SINGLETON	ACTION	waschen	waschen	NO	CHOY_WASH_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.	F09_WASCH	waschen	abwaschen	ACTION_SCOPE	OPEN_TARGET_ACTION	CONTEXTUAL_SUBTYPE	abwaschen	PRODUCTIVE_RESCUE	HO_INGREDIENT+Y_CURRENT	diese Zutat	HIGH
b74e9e65637b7c8538dd	kchey	1	H5	f56r	E089	LOCAL_EXEMPLAR_SINGLETON	ACTION	zerreiben	zerreiben	NO	KCHEY_GRIND_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	zerreiben	zerreiben	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	zerreiben	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	zerreiben	LOCAL
29e0eb222ef2fb99523a	lar	1	B2	f82r	E211	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Ablauf	Bodenablauf	YES	LAR_BOTTOM_DRAIN_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	F02_ABLAUF	Ablauf	Ablauf schließen	POLARITY_AND_STATION	CLOSE_LOWER_POOL	STATION_LOCAL_SYNONYM	Ablauf schließen	PRODUCTIVE_RESCUE	L_OUT+AR_FROM	von dort abfuehren	HIGH
2b7fa918d1b2f5c656e3	lo	1	B3	f83r	E263	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Ablauf	Bodenablauf	YES	LO_BOTTOM_DRAIN_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	F02_ABLAUF	Ablauf	Ablauf schließen	POLARITY_AND_STATION	CLOSE_MARGIN_STATION	STATION_LOCAL_SYNONYM	Ablauf schließen	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Ablauf schließen	LOCAL
92e43836d82f98bf02d3	sheey	1	B4	f83r	E334	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Ablauf	Ablauf	NO	SHEEY_DRAIN_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	F02_ABLAUF	Ablauf	Ablauf öffnen	POLARITY_AND_STATION	OPEN_MAIN_PAIR	CONTEXTUAL_SUBTYPE	Ablauf öffnen	PARTIAL_RESCUE	SH_REST+EE_LONG+Y_CURRENT	laenger ruhen	MEDIUM
3e9c7f217843b588489d	raly	1	B6	f83r	E375	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Arm	Seitenarm	YES	RALY_SIDE_ARM_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	NONE	Arm	Arm	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Arm	PRODUCTIVE_RESCUE	AL_TO+Y_CURRENT	diesen Posten dorthin	HIGH
5eff216ba51fbfb21f22	ls	1	B2	f82r	E196	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Düse	Düse	NO	LS_NOZZLE_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	NONE	Düse	Düse	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Düse	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Düse	LOCAL
a06244ef1f2b37ca44c1	teol	1	B1	f81v	E157	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Hahn	Hahn	NO	TEOL_TAP_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	NONE	Hahn	Hahn	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Hahn	PRODUCTIVE_RESCUE	E_SHORT+OL_CONTINUE	kurz weiterfuehren	HIGH
c1913ec4ff84148da6d3	sheckhy	1	B2	f82r	E187	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Überlauf	Überlauf	NO	SHE_OVERFLOW_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	F10_UEBERLAUF	Überlauf	Überlauf	STATION_ID	UPPER_BASINS	STATION_LOCAL_SYNONYM	Überlauf	PRODUCTIVE_RESCUE	CKH_THROUGH+E_SHORT+Y_CURRENT	kurz durchleiten	HIGH
ecce30bc8dcc400bf2c8	qockhey	1	B4	f83r	E350	LOCAL_EXEMPLAR_SINGLETON	FLOW_FITTING	Überlauf	Überlauf	NO	QO_OVERFLOW_WHOLE	Lokales Anschluss- oder Ablaufteil aus dem Bildbesitzer wählen.	F10_UEBERLAUF	Überlauf	Überlauf	STATION_ID	LEFT_FRINGE	STATION_LOCAL_SYNONYM	Überlauf	PRODUCTIVE_RESCUE	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	kurzen Durchlauf ansetzen	HIGH
5fca8fc3dee57e1d8c1f	lcheey	1	B2	f82r	E206	LOCAL_EXEMPLAR_SINGLETON	LOCATION	Stelle	Nassstelle	YES	LCHEEY_WET_PLACE_WHOLE	Vom Bild bezeichnete Arbeitsstelle einsetzen.	F06_STELLE	Stelle	Körperstelle	OWNER_DOMAIN	FIGURE_POOL	CONTEXTUAL_SUBTYPE	Körperstelle	PRODUCTIVE_RESCUE	L_OUT+CHEEY_CLEAR_FLOW	Klarlauf abfuehren	HIGH
c205570c49d4d93c23d3	qolky	1	B1	f81v	E146	LOCAL_EXEMPLAR_SINGLETON	LOCATION	Stelle	Arbeitsstelle	YES	QOLKY_WORKPLACE_WHOLE	Vom Bild bezeichnete Arbeitsstelle einsetzen.	F06_STELLE	Stelle	Station	OWNER_DOMAIN	APPARATUS_POOL	CONTEXTUAL_SUBTYPE	Station	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Station	LOCAL
d4a31dbcf1ed6d9e5aa9	tshey	1	B2	f82r	E212	LOCAL_EXEMPLAR_SINGLETON	MEDIUM_PREPARATION	Spülung	Spülwasser	YES	TSHEY_RINSE_WATER_WHOLE_CARD	Gelernte Flüssigkeit oder Zubereitung einsetzen.	F05_SPUEL	Spülung	Spülwasser	PROCESS_ROLE	MEDIUM	CONTEXTUAL_SUBTYPE	Spülwasser	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Spülwasser	LOCAL
428a5e3662aa57b4b256	schoal	1	H3	f11r	E040	LOCAL_EXEMPLAR_SINGLETON	MEDIUM_PREPARATION	Sud	Weinsud	YES	SCHOAL_WINE_DECOCTION_WHOLE_CARD	Gelernte Flüssigkeit oder Zubereitung einsetzen.	NONE	Sud	Sud	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Sud	PRODUCTIVE_RESCUE	HO_INGREDIENT+AL_TO	Zutat dorthin	HIGH
b2812c8283c3a62438bd	kchy	1	H3	f11r	E049	LOCAL_EXEMPLAR_SINGLETON	MEDIUM_PREPARATION	Trank	Trank	NO	KCHY_DRAUGHT_WHOLE_CARD	Gelernte Flüssigkeit oder Zubereitung einsetzen.	NONE	Trank	Trank	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Trank	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Trank	LOCAL
98bdc4244c84cbef3321	rsheal	1	B2	f82r	E222	LOCAL_EXEMPLAR_SINGLETON	MEDIUM_PREPARATION	Warmwasser	Warmwasser	NO	RSHEAL_WARM_WATER_WHOLE_CARD	Gelernte Flüssigkeit oder Zubereitung einsetzen.	NONE	Warmwasser	Warmwasser	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Warmwasser	PARTIAL_RESCUE	SH_REST+E_SHORT+AL_TO	kurz am Ziel ruhen	MEDIUM
953ad19b79517fc8a211	tshol	1	H3	f11r	E039	LOCAL_EXEMPLAR_SINGLETON	PLANT_MATERIAL	Kraut	Blütenkraut	YES	TSHOL_FLOWERING_HERB_WHOLE	Vom Pflanzenbild gelieferten Teil benennen.	NONE	Kraut	Kraut	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Kraut	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Kraut	LOCAL
ad3581d3144f69a5912d	sh	1	H5	f56r	E087	LOCAL_EXEMPLAR_SINGLETON	PLANT_MATERIAL	Stängel	Stängel	NO	SH_STALK_WHOLE	Vom Pflanzenbild gelieferten Teil benennen.	NONE	Stängel	Stängel	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Stängel	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Stängel	LOCAL
65f320e75510b2f38182	dchey	1	H1	f10r	E001	LOCAL_EXEMPLAR_SINGLETON	PLANT_MATERIAL	Wurzel	Wurzel	NO	DCHEY_ROOT_WHOLE	Vom Pflanzenbild gelieferten Teil benennen.	NONE	Wurzel	Wurzel	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Wurzel	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Wurzel	LOCAL
9bb7122b386ebbc6138f	keol	1	H5	f56r	E099	LOCAL_EXEMPLAR_SINGLETON	QUANTITY_TIME	Gabe	Gabe	NO	KEOL_DOSE_WHOLE	Gelernte Maß-, Gabe- oder Zeitkarte einsetzen.	NONE	Gabe	Gabe	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Gabe	PRODUCTIVE_RESCUE	E_SHORT+OL_CONTINUE	kurz weiterfuehren	HIGH
4eab1841ed655c20a348	sheckhal	1	B1	f81v	E115	LOCAL_EXEMPLAR_SINGLETON	QUANTITY_TIME	Maß	Mittelmaß	YES	SHECKHAL_MIDDLE_MEASURE_WHOLE	Gelernte Maß-, Gabe- oder Zeitkarte einsetzen.	NONE	Maß	Maß	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Maß	PRODUCTIVE_RESCUE	CKH_THROUGH+E_SHORT+AL_TO	kurz zur Zielstelle durchleiten	HIGH
21ed2873b71e57269c08	chckhal	1	B4	f83r	E355	LOCAL_EXEMPLAR_SINGLETON	QUANTITY_TIME	Zeit	Haltezeit	YES	CHCKHAL_HOLD_TIME_WHOLE	Gelernte Maß-, Gabe- oder Zeitkarte einsetzen.	NONE	Zeit	Zeit	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Zeit	PRODUCTIVE_RESCUE	CKH_THROUGH+AL_TO	zur Zielstelle durchleiten	HIGH
577c03a928d674d420d7	shoyty	1	H3	f11r	E046	LOCAL_EXEMPLAR_SINGLETON	REFERENCE_MATERIAL	Reserve	Blütenreserve	YES	SHOYTY_FLOWER_RESERVE_WHOLE	Auf den bereits aktiven oder zurückgelegten Stoff verweisen.	NONE	Reserve	Reserve	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Reserve	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Reserve	LOCAL
a6939862e33ece5a0483	etyd	1	H1	f10r	E010	LOCAL_EXEMPLAR_SINGLETON	REFERENCE_MATERIAL	Rest	Wurzelrest	YES	ETYD_ROOT_REMAINDER_WHOLE	Auf den bereits aktiven oder zurückgelegten Stoff verweisen.	NONE	Rest	Rest	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Rest	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Rest	LOCAL
d788d8d72d41b25a3c71	chealror	1	B3	f83r	E290	LOCAL_EXEMPLAR_SINGLETON	STATE	klar	klar	NO	CHEALROR_CLEAR_STATE_WHOLE	Gelernte Zustandskarte auf den aktiven Posten beziehen.	NONE	klar	klar	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	klar	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	klar	LOCAL
43eb9aa12959b4d5cdc9	qekey	1	B6	f83r	E374	LOCAL_EXEMPLAR_SINGLETON	STATE	roh	roh	NO	QEKY_RAW_WHOLE_CARD	Gelernte Zustandskarte auf den aktiven Posten beziehen.	NONE	roh	roh	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	roh	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	roh	LOCAL
1496a731803a9f48d2e1	rol	1	B1	f81v	E111	LOCAL_EXEMPLAR_SINGLETON	STATE	warm	warm	NO	ROL_WARM_STATE_WHOLE	Gelernte Zustandskarte auf den aktiven Posten beziehen.	F08_WARM	warm	weiter warm	THERMAL_STATE	CONTINUING	CONTEXTUAL_SUBTYPE	weiter warm	PARTIAL_RESCUE	OL_CONTINUE	weiterfuehren	MEDIUM
8c97dfde96fbc78e3355	lol	1	B5	f83r	E367	LOCAL_EXEMPLAR_SINGLETON	STATE	warm	warm	NO	LOL_WARM_WHOLE_CARD	Gelernte Zustandskarte auf den aktiven Posten beziehen.	F08_WARM	warm	warm	THERMAL_STATE	GENERAL	CONTEXTUAL_SUBTYPE	warm	PARTIAL_RESCUE	L_OUT+OL_CONTINUE	von dort weiterfuehren	MEDIUM
cb57b696b815fdef9cb7	shecthy	1	B3	f83r	E276	LOCAL_EXEMPLAR_SINGLETON	STATE	warm	handwarm	YES	SHECTHY_HANDWARM_STATE_WHOLE	Gelernte Zustandskarte auf den aktiven Posten beziehen.	F08_WARM	warm	handwarm	THERMAL_STATE	TOUCH_THRESHOLD	CONTEXTUAL_SUBTYPE	handwarm	PRODUCTIVE_RESCUE	CTH_READY+E_SHORT+Y_CURRENT	kurz bereit halten	HIGH
2d2e37ccb2dacc53ee5a	solkaiin	1	B2	f82r	E178	LOCAL_EXEMPLAR_SINGLETON	TOOL	Tuch	Seihtuch	YES	SOLKAIIN_CLOTH_WHOLE	Lokales Werkzeug aus Bild oder Exemplar einsetzen.	F07_TUCH	Tuch	Seihtuch	TOOL_ROLE	FILTER	CONTEXTUAL_SUBTYPE	Seihtuch	PRODUCTIVE_RESCUE	SOLK_COLLECT+AIIN_MEASURE	bis Sollmass sammeln	HIGH
342c3f0777337648f4b3	cheedar	1	B3	f83r	E285	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Becken	Sammelbecken	YES	CHEEDAR_COLLECTING_BASIN_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	F04_BECKEN	Becken	Auffangbecken	VESSEL_ROLE	COLLECT	CONTEXTUAL_SUBTYPE	Auffangbecken	PRODUCTIVE_RESCUE	CHED_TRANSFER+AR_FROM	von dort umsetzen	HIGH
e2eb77ca9d9e1a8ba29a	qolchey	1	B4	f83r	E316	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Becken	Becken	NO	QOLCHEY_BASIN_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	F04_BECKEN	Becken	Arbeitsbecken	VESSEL_ROLE	WORK	CONTEXTUAL_SUBTYPE	Arbeitsbecken	PRODUCTIVE_RESCUE	OL_CONTINUE+Y_CURRENT	diesen Posten weiterfuehren	HIGH
df1098831679a8ad1b39	os	1	H1	f10r	E005	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Gefäß	Gefäß	NO	OS_VESSEL_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	NONE	Gefäß	Gefäß	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Gefäß	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Gefäß	LOCAL
b38d70daefd663d74625	ly	1	B1	f81v	E159	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Schale	Auffangschale	YES	LY_RECEIVER_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	NONE	Schale	Schale	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Schale	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Schale	LOCAL
27d97af8c96eb056c2e6	oykchor	1	H2	f10r	E032	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Topf	Topf	NO	OYKCHOR_POT_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	NONE	Topf	Topf	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Topf	WHOLE_RETAIN	MEMORIZED_WHOLE_CARD	Topf	LOCAL
1779decef17481ec2853	qotedaiin	1	B3	f83r	E305	LOCAL_EXEMPLAR_SINGLETON	VESSEL	Wanne	Wanne	NO	QOTEDAIIN_VAT_WHOLE	Lokales Gefäß aus Bild oder Exemplar einsetzen.	NONE	Wanne	Wanne	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Wanne	PRODUCTIVE_RESCUE	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	HIGH
80ebbbbf238eee9f0aef	chety|chty	2	H1|B3	f10r|f83r	E004|E311	MEMORIZED_RECURRENT_CARD	ACTION	zerkleinern	zerkleinern	NO	ch=zerkleinern	Gelernte lokale Handlung in den Operationsslot einsetzen.	NONE	zerkleinern	zerkleinern	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	zerkleinern	NOT_LOCAL_SINGLETON	UNCHANGED	zerkleinern	UNCHANGED
0f18de177ed7c878bf95	dl	2	B1	f81v	E112|E129	MEMORIZED_RECURRENT_CARD	ADDITIVE	Zusatz	Badzusatz	YES	DL_BATH_ADDITIVE_WHOLE_CARD	Zusatz zum aktuell aktiven Ansatz ergänzen.	NONE	Zusatz	Zusatz	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Zusatz	NOT_LOCAL_SINGLETON	UNCHANGED	Zusatz	UNCHANGED
b5df9126607030b95175	cheey|shey	4	H3|B2|B4	f11r|f82r|f83r	E044|E197|E203|E353	MEMORIZED_RECURRENT_CARD	PRODUCT_STATE	Klarlauf	Klarflüssigkeit	YES	SHEY_CLEAR_LIQUID_WHOLE	Gelernte Produkt- oder Zustandskarte einsetzen.	NONE	Klarlauf	Klarlauf	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Klarlauf	NOT_LOCAL_SINGLETON	UNCHANGED	Klarlauf	UNCHANGED
d665560c8ff80799a82c	dchol|schol	2	H3|H5	f11r|f56r	E047|E083	MEMORIZED_RECURRENT_CARD	REFERENCE_MATERIAL	Voriges	Vorposten	YES	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	Auf den bereits aktiven oder zurückgelegten Stoff verweisen.	NONE	Voriges	Voriges	NONE	NONE	UNCHANGED_SINGLE_HEADWORD	Voriges	NOT_LOCAL_SINGLETON	UNCHANGED	Voriges	UNCHANGED
53cd0637c6820ba5e91f	dain	2	B4|B6	f83r	E327|E379	MEMORIZED_RECURRENT_CARD	TOOL	Tuch	Tuch	NO	DAIN_CLOTH_WHOLE	Lokales Werkzeug aus Bild oder Exemplar einsetzen.	F07_TUCH	Tuch	Tuch	TOOL_ROLE	GENERAL_INSERT	CONTEXTUAL_SUBTYPE	Tuch	NOT_LOCAL_SINGLETON	UNCHANGED	Tuch	UNCHANGED
