world	record	at	word	reading	before	after	row_status
L1_V	F83_P1	f83r.2:9	ar	⟦ar⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.2:10	chedy	Erwärme F83_P1:A [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.2:11	dor	⟦dor⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:1	olkeedy	⟦olkeedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:2	qotal	⟦qotal⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:3	chkeedy	⟦chkeedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:4	chey	⟦chey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:5	daiin	⟦daiin⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:6	chey	⟦chey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:7	lchedy	Zusatzstoff C	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:8	qokaiin	Gefäß B	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:9	qotal	⟦qotal⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.3:10	dar	⟦dar⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:1	qokshedy	⟦qokshedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:2	chedy	Erwärme F83_P1:C [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:3	qokedy	⟦qokedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:4	chkedy	⟦chkedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:5	daiin	⟦daiin⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:6	shetar	⟦shetar⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:7	shedy	Flüssigkeit A	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:8	qekaiin	⟦qekaiin⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.4:9	chedy	Erwärme F83_P1:A [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:1	deey	⟦deey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:2	qotaiin	⟦qotaiin⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:3	checkhy	⟦checkhy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:4	qoty	⟦qoty⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:5	cheg	⟦cheg⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:6	shedy	Flüssigkeit A	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:7	qokeey	⟦qokeey⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:8	rchedy	⟦rchedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:9	qoteedy	⟦qoteedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.5:10	lo	⟦lo⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:1	schedy	⟦schedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:2	chedchy	⟦chedchy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:3	qokal	⟦qokal⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:4	olchedy	⟦olchedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:5	qokaiin	Gefäß B	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:6	chedy	Erwärme F83_P1:A [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:7	qokeedy	Fülle ein: F83_P1:A [Akteur=F83_P1:A0; Empfänger=F83_P1:B]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:8	lchedy	Zusatzstoff C	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.6:9	qoky	⟦qoky⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:1	solshed	⟦solshed⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:2	lsheedy	⟦lsheedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:3	qeeedy	⟦qeeedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:4	qoky	⟦qoky⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:5	o	⟦o⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:6	qol	⟦qol⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:7	rsheedy	⟦rsheedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:8	qokedy	⟦qokedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:9	qoteedy	⟦qoteedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.7:10	qoteedy	⟦qoteedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:1	pchedal	⟦pchedal⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:2	otedy	⟦otedy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:3	shecthedchy	⟦shecthedchy⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:4	qoky	⟦qoky⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:5	chedy	Erwärme F83_P1:C [Akteur=F83_P1:A0]	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P1	f83r.8:6	chary	⟦chary⟧	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	"{""actor"": ""F83_P1:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""F83_P1:B""}"	recorded
L1_V	F83_P2	f83r.9:1	pchor	⟦pchor⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:2	checphedy	⟦checphedy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:3	qokedy	⟦qokedy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:4	lsheedy	⟦lsheedy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:5	qokchdy	⟦qokchdy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:6	r	⟦r⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:7	shedkedy	⟦shedkedy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:8	qopshdy	⟦qopshdy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.9:9	qopy	⟦qopy⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:1	olkeey	⟦olkeey⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:2	rchs	⟦rchs⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:3	cheeb	⟦cheeb⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:4	ols	⟦ols⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:5	aiin	⟦aiin⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:6	skal	⟦skal⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:7	dain	⟦dain⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:8	cthal	⟦cthal⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:9	s	⟦s⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:10	aiin	⟦aiin⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
L1_V	F83_P2	f83r.10:11	chky	⟦chky⟧	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	"{""actor"": ""F83_P2:A0"", ""origins"": {}, ""owners"": {}, ""recipient"": ""MISSING""}"	recorded
