row_id	event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display	target_components	selected_root_defaults_de	selected_card_reading_de	concrete_event_reading_de	alternative_de	decision_status	is_statement_final	is_field_final	previous_surface	next_surface	current_semantic_segmentation	current_workshop_slots	exact_identity_note
HEP0026	58	E058	H4	f55v	f55v.5	F010	H4-S001	403c1592f918c8f23b88	ykain	Y_CURRENT_ITEM	DIES	eine Portion des laufenden Postens	Eine Portion des laufenden Postens	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	chaiin	ykan	Y_REFERENT+K_HULL+AIN_PORTION	OWNER_ITEM+QUANTITY	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0027	59	E059	H4	f55v	f55v.5	F010	H4-S001	d929a14ec45749b2e805	ykan	Y_CURRENT_ITEM	DIES	diese Portion	Diese Portion	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	ykain	ody	Y_REFERENT+K_HULL+AIN_PORTION	OWNER_ITEM+QUANTITY	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0028	60	E060	H4	f55v	f55v.5	F010	H4-S001	97cc9ac109148723c472	ody	DY_CLOSE	SCHLUSS	kühl lagern; Ende	Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	ykan	END	o=kühl lagern + dy=Ende	STATE_GRADE+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0029	61	E061	H4	f55v	f55v.5	F011	H4-S002	2f1c5e56e8f0ff459065	daiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	START	chedy	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0030	62	E062	H4	f55v	f55v.5	F011	H4-S002	6f7ff8287eddf4da9fdb	chedy	Y_CURRENT_ITEM	DIES	den laufenden Posten umsetzen oder durcharbeiten	Den laufenden Posten umsetzen oder durcharbeiten	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	daiin	talam	CHD~CHED+Y_REFERENT	OWNER_ITEM+OPERATION	CHDY/CHEDY ist in genau diesem Tuple Y-Verweis und nicht terminal.
HEP0031	64	E064	H4	f55v	f55v.11	F012	H4-S003	f7dc90b2c31fd341f0a4	ykaiin	Y_CURRENT_ITEM|IIN_LOOKALIKE	DIES|NICHT IIN	Maß des laufenden Postens	Maß des laufenden Postens	es; laufender Ansatz; aktueller Posten | AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	START	cheoar	Y_REFERENT+K_HULL+AIIN_MEASURE	OWNER_ITEM+QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0032	66	E066	H4	f55v	f55v.11	F012	H4-S003	2c1a5fd92b9e3c762242	cheeky	EE_SUSTAINED|CHK_WARM	ANHALTEND|WÄRMEN	länger warm halten	länger warm halten	stärker; zweite Stufe | temperieren; warm halten; prüfen	SELECTED_WORKING_DEFAULT	NO	NO	cheoar	oldy	CHK_WARMTH_PAIR+E_GRADE_2	STATE_GRADE	KY wird hier nicht als freie Y-Karte zerlegt.
HEP0033	67	E067	H4	f55v	f55v.11	F012	H4-S003	1b1ffdd869fb1429ad03	oldy	DY_CLOSE	SCHLUSS	weiterführen; Ende	Beende diesen Gebrauch	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	cheeky	END	ol=weiter + dy=Ende	CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0034	68	E068	H4	f55v	f55v.11	F013	H4-S004	2f1c5e56e8f0ff459065	aiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	START	okal	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0035	72	E072	H4	f55v	f55v.11	F013	H4-S004	b921a237be883a820352	y	Y_CURRENT_ITEM	DIES	dies; der laufende Posten	dies; der laufende Posten	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	or	orain	Y_REFERENT_CARD	OWNER_ITEM	Diese exakte Y-Karte kann sichtbar sogar dy lauten; sie schließt nicht.
HEP0036	77	E077	H5	f56r	f56r.5	F014	H5-S001	2f1c5e56e8f0ff459065	daiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	YES	chodaly	sho	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0037	81	E081	H5	f56r	f56r.7	F015	H5-S001	276a7c2d74d1143446f4	choky	Y_CURRENT_ITEM	DIES	den laufenden Posten anwenden oder in Arbeit nehmen	Den laufenden Posten anwenden oder in Arbeit nehmen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	otchor	dal	OK+Y_REFERENT	OWNER_ITEM+OPERATION	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0038	85	E085	H5	f56r	f56r.8	F016	H5-S002	276a7c2d74d1143446f4	choky	Y_CURRENT_ITEM	DIES	den laufenden Posten anwenden oder in Arbeit nehmen	Den laufenden Posten anwenden oder in Arbeit nehmen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	choy	cheeckhody	OK+Y_REFERENT	OWNER_ITEM+OPERATION	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0039	86	E086	H5	f56r	f56r.8	F016	H5-S002	95987d6f198d6d247511	cheeckhody	DY_CLOSE	SCHLUSS	äußerlich anwenden; Ende	Beende die äußere Anwendung	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	choky	END	cheeckho=äußerlich anwenden + dy=Ende	OPERATION+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0040	90	E090	H5	f56r	f56r.12	F017	H5-S003	1322bc176443fc2a8a86	qokokchy	Y_CURRENT_ITEM	DIES	den laufenden Posten erneut in Arbeit nehmen	Den laufenden Posten erneut in Arbeit nehmen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	YES	YES	kchey	END	OK+OK+CHY[wrapped Y_REFERENT]	OWNER_ITEM+OPERATION	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0041	91	E091	H5	f56r	f56r.13	F018	H5-S004	9ad66e67803a12e745de	okchy	Y_CURRENT_ITEM	DIES	den laufenden Posten anwenden oder in Arbeit nehmen	Den laufenden Posten anwenden oder in Arbeit nehmen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	START	chokcheo	OK+CHY[wrapped Y_REFERENT]	OWNER_ITEM+OPERATION	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0042	95	E095	H5	f56r	f56r.18	F019	H5-S005	9ad66e67803a12e745de	chokchy	Y_CURRENT_ITEM	DIES	den laufenden Posten anwenden oder in Arbeit nehmen	Den laufenden Posten anwenden oder in Arbeit nehmen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	sho	kchoar	OK+CHY[wrapped Y_REFERENT]	OWNER_ITEM+OPERATION	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0043	98	E098	H5	f56r	f56r.19	F020	H5-S006	faf321940aed922846a9	otchey	Y_CURRENT_ITEM	DIES	den nächsten Posten wählen	Den nächsten Posten wählen	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	START	keol	OT+CHEY[wrapped Y_REFERENT]	OWNER_ITEM	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0044	100	E100	H5	f56r	f56r.19	F020	H5-S006	2f1c5e56e8f0ff459065	daiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	YES	YES	keol	END	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0045	101	E101	B1	f81v	f81v.2	F021	B1-S001	7db18b2f0fb7ed0fcfd3	qokedy	E_SHORT|DY_CLOSE	KURZ|SCHLUSS	kurz spülen oder benetzen und den Schritt abschließen	Kurz spülen oder benetzen und den Schritt abschließen	mild; erste Stufe | fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	START	END	OK+E+DY	OPERATION+FLOW_TRANSFER+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0046	102	E102	B1	f81v	f81v.2	F022	B1-S002	b5fcea1eaed06b2f2291	okaiin	IIN_LOOKALIKE	NICHT IIN	auf das vorgeschriebene Maß einstellen	Auf das vorgeschriebene Maß einstellen	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	START	kair	OK+AIIN_MEASURE	QUANTITY+OPERATION	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0047	108	E108	B1	f81v	f81v.2	F022	B1-S002	94df4847b7b16c98394a	olkain	EXACT_COLLISION	GANZKARTE	eine weitere Portion zugeben	Eine weitere Portion zugeben	keine Stammzerlegung	EXACT_WHOLE_CARD_RETAINED	NO	NO	kain	al	OL+AIN_PORTION	QUANTITY+OPERATION	OLKAIN ist OL plus AIN, nicht der SOLK-Ort.
HEP0048	116	E116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	sheckhal	qokeedal	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0049	117	E117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	EE_SUSTAINED	ANHALTEND	an der Zielstelle anhaltend in Kontakt halten	An der Zielstelle anhaltend in Kontakt halten	stärker; zweite Stufe	SELECTED_WORKING_DEFAULT	NO	NO	daiin	daiin	Q_RENDERER+OK+E_GRADE_2+AL_TARGET	OPERATION+TARGET+STATE_GRADE	Ausgewählte komponenten- oder exaktkartenbasierte Werkstattlesung.
HEP0050	118	E118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	IIN_LOOKALIKE	NICHT IIN	vorgeschriebenes Maß	Vorgeschriebenes Maß	AIIN=Maß oder gelernte Ganzkarte	SELECTED_WORKING_DEFAULT	NO	NO	qokeedal	chckhy	AIIN_MEASURE	QUANTITY	Exakte Identität trennt AIIN/Whole-card von IIN.
HEP0051	120	E120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	schedy	DY_CLOSE	SCHLUSS	Arbeitsbewegung abschließen	Arbeitsbewegung abschließen	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	chckhy	END	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	OPERATION+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0052	122	E122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	sshkchdy	DY_CLOSE	SCHLUSS	unter besonderer Bedingung umsetzen; Schluss	Unter besonderer Bedingung umsetzen; Schluss	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	qol	END	SSHK+CHD+TERMINAL_Y	OPERATION+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0053	123	E123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	chedy	Y_CURRENT_ITEM	DIES	den laufenden Posten umsetzen oder durcharbeiten	Den laufenden Posten umsetzen oder durcharbeiten	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	START	ol	CHD~CHED+Y_REFERENT	OWNER_ITEM+OPERATION	CHDY/CHEDY ist in genau diesem Tuple Y-Verweis und nicht terminal.
HEP0054	125	E125	B1	f81v	f81v.17	F026	B1-S004	bc4f1f5c006c74a4d26d	shedy	E_SHORT|SHED_REST|DY_CLOSE	KURZ|RUHEN|SCHLUSS	kurz oder gewöhnlich ruhen lassen; Schluss	kurz oder gewöhnlich ruhen lassen; Schluss	mild; erste Stufe | stehen lassen; absetzen; nachwirken | fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	ol	END	SH_REST_FAMILY+E_GRADE_1+DY_TERMINAL	STATE_GRADE+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0055	126	E126	B1	f81v	f81v.17	F027	B1-S005	28ffbc88b97772a75f1e	qolchedy	DY_CLOSE	SCHLUSS	weiterführen; Schluss	Weiterführen; Schluss	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	START	END	OL+CHED+TERMINAL_Y / RENDERER_Q+OL+CHED+TERMINAL_Y	OPERATION+FLOW_TRANSFER+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0056	131	E131	B1	f81v	f81v.18	F029	B1-S007	87411f84689b4f93a303	qokchdy	DY_CLOSE	SCHLUSS	Ansatz umsetzen; Schluss	Ansatz umsetzen; Schluss	fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	START	END	RENDERER_Q+OK+CHD+TERMINAL_Y	PREPARATION+OPERATION+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0057	132	E132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	chey	Y_CURRENT_ITEM	DIES	dies; der laufende Posten	dies; der laufende Posten	es; laufender Ansatz; aktueller Posten	SELECTED_WORKING_DEFAULT	NO	NO	START	ol	Y_REFERENT_CARD	OWNER_ITEM	Diese exakte Y-Karte kann sichtbar sogar dy lauten; sie schließt nicht.
HEP0058	134	E134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	cheky	E_SHORT|CHK_WARM	KURZ|WÄRMEN	kurz oder mild erwärmen	kurz oder mild erwärmen	mild; erste Stufe | temperieren; warm halten; prüfen	SELECTED_WORKING_DEFAULT	NO	NO	ol	ol	CHK_WARMTH_PAIR+E_GRADE_1	STATE_GRADE	KY wird hier nicht als freie Y-Karte zerlegt.
HEP0059	136	E136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	E_SHORT|SHED_REST|DY_CLOSE	KURZ|RUHEN|SCHLUSS	kurz oder gewöhnlich ruhen lassen; Schluss	kurz oder gewöhnlich ruhen lassen; Schluss	mild; erste Stufe | stehen lassen; absetzen; nachwirken | fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	ol	END	SH_REST_FAMILY+E_GRADE_1+DY_TERMINAL	STATE_GRADE+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0060	137	E137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	E_SHORT|DY_CLOSE	KURZ|SCHLUSS	kurz spülen oder benetzen und den Schritt abschließen	Kurz spülen oder benetzen und den Schritt abschließen	mild; erste Stufe | fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	START	END	OK+E+DY	OPERATION+FLOW_TRANSFER+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
HEP0061	138	E138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	E_SHORT|DY_CLOSE	KURZ|SCHLUSS	kurz spülen oder benetzen und den Schritt abschließen	Kurz spülen oder benetzen und den Schritt abschließen	mild; erste Stufe | fertig; wegsetzen; Zellenende	SELECTED_WORKING_DEFAULT	YES	YES	START	END	OK+E+DY	OPERATION+FLOW_TRANSFER+CLOSE	Schluss gilt wegen exakter Karte und CLOSE-Slot, nicht wegen bloßer Endbuchstaben.
