row_kind	target_components	minimal_pair_family	joint_tuple_id	surface_family	occurrences	event_ids	event_surface_realizations	pages	records	statements	event_locations_and_statement_positions	line_transition_after_event	image_or_station_owner	owner_class	selected_parse	concrete_default_de	grade_value_de	visible_process_state_de	referent_status_de	cell_close_status	core_grade_y_dy_hypothesis	minimal_pair_or_boundary_note	bounded_prediction_de
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	cbb42a4fe68068325d6b	dshedy	1	E189	E189=dshedy	f82r	B2	B2-S007	E189@f82r:f82r.7/B2-S007:ONLY	E189:STATEMENT_END	lokale Becken-/Gerätestation f82r	LOCAL_BIOLOGICAL_OWNER	DSHE_CLEAN_WATER+DY_TERMINAL	sauberes Wasser zugeben; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	c1db6b0a28d5cbb5d3d2	lcheckhedy	1	E176	E176=lcheckhedy	f82r	B2	B2-S004	E176@f82r:f82r.3/B2-S004:END	E176:STATEMENT_END	lokale Becken-/Gerätestation f82r	LOCAL_BIOLOGICAL_OWNER	ckhe=durch Tuch seihen + dy=Ende	klar seihen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	de7321bface5628e35d6	lchedy	8	E210|E235|E246|E262|E269|E282|E345|E357	E210=lchedy|E235=lchedy|E246=lchedy|E262=lchedy|E269=lchedy|E282=lchedy|E345=lchedy|E357=lchedy	f82r|f83r	B2|B3|B4	B2-S013|B3-S003|B3-S008|B3-S015|B3-S020|B3-S023|B4-S012|B4-S015	E210@f82r:f82r.23/B2-S013:ONLY | E235@f83r:f83r.3/B3-S003:END | E246@f83r:f83r.6/B3-S008:ONLY | E262@f83r:f83r.11/B3-S015:ONLY | E269@f83r:f83r.14/B3-S020:END | E282@f83r:f83r.15/B3-S023:ONLY | E345@f83r:f83r.37/B4-S012:ONLY | E357@f83r:f83r.41/B4-S015:END	E210:STATEMENT_END | E235:STATEMENT_END | E246:STATEMENT_END | E262:STATEMENT_END | E269:STATEMENT_END | E282:STATEMENT_END | E345:STATEMENT_END | E357:STATEMENT_END	lokale Becken-/Gerätestation f82r | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	L+CHED+DY_TERMINAL	hinausführen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	04a3877f0fc81b7597c9	ldy	2	E184|E308	E184=ldy|E308=ldy	f82r|f83r	B2|B3	B2-S005|B3-S033	E184@f82r:f82r.4/B2-S005:END | E308@f83r:f83r.22/B3-S033:ONLY	E184:STATEMENT_END | E308:STATEMENT_END	lokale Becken-/Gerätestation f82r | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	l=abziehen + dy=Ende	abziehen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	b958a512ca6a3559e86e	lkedy	1	E344	E344=lkedy	f83r	B4	B4-S011	E344@f83r:f83r.37/B4-S011:END	E344:STATEMENT_END	lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	lke=zweimal waschen + dy=Ende	zweimal waschen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	f2af6326898fb5b490a4	lochedy	1	E228	E228=lochedy	f82r	B2	B2-S022	E228@f82r:f82r.27/B2-S022:ONLY	E228:STATEMENT_END	lokale Becken-/Gerätestation f82r	LOCAL_BIOLOGICAL_OWNER	LO_LEARNED+CHED+DY_TERMINAL	den Rest hinausführen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	2e7e89e0bd12b999c280	lshedy	2	E143|E144	E143=lshedy|E144=lshedy	f81v	B1	B1-S012|B1-S013	E143@f81v:f81v.21/B1-S012:END | E144@f81v:f81v.21/B1-S013:ONLY	E143:STATEMENT_END | E144:STATEMENT_END	Becken-/Figurenfeld f81v	LOCAL_BIOLOGICAL_OWNER	lsh=waschen + dy=Ende	waschen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	97cc9ac109148723c472	ody	1	E060	E060=ody	f55v	H4	H4-S001	E060@f55v:f55v.5/H4-S001:END	E060:STATEMENT_END	abgebildete Pflanze f55v	PAGE_PLANT_OWNER	o=kühl lagern + dy=Ende	kühl lagern; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	07913ef9b1fb773cd325	okchedy|qokchedy	2	E151|E264	E151=okchedy|E264=qokchedy	f81v|f83r	B1|B3	B1-S015|B3-S016	E151@f81v:f81v.24/B1-S015:END | E264@f83r:f83r.14/B3-S016:END	E151:STATEMENT_END | E264:STATEMENT_END	Becken-/Figurenfeld f81v | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	OK+CHED+TERMINAL_Y / RENDERER_Q+OK+CHED+TERMINAL_Y	Ansatz umsetzen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	28ffbc88b97772a75f1e	olchedy|qolchedy	3	E126|E168|E242	E126=qolchedy|E168=qolchedy|E242=olchedy	f81v|f82r|f83r	B1|B2|B3	B1-S005|B2-S002|B3-S006	E126@f81v:f81v.17/B1-S005:ONLY | E168@f82r:f82r.2/B2-S002:ONLY | E242@f83r:f83r.6/B3-S006:END	E126:STATEMENT_END | E168:STATEMENT_END | E242:STATEMENT_END	Becken-/Figurenfeld f81v | lokale Becken-/Gerätestation f82r | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	OL+CHED+TERMINAL_Y / RENDERER_Q+OL+CHED+TERMINAL_Y	weiterführen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	1b1ffdd869fb1429ad03	oldy	2	E067|E337	E067=oldy|E337=oldy	f55v|f83r	H4|B4	H4-S003|B4-S010	E067@f55v:f55v.11/H4-S003:END | E337@f83r:f83r.28/B4-S010:ONLY	E067:STATEMENT_END | E337:STATEMENT_END	abgebildete Pflanze f55v | lokale Gefäß-/Leitungsstation f83r	PAGE_PLANT_OWNER|LOCAL_BIOLOGICAL_OWNER	ol=weiter + dy=Ende	weiterführen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	601b77449028deed39de	otchdy	1	E362	E362=otchdy	f83r	B5	B5-S001	E362@f83r:f83r.47/B5-S001:ONLY	E362:STATEMENT_END	lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	OT+CHD+TERMINAL_Y	danach umsetzen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	4de12cf322dfb76ded1e	otchedy|qotchedy	2	E281|E301	E281=qotchedy|E301=otchedy	f83r	B3	B3-S022|B3-S030	E281@f83r:f83r.15/B3-S022:ONLY | E301@f83r:f83r.22/B3-S030:END	E281:STATEMENT_END | E301:STATEMENT_END	lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	OT+CHED+TERMINAL_Y / RENDERER_Q+OT+CHED+TERMINAL_Y	danach oder erneut umsetzen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	65df3cd9e59060042d47	pchedy	1	E221	E221=pchedy	f82r	B2	B2-S016	E221@f82r:f82r.27/B2-S016:END	E221:STATEMENT_END	lokale Becken-/Gerätestation f82r	LOCAL_BIOLOGICAL_OWNER	P+CHED+DY_TERMINAL	hineinführen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	87411f84689b4f93a303	qokchdy	3	E131|E284|E363	E131=qokchdy|E284=qokchdy|E363=qokchdy	f81v|f83r	B1|B3|B5	B1-S007|B3-S025|B5-S002	E131@f81v:f81v.18/B1-S007:ONLY | E284@f83r:f83r.16/B3-S025:ONLY | E363@f83r:f83r.47/B5-S002:ONLY	E131:STATEMENT_END | E284:STATEMENT_END | E363:STATEMENT_END	Becken-/Figurenfeld f81v | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	RENDERER_Q+OK+CHD+TERMINAL_Y	Ansatz umsetzen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	Y|DY	DY_OTHER_TERMINAL	eb2e4bc143f623ee03ac	qokylddy	1	E326	E326=qokylddy	f83r	B4	B4-S004	E326@f83r:f83r.26/B4-S004:ONLY	E326:STATEMENT_END	lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	Q_RENDERER+OK+Y_REFERENT+LDDY_APPLICATION_CLOSE	den laufenden Posten als Auflage befestigen; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	Y-Referent innerhalb einer gelernten terminalen Gesamtkarte	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	7f68f60279efe6b28cd7	rshedy	1	E225	E225=rshedy	f82r	B2	B2-S019	E225@f82r:f82r.27/B2-S019:ONLY	E225:STATEMENT_END	lokale Becken-/Gerätestation f82r	LOCAL_BIOLOGICAL_OWNER	RSHE_WASH_PART+DY_TERMINAL	Teil als Waschung; Schluss	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
ATTESTED_TARGET_CARD	DY	DY_OTHER_TERMINAL	d68bc8de3bcee09db23c	shckhedy	3	E165|E330|E331	E165=shckhedy|E330=shckhedy|E331=shckhedy	f81v|f83r	B1|B4	B1-S020|B4-S006|B4-S007	E165@f81v:f81v.27/B1-S020:END | E330@f83r:f83r.27/B4-S006:ONLY | E331@f83r:f83r.27/B4-S007:ONLY	E165:STATEMENT_END | E330:STATEMENT_END | E331:STATEMENT_END	Becken-/Figurenfeld f81v | lokale Gefäß-/Leitungsstation f83r	LOCAL_BIOLOGICAL_OWNER	ckhe=durch Tuch seihen + dy=Ende	durch Tuch seihen; Ende	KEIN PRODUKTIVER ZUSTANDSGRAD	bis zum Kartenwert ausführen; örtliche Zelle schließen	kein freies Y; DY ist die lizenzierte Abschlusskonstruktion	CLOSES_LOCAL_CELL; distinct from physical line and image owner	SUPPORTS_DY_AS_EXACT_LOCAL_CLOSE	Gelernte exakte DY-Karte schließt den örtlichen Arbeitsschritt.	gelernter CORE+DY-Rahmen → CORE ausführen und örtlichen Schritt schließen
