world	max_t_gain_bits
620	82.559894095
621	75.757534132
622	92.783804170
623	95.918569667
624	71.541749511
625	86.341947276
626	82.994155243
627	76.352939049
628	74.760248941
629	78.657062810
630	75.183470271
631	84.294960277
632	67.250816163
633	80.784225662
634	90.617117575
635	82.819909046
636	78.450479024
637	70.427361192
638	78.168074465
639	76.345717845
640	84.729436978
641	82.359269977
642	80.454296071
643	79.125431257
644	81.797250848
645	79.445081761
646	87.448848495
647	80.596767193
648	87.773654472
649	79.696074971
650	86.586494402
651	85.783343768
652	95.507903489
653	89.819764393
654	90.053741592
655	89.443759517
656	92.002060657
657	77.678615081
658	79.274463877
659	75.082346789
660	74.248293933
661	86.969188996
662	82.088510498
663	85.500295284
664	78.290987502
665	83.984423541
666	82.931530382
667	82.445359332
668	93.749127874
669	81.497030867
670	75.345064621
671	100.575223669
672	78.387166026
673	76.721418951
674	80.002010038
675	84.899352364
676	85.656832575
677	83.899702763
678	95.357418803
679	71.785559239
680	85.838695313
681	76.169127005
682	80.854811345
683	72.338568747
684	80.490760473
685	90.232846394
686	75.557438948
687	88.756938992
688	71.655113089
689	94.071289953
690	96.718660942
691	90.992212946
692	63.228423034
693	83.653851110
694	83.392930133
695	72.288003053
696	87.137565621
697	95.269885148
698	86.777560828
699	85.454117848
700	81.702209586
701	80.839085788
702	83.773725899
703	81.537968289
704	84.990748878
705	93.760628565
706	75.911225832
707	77.924970360
708	88.750892466
709	79.548551404
710	78.587439855
711	88.522433169
712	69.429442979
713	90.534989877
714	84.166915605
715	76.614612426
716	80.481839213
717	87.045410799
718	83.450584260
719	74.690931492
720	76.929107486
721	87.873629526
722	72.860639536
723	77.983935956
724	88.998547195
725	80.656447735
726	83.873227369
727	76.519131517
728	76.940469244
729	88.747805039
730	78.889333883
731	87.347792652
732	74.235675702
733	78.484418778
734	84.751691613
735	78.784400354
736	77.866418305
737	72.728989869
738	80.808081608
739	92.453352128
740	84.083979663
741	90.572782525
742	68.970578028
743	76.526923043
744	82.593385525
745	91.733467814
746	84.269712318
747	89.332601145
748	86.105159075
749	87.907821287
750	80.749803178
751	91.461043508
752	83.758148754
753	86.116155502
754	87.812378533
755	74.908162305
756	80.737405888
757	72.147861732
758	93.330508969
759	83.752311582
760	77.872980521
761	82.110994527
762	76.193520987
763	86.824214656
764	70.858335129
765	82.165638071
766	79.093499327
767	65.277407012
768	73.766782696
769	77.348513095
770	87.447565379
771	81.657514286
772	71.200803104
773	85.749992630
774	83.779705360
775	75.182990290
776	84.063015127
777	89.764786366
778	78.175569797
779	76.290113422
780	73.705461253
781	86.912389798
782	66.790542214
783	70.778933664
784	85.124407046
785	74.937963515
786	86.525358586
787	87.734146380
788	87.551910545
789	84.273618867
790	86.851641125
791	79.372302984
792	76.688083067
793	76.765235187
794	83.957698588
795	92.298541169
796	72.991246699
797	74.107082386
798	81.668420512
799	66.927140118
800	86.133119312
801	71.646953334
802	70.289701378
803	83.407374421
804	79.719075127
805	77.463175401
806	84.110641644
807	71.059461955
808	84.976382952
809	72.295616114
810	80.748329737
811	84.638377042
812	86.136897277
813	82.939136535
814	82.376464573
815	85.666612137
816	82.786022708
817	80.682321627
818	89.183293756
819	77.835187082
820	82.255383372
821	90.211945543
822	86.488958073
823	84.638849754
824	84.935025159
825	73.485879038
826	86.173978312
827	78.957259935
828	68.281127759
829	86.315757934
830	72.792607037
831	82.483039471
832	85.715290639
833	81.090171805
834	86.154390580
835	80.509834054
836	85.234112885
837	83.899755448
838	73.963507562
839	95.380082181
840	96.672860241
841	86.127596590
842	74.271959643
843	66.312996873
844	82.222693842
845	91.016567749
846	74.084293936
847	86.368560312
848	74.049197248
849	70.095512190
850	81.402730199
851	94.892819224
852	86.331089647
853	87.415923546
854	66.071723117
855	83.692062176
856	79.337992580
857	85.770980743
858	68.528398162
859	86.705513503
860	86.504229641
861	82.122569708
862	81.212928813
863	88.107396754
864	92.815617303
865	77.105038357
866	74.146837676
867	79.628861916
868	96.436236990
869	80.752746779
870	85.383283517
871	89.477486846
872	77.201883293
873	83.510895844
874	81.282349543
875	80.026378614
876	82.616548399
877	91.516485585
878	82.033059641
879	81.537323042
880	75.148409282
881	82.783089151
882	78.146051068
883	83.052212282
884	82.751849509
885	87.891611738
886	91.541880018
887	80.649046712
888	97.760824138
889	99.861720274
890	79.172181494
891	81.462602650
892	97.876588227
893	80.610741676
894	87.405136591
895	70.222076222
896	80.618115288
897	74.044189665
898	91.939015214
899	72.670497427
900	89.264649764
901	86.825678055
902	78.404689551
903	82.318424454
904	75.489396278
905	77.546883700
906	85.076375888
907	79.250611923
908	88.601012601
909	78.478328440
910	83.871467722
911	71.272553598
912	85.023815069
913	67.974986739
914	82.394854031
915	93.149454506
916	85.884222092
917	94.622659869
918	86.511934127
919	84.433664365
920	77.626381929
921	80.508441933
922	82.944823176
923	80.102443288
924	84.774762848
925	72.744342391
926	88.749356683
927	82.177656262
928	83.902984039
929	86.974959042
930	79.264333647
931	72.821844350
932	84.289716471
933	85.626002505
934	78.933235143
935	75.593296265
936	99.016535382
937	87.374112258
938	88.294102385
939	89.320493733
940	84.493267759
941	91.107956998
942	82.601614443
943	86.931448176
944	74.815656948
945	79.419589060
946	96.372396849
947	69.825324206
948	75.938462175
949	77.126893060
950	77.036038943
951	74.489993747
952	80.996729612
953	85.202158089
954	76.203482950
955	69.372105000
956	73.342930650
957	83.035787518
958	76.219559879
959	82.616549942
960	80.918187068
961	93.311994960
962	84.009473751
963	84.236688650
964	80.184476595
965	82.981290028
966	74.784568138
967	81.725102650
968	79.092859170
969	85.376417119
970	80.909982573
971	86.243234655
972	70.600083847
973	82.286085467
974	86.544882582
975	91.052450239
976	81.580555868
977	85.232754796
978	75.523815378
979	83.469240486
980	84.877683129
981	75.726781561
982	96.408187335
983	85.893148688
984	86.019103099
985	99.970162634
986	79.866181877
987	72.352608329
988	83.823764602
989	77.084090492
990	95.969569353
991	82.218484334
992	70.624410623
993	76.455908794
994	84.668574129
995	88.074951945
996	88.186701087
997	82.111371029
998	79.438165302
999	89.664699098
1000	83.169748415
1001	86.599744106
1002	73.052136167
1003	76.541326703
1004	70.103528021
1005	74.429499456
1006	71.247968609
1007	79.403617895
1008	90.736135805
1009	84.781310419
1010	66.227091605
1011	81.372406033
1012	76.304870726
1013	68.824313243
1014	87.433835374
1015	83.279367601
1016	83.773596416
1017	77.823834477
1018	73.615127409
1019	76.295606368
1020	71.498173582
1021	79.644642914
1022	71.168704575
1023	78.096826860
1024	76.887673933
1025	80.883539551
1026	83.818830836
1027	88.024613565
1028	83.845496199
1029	90.477466804
1030	78.061343918
1031	76.138688044
1032	77.129094873
1033	100.140338221
1034	71.031103099
1035	79.490350342
1036	88.313921610
1037	85.288277555
1038	81.460917959
1039	88.994073257
1040	72.888074760
1041	84.055478148
1042	85.727902196
1043	85.181620356
1044	68.281265069
1045	76.727607540
1046	79.942216293
1047	85.543209491
1048	82.018124926
1049	87.979334376
1050	81.582638740
1051	89.971565232
1052	82.660009073
1053	82.517687018
1054	87.656648698
1055	73.019886217
1056	78.284372694
1057	72.373108428
1058	79.169041442
1059	82.412291556
1060	75.719521866
1061	76.330976398
1062	78.249764169
1063	76.970691889
1064	79.587005273
1065	83.402974485
1066	76.471952423
1067	87.834222594
1068	86.124326301
1069	88.188008489
1070	82.444482196
1071	78.097303971
1072	73.478258644
1073	84.226734906
1074	94.709921703
1075	85.888386868
1076	72.433518055
1077	86.230380876
1078	62.889282844
1079	76.280430884
1080	81.732554497
1081	84.807371986
1082	87.012877370
1083	81.695238713
1084	97.994889317
1085	89.792208182
1086	72.371712947
1087	84.065175291
1088	78.619962217
1089	74.489929103
1090	83.776876758
1091	82.551309354
1092	83.888005842
1093	92.847591603
1094	85.203533275
1095	72.083373746
1096	75.037249826
1097	88.244307218
1098	81.025478826
1099	61.884847331
1100	81.904430902
1101	84.770749441
1102	85.818990647
1103	81.540533980
1104	77.700802924
1105	87.438241670
1106	86.592311479
1107	76.922509351
1108	83.870043840
1109	92.359624917
1110	87.424152780
1111	88.432438633
1112	89.929096866
1113	92.895055869
1114	83.645243300
1115	84.389053250
1116	82.423048669
1117	82.434875427
1118	77.890774111
1119	88.748535883
1120	79.059749662
1121	82.267955355
1122	75.914701071
1123	90.652863426
1124	67.721203067
1125	70.815998090
1126	81.401790503
1127	68.789816300
1128	74.004939793
1129	86.002847156
1130	80.995722792
1131	87.089609595
1132	81.406244537
1133	82.262236341
1134	70.090240988
1135	78.817754009
1136	81.606967257
1137	81.648096210
1138	87.441127539
1139	81.961266673
1140	83.759458566
1141	78.075618072
1142	84.689231895
1143	85.990362340
1144	78.575900849
1145	78.192600431
1146	78.858279584
1147	83.175708330
1148	97.881589336
1149	76.022401560
1150	83.986550353
1151	88.848031826
1152	86.346345341
1153	74.263647730
1154	71.975366525
1155	76.484471511
1156	78.623900162
1157	98.222466211
1158	75.742966838
1159	82.411525032
1160	81.963834567
1161	78.351568856
1162	80.501573869
1163	79.524844570
1164	87.941968744
1165	86.285236791
1166	81.211221279
1167	85.819746090
1168	82.538838158
1169	72.188602152
1170	87.562213823
1171	89.909032501
1172	68.340310695
1173	93.081096357
1174	80.807678798
1175	82.805736842
1176	84.628513695
1177	84.248632893
1178	100.672011662
1179	68.936471368
1180	70.098817715
1181	82.167889440
1182	80.012477434
1183	91.614657640
1184	78.056899375
1185	81.700298788
1186	85.345497367
1187	82.081424282
1188	78.166529662
1189	87.801560209
1190	93.737461284
1191	79.002335549
1192	68.246313583
1193	83.366952395
1194	85.303220123
1195	81.729951311
1196	76.550485046
1197	86.011647564
1198	72.493416263
1199	80.019188379
1200	77.721982746
1201	77.482588323
1202	84.096595160
1203	84.268357491
1204	79.224604848
1205	87.576970683
1206	70.560281613
1207	89.881476398
1208	79.750070722
1209	94.177516238
1210	81.679142830
1211	86.791439132
1212	84.275576130
1213	66.361304056
1214	83.606632424
1215	88.986113586
1216	87.896264324
1217	89.286712273
1218	86.754431236
1219	83.430087098
1220	91.444750043
1221	78.239127192
1222	84.797950132
1223	71.979110623
1224	98.600722413
1225	84.783086377
1226	88.590488196
1227	83.788223736
1228	77.524625203
1229	80.969834751
1230	92.270158597
1231	77.460061371
1232	86.540458468
1233	72.606224406
1234	83.179470671
1235	80.759080864
1236	72.599935558
1237	71.276312447
1238	74.726797620
1239	79.233831344
1240	101.056440882
1241	88.288083277
1242	84.059131804
1243	87.974429155
1244	77.930169460
1245	76.538815127
1246	69.722549618
1247	69.142990458
1248	87.735228232
1249	84.638288252
1250	96.968772736
1251	82.608002378
1252	88.714538398
1253	85.402512622
1254	92.576294761
1255	91.677364404
1256	78.351942462
1257	85.893304747
1258	92.119126837
1259	87.960461251
1260	76.416506824
1261	90.077190147
1262	89.853948194
1263	80.129487076
1264	78.936704165
1265	70.244307372
1266	67.259106892
1267	80.525172326
1268	80.755292791
1269	65.321722106
1270	84.729222339
1271	78.685888273
1272	84.196213596
1273	87.342516702
1274	81.412687593
1275	88.146657113
1276	73.007857370
1277	69.195274407
1278	74.571915667
1279	89.040387937
1280	74.614187533
1281	78.430976970
1282	84.269615305
1283	82.912771902
1284	90.089601938
1285	72.786314891
1286	80.519861197
1287	67.315932018
1288	94.520646405
1289	91.953479508
1290	82.740437636
1291	93.494227117
1292	78.257668319
1293	76.317523511
1294	79.425952350
1295	89.794854817
1296	81.757546141
1297	82.261786841
1298	78.546115147
1299	78.571794575
1300	93.319615447
1301	78.659631634
1302	69.210851516
1303	80.325516250
1304	100.892632560
1305	73.954332628
1306	77.821354007
1307	90.882795903
1308	92.097150123
1309	78.551615722
1310	74.915625886
1311	92.952624329
1312	79.269045768
1313	84.761809177
1314	86.991891886
1315	76.524224838
1316	76.780852573
1317	83.406793283
1318	82.496943314
1319	90.451109254
1320	85.868125469
1321	89.740773275
1322	82.468809077
1323	72.919657006
1324	97.325627963
1325	80.863028248
1326	87.249782826
1327	89.685854558
1328	83.561496099
1329	75.897500715
1330	80.970862992
1331	80.473908572
1332	72.177097696
1333	86.114313228
1334	81.695105805
1335	85.242111125
1336	72.525916292
1337	74.123079167
1338	83.561599483
1339	81.704047861
1340	74.437536500
1341	73.899894003
1342	75.113321862
1343	74.647674154
1344	68.778204336
1345	80.905802099
1346	85.186670315
1347	86.050411341
1348	78.958334222
1349	75.182618161
1350	82.348756574
1351	88.262438776
1352	87.421165926
1353	84.539918984
1354	69.848396711
1355	73.396733235
1356	75.675030212
1357	74.694531819
1358	90.046498673
1359	86.033474911
1360	92.220801800
1361	75.433531550
1362	76.450313571
1363	92.589996203
1364	73.850943195
1365	90.318389179
1366	101.104792229
1367	92.390758620
1368	72.673060439
1369	79.163352253
1370	93.206568246
1371	86.908572669
1372	75.314848441
1373	82.748788969
1374	84.834636996
1375	90.229253951
1376	87.366961296
1377	86.799477214
1378	90.085845588
1379	79.156578277
1380	76.630246529
1381	84.147851358
1382	82.917227015
1383	78.829894575
1384	80.526494130
1385	74.202946597
1386	77.185354425
1387	78.368941028
1388	82.451360088
1389	86.914394980
1390	74.819944483
1391	81.207318739
1392	80.085904713
1393	86.546690768
1394	72.964028820
1395	78.641246097
1396	82.665789168
1397	72.742951015
1398	83.440966646
1399	83.707420208
1400	88.993890144
1401	67.488927845
1402	82.370577968
1403	90.394225337
1404	78.444627195
1405	75.944614753
1406	83.594022210
1407	78.547762538
1408	73.112239612
1409	81.586728098
1410	72.430309087
1411	87.750549146
1412	87.788309270
1413	68.885164212
1414	97.787301781
1415	75.607504174
1416	93.452669675
1417	62.198820691
1418	77.490929582
1419	87.016972119
1420	71.412107208
1421	81.401498435
1422	85.159880353
1423	83.308472248
1424	86.675840204
1425	86.286212596
1426	75.499584076
1427	81.627813333
1428	97.498183078
1429	79.407885726
1430	78.857595983
1431	69.508300508
1432	87.549865740
1433	75.655861539
1434	81.837690804
1435	74.533966189
1436	81.114588661
1437	83.534920143
1438	79.934126360
1439	86.279742497
1440	87.377268023
1441	70.089049737
1442	93.936801779
1443	77.760264670
1444	77.640073660
1445	75.983970697
1446	77.229853300
1447	89.311838163
1448	58.902699625
1449	76.732488309
1450	86.973122274
1451	75.905984140
1452	90.525900462
1453	80.636113175
1454	82.320235598
1455	85.422472755
1456	80.563259085
1457	83.789879066
1458	75.343886670
1459	82.020872615
1460	79.373203475
1461	78.258578543
1462	84.904707870
1463	80.166274527
1464	87.596244432
1465	71.730883445
1466	80.283147532
1467	76.939460281
1468	75.784471949
1469	87.309289046
1470	88.326539946
1471	81.527560017
1472	84.062608430
1473	78.555163505
1474	70.511689655
1475	74.893831003
1476	93.647241217
1477	86.822305782
1478	93.980315710
1479	86.361604549
1480	86.593960186
1481	89.643138799
1482	82.978819486
1483	94.893741847
1484	70.757016118
1485	86.250162645
1486	83.892978258
1487	73.705496835
1488	70.331607578
1489	83.056644139
1490	84.727275401
1491	86.712129193
1492	77.143977064
1493	80.372661115
1494	83.142974218
1495	74.393518865
1496	82.137631887
1497	90.863227536
1498	84.677444004
1499	87.732874922
1500	79.356894396
1501	96.081935387
1502	75.043637515
1503	73.942815281
1504	77.907924965
1505	80.163136763
1506	78.904334443
1507	85.815188958
1508	70.329242165
1509	90.226514677
1510	92.753174447
1511	85.919055931
1512	79.112287680
1513	80.493444955
1514	89.970268213
1515	80.839513813
1516	80.420579406
1517	81.622623780
1518	79.718679475
1519	78.918270516
1520	79.415246668
1521	87.990469611
1522	86.650059571
1523	75.350065241
1524	86.342930900
1525	78.795690528
1526	66.776272113
1527	82.293473437
1528	74.711630624
1529	95.528516312
1530	82.405122013
1531	84.006445328
1532	75.115705811
1533	79.298056542
1534	88.260695273
1535	80.738604700
1536	76.247964071
1537	94.290297105
1538	77.731696153
1539	82.930558559
1540	78.664830252
1541	83.768089064
1542	81.431759886
1543	82.263325683
1544	79.944855049
1545	85.164899655
1546	72.302983882
1547	81.294773276
1548	85.354834088
1549	90.007220395
1550	78.826055758
1551	75.410932011
1552	77.027832018
1553	93.439660575
1554	82.612143709
1555	94.324971348
1556	71.236556596
1557	93.240962460
1558	68.704002655
1559	85.329001493
1560	97.464035571
1561	91.966571225
1562	71.746911960
1563	95.234996092
1564	77.367852814
1565	80.283825253
1566	81.454554565
1567	77.368045330
1568	84.147155481
1569	94.235705458
1570	60.115344944
1571	78.515058007
1572	77.420857519
1573	82.186651313
1574	81.758292798
1575	83.098433760
1576	74.149371123
1577	76.412694899
1578	77.694234253
1579	74.035176383
1580	76.003561827
1581	75.045287281
1582	76.073293723
1583	80.311926248
1584	85.956153903
1585	92.230593050
1586	83.818492454
1587	73.657328320
1588	73.496380117
1589	75.049319638
1590	86.960095345
1591	81.320352984
1592	76.073194169
1593	82.368555115
1594	90.021887809
1595	91.180790325
1596	85.978583893
1597	80.726354151
1598	78.421995905
1599	84.066250615
1600	81.285833114
1601	85.924241788
1602	73.690372665
1603	91.875462994
1604	82.213824552
1605	78.151274058
1606	70.635165467
1607	68.617770116
1608	74.079492604
1609	84.059205338
1610	86.975544096
1611	89.495715273
1612	77.556121331
1613	89.926588149
1614	84.048228435
1615	85.014363552
1616	78.477422283
1617	82.057930132
1618	69.693243111
1619	73.050618356
1620	68.782064936
1621	68.725244371
1622	76.882790696
1623	83.619835586
1624	73.604415666
1625	74.596743382
1626	90.077079258
1627	77.140114475
1628	66.209236208
1629	76.965057864
1630	90.649671569
1631	85.250611283
1632	79.757795369
1633	73.329781807
1634	87.403028711
1635	74.117304608
1636	92.833631651
1637	74.048071082
1638	88.154854972
1639	77.488423588
1640	81.168414408
1641	80.158657280
1642	75.601639482
1643	80.636848977
1644	88.213049218
1645	82.867227895
1646	86.585318609
1647	80.830519837
1648	81.961438891
1649	80.309245251
1650	81.557094945
1651	90.501844726
1652	88.721350938
1653	77.942970119
1654	71.964078794
1655	75.378808708
1656	79.498116379
1657	86.009615235
1658	84.773232944
1659	83.345707251
1660	98.359460384
1661	78.964310302
1662	79.386302219
1663	93.799003163
