panel	page	physical_folio	record	unit_count	field_count	axis	comparator_axis_probability	comparator_axis_assignment	supported_cross_folio_tuple_count	tuple_ids_exported	surface_forms_exported
RECIPE_STARS_S	f112v	f112	f112v|R2	21	7	INTERMEDIATE_STATE	0.230966368	1	13	NO	NO
RECIPE_STARS_S	f112v	f112	f112v|R3	20	5	INTERMEDIATE_STATE	0.037756938	0	12	NO	NO
RECIPE_STARS_S	f113r	f113	f113r|R1	21	2	INTERMEDIATE_STATE	0.020140346	0	11	NO	NO
RECIPE_STARS_S	f113r	f113	f113r|R2	11	4	INTERMEDIATE_STATE	0.029569256	0	4	NO	NO
RECIPE_STARS_S	f113r	f113	f113r|R3	22	6	INTERMEDIATE_STATE	0.368346838	1	10	NO	NO
RECIPE_STARS_S	f113r	f113	f113r|R4	31	14	INTERMEDIATE_STATE	0.722133869	1	17	NO	NO
RECIPE_STARS_S	f113v	f113	f113v|R1	35	12	INTERMEDIATE_STATE	0.834768251	1	15	NO	NO
RECIPE_STARS_S	f113v	f113	f113v|R2	16	5	INTERMEDIATE_STATE	0.547480257	1	9	NO	NO
RECIPE_STARS_S	f113v	f113	f113v|R3	25	5	INTERMEDIATE_STATE	0.354519968	1	12	NO	NO
RECIPE_STARS_S	f113v	f113	f113v|R4	26	6	INTERMEDIATE_STATE	0.186481014	1	17	NO	NO
RECIPE_STARS_S	f114r	f114	f114r|R1	1	1	INTERMEDIATE_STATE	0.001257281	0	0	NO	NO
RECIPE_STARS_S	f114r	f114	f114r|R2	21	9	INTERMEDIATE_STATE	0.249315647	1	9	NO	NO
RECIPE_STARS_S	f114r	f114	f114r|R3	32	10	INTERMEDIATE_STATE	0.664151304	1	9	NO	NO
RECIPE_STARS_S	f114r	f114	f114r|R4	46	16	INTERMEDIATE_STATE	0.706905914	1	24	NO	NO
RECIPE_STARS_S	f114r	f114	f114r|R5	40	9	INTERMEDIATE_STATE	0.570073770	1	22	NO	NO
RECIPE_STARS_S	f114v	f114	f114v|R1	26	10	INTERMEDIATE_STATE	0.523759051	1	13	NO	NO
RECIPE_STARS_S	f114v	f114	f114v|R2	10	5	INTERMEDIATE_STATE	0.372557837	1	7	NO	NO
RECIPE_STARS_S	f114v	f114	f114v|R3	20	8	INTERMEDIATE_STATE	0.320546784	1	12	NO	NO
RECIPE_STARS_S	f114v	f114	f114v|R4	33	9	INTERMEDIATE_STATE	0.298717499	1	22	NO	NO
RECIPE_STARS_S	f114v	f114	f114v|R5	51	15	INTERMEDIATE_STATE	0.723396830	1	27	NO	NO
RECIPE_STARS_S	f115r	f115	f115r|R1	22	9	INTERMEDIATE_STATE	0.757305640	1	10	NO	NO
RECIPE_STARS_S	f115r	f115	f115r|R2	21	8	INTERMEDIATE_STATE	0.219182618	1	14	NO	NO
RECIPE_STARS_S	f115r	f115	f115r|R3	24	12	INTERMEDIATE_STATE	0.530812634	1	14	NO	NO
RECIPE_STARS_S	f115r	f115	f115r|R4	15	8	INTERMEDIATE_STATE	0.513665132	1	9	NO	NO
RECIPE_STARS_S	f115v	f115	f115v|R1	41	17	INTERMEDIATE_STATE	0.699719228	1	25	NO	NO
RECIPE_STARS_S	f115v	f115	f115v|R2	19	5	INTERMEDIATE_STATE	0.376034055	1	9	NO	NO
RECIPE_STARS_S	f115v	f115	f115v|R3	40	16	INTERMEDIATE_STATE	0.688963083	1	20	NO	NO
RECIPE_STARS_S	f115v	f115	f115v|R4	17	5	INTERMEDIATE_STATE	0.630987389	1	7	NO	NO
RECIPE_STARS_S	f116r	f116	f116r|R1	49	12	INTERMEDIATE_STATE	0.580833516	1	22	NO	NO
PHARMA_P	f100r	f100	f100r|R1	15	4	INTERMEDIATE_STATE	0.005923869	0	4	NO	NO
PHARMA_P	f100v	f100	f100v|R1	13	2	INTERMEDIATE_STATE	0.013175038	0	4	NO	NO
PHARMA_P	f102r1	f102	f102r1|R1	17	2	INTERMEDIATE_STATE	0.024393265	0	2	NO	NO
PHARMA_P	f102r1	f102	f102r1|R2	22	6	INTERMEDIATE_STATE	0.081034988	0	5	NO	NO
PHARMA_P	f102v1	f102	f102v1|R1	4	1	INTERMEDIATE_STATE	0.000066290	0	1	NO	NO
PHARMA_P	f102v2	f102	f102v2|R1	4	1	INTERMEDIATE_STATE	0.000262084	0	1	NO	NO
PHARMA_P	f88r	f88	f88r|R1	40	6	INTERMEDIATE_STATE	0.040073349	0	6	NO	NO
PHARMA_P	f88v	f88	f88v|R1	26	9	INTERMEDIATE_STATE	0.427662507	1	7	NO	NO
PHARMA_P	f89r1	f89	f89r1|R1	38	9	INTERMEDIATE_STATE	0.189558478	1	11	NO	NO
PHARMA_P	f89v1	f89	f89v1|R1	22	5	INTERMEDIATE_STATE	0.097078518	0	6	NO	NO
PHARMA_P	f99r	f99	f99r|R1	35	7	INTERMEDIATE_STATE	0.210077342	1	9	NO	NO
PHARMA_P	f99v	f99	f99v|R1	28	7	INTERMEDIATE_STATE	0.248321794	1	8	NO	NO
