kluge_a_member	physical_folio	source_selector	array_id	array_class	slot_index	slot_count	visible_clock_hour	complete_label_surface	surface_family	literal_okal_prefix	homology_status	component_export_credit
14	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	1	19	11.500000	oty	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
14	f71	f71v	SCARR024|f71v|S1	ZODIAC_STAR_NYMPH_BAND	9	10	8.000000	opalar am dan	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
14	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	5	16	1.250000	okal	OKAL_PREFIX	YES	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
15	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	2	19	11.750000	oky ody	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
15	f70	f70v1	SCARR020|f70v1|S2	ZODIAC_STAR_NYMPH_BAND	10	10	9.500000	otal ypsharal	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
15	f71	f71v	SCARR024|f71v|S1	ZODIAC_STAR_NYMPH_BAND	10	10	9.500000	opalor ar	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
15	f72	f72r1	SCARR026|f72r1|S1	ZODIAC_STAR_NYMPH_BAND	10	10	9.000000	ochol sharam	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
15	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	6	16	2.000000	okeey ary	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
16	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	3	19	0.250000	oty ar	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
16	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	7	16	3.000000	oteeary	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
17	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	4	19	0.750000	okala	OKAL_PREFIX	YES	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
17	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	8	16	4.000000	otair dy	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
18	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	5	19	1.250000	otody	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
18	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	9	16	5.250000	okaircham	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
19	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	6	19	1.750000	otald	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
19	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	10	16	6.250000	okeal	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
20	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	7	19	2.500000	otaldar	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
20	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	11	16	6.750000	otar	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
21	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	8	19	3.000000	okody	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
21	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	12	16	7.250000	okaly	OKAL_PREFIX	YES	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
22	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	9	19	3.500000	opysam	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
22	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	13	16	8.000000	orary	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
23	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	10	19	4.500000	chy	OTHER_INITIAL	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
24	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	11	19	5.000000	otaly	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
24	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	15	16	9.000000	okyd	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
25	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	12	19	6.000000	otal arar	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
25	f72	f72r2	SCARR029|f72r2|S1	ZODIAC_STAR_NYMPH_BAND	16	16	9.500000	otolam	OTHER_OT_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
26	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	13	19	6.750000	otaldy	OTAL_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
26	f72	f72r2	SCARR028|f72r2|S0	STAR_OR_CENTRAL_RING	1	5	10.750000	ofchdamy	OTHER_O_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
27	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	14	19	7.250000	okeoly	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
27	f72	f72r2	SCARR028|f72r2|S0	STAR_OR_CENTRAL_RING	2	5	11.000000	oklairdy	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
28	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	15	19	8.000000	okydy	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
28	f72	f72r2	SCARR028|f72r2|S0	STAR_OR_CENTRAL_RING	3	5	11.750000	okaram	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
29	f70	f70v2	SCARR018|f70v2|S2	ZODIAC_STAR_NYMPH_BAND	16	19	9.250000	okees	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
29	f72	f72r2	SCARR028|f72r2|S0	STAR_OR_CENTRAL_RING	4	5	0.250000	okairy	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
30	f72	f72r2	SCARR028|f72r2|S0	STAR_OR_CENTRAL_RING	5	5	1.000000	okealar	OTHER_OK_PREFIX	NO	TRUE_CATALOGUE_HOMOLOG__NOT_RAW_SLOT_EQUIVALENCE	ZERO
