edition	source_group_id	locus	raw	direction	head_id	head_raw	cross_line	status
ZL3b	ZL3b|f77r.34|G006	f77r.34	qokaiin	LEFT	ZL3b|f77r.34|G005	qokaiin	False	MARKED_HEAD
ZL3b	ZL3b|f77r.34|G006	f77r.34	qokaiin	RIGHT	ZL3b|f77r.34|G007	checkhy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.35|G006	f77r.35	qokaiin	LEFT	ZL3b|f77r.35|G005	sheedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.35|G006	f77r.35	qokaiin	RIGHT	ZL3b|f77r.35|G007	chedaiin	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.38|G004	f77r.38	qokaiin	LEFT	ZL3b|f77r.38|G003	qoeedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.38|G004	f77r.38	qokaiin	RIGHT	ZL3b|f77r.38|G005	chcphey	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.40|G006	f77r.40	qotaiin	LEFT	ZL3b|f77r.40|G005	sheeol	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.40|G006	f77r.40	qotaiin	RIGHT	ZL3b|f77r.40|G007	shody	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.41|G004	f77r.41	qotedy	LEFT	ZL3b|f77r.41|G003	qolchey	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.41|G004	f77r.41	qotedy	RIGHT	ZL3b|f77r.41|G005	qotal	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.42|G002	f77r.42	qotedy	LEFT	ZL3b|f77r.42|G001	qokeedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.42|G002	f77r.42	qotedy	RIGHT	ZL3b|f77r.42|G003	qokeedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.43|G005	f77r.43	qotaiin	LEFT	ZL3b|f77r.43|G004	cheedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.43|G005	f77r.43	qotaiin	RIGHT	ZL3b|f77r.43|G006	qoteedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.43|G007	f77r.43	qotedy	LEFT	ZL3b|f77r.43|G006	qoteedy	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.43|G007	f77r.43	qotedy	RIGHT	ZL3b|f77r.43|G008	raiin	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.45|G001	f77r.45	qokaiin	LEFT	ZL3b|f77r.44|G008	dy	True	UNTRANSLATED_HEAD
ZL3b	ZL3b|f77r.45|G001	f77r.45	qokaiin	RIGHT	ZL3b|f77r.45|G002	ches	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f21r.10|G005	f21r.10	qotaiin	LEFT	ZL3b|f21r.10|G004	ky	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f21r.10|G005	f21r.10	qotaiin	RIGHT	ZL3b|f21r.10|G006	qotchol	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f32v.8|G006	f32v.8	qotaiin	LEFT	ZL3b|f32v.8|G005	daiin	False	UNTRANSLATED_HEAD
ZL3b	ZL3b|f32v.8|G006	f32v.8	qotaiin	RIGHT	ZL3b|f32v.8|G007	otchy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.10|G005	f77r.10	qotaiin	LEFT	IT2a|f77r.10|G004	shey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.10|G005	f77r.10	qotaiin	RIGHT	IT2a|f77r.10|G006	qotedy	False	MARKED_HEAD
IT2a	IT2a|f77r.10|G006	f77r.10	qotedy	LEFT	IT2a|f77r.10|G005	qotaiin	False	MARKED_HEAD
IT2a	IT2a|f77r.10|G006	f77r.10	qotedy	RIGHT	IT2a|f77r.10|G007	qokol	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.11|G002	f77r.11	qokaiin	LEFT	IT2a|f77r.11|G001	qoteedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.11|G002	f77r.11	qokaiin	RIGHT	IT2a|f77r.11|G003	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.14|G005	f77r.14	qokaiin	LEFT	IT2a|f77r.14|G004	qoteedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.14|G005	f77r.14	qokaiin	RIGHT	IT2a|f77r.14|G006	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.14|G008	f77r.14	qotedy	LEFT	IT2a|f77r.14|G007	qokeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.14|G008	f77r.14	qotedy	RIGHT	IT2a|f77r.15|G001	qokeedy	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.15|G003	f77r.15	qotol	LEFT	IT2a|f77r.15|G002	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.15|G003	f77r.15	qotol	RIGHT	IT2a|f77r.15|G004	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.15|G005	f77r.15	qokaiin	LEFT	IT2a|f77r.15|G004	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.15|G005	f77r.15	qokaiin	RIGHT	IT2a|f77r.15|G006	sheety	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.16|G002	f77r.16	qotaiin	LEFT	IT2a|f77r.16|G001	sshedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.16|G002	f77r.16	qotaiin	RIGHT	IT2a|f77r.16|G003	chedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.16|G004	f77r.16	qokaiin	LEFT	IT2a|f77r.16|G003	chedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.16|G004	f77r.16	qokaiin	RIGHT	IT2a|f77r.16|G005	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.18|G010	f77r.18	qotaiin	LEFT	IT2a|f77r.18|G009	cheedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.18|G010	f77r.18	qotaiin	RIGHT	IT2a|f77r.19|G001	qokeedy	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.20|G007	f77r.20	qotedy	LEFT	IT2a|f77r.20|G006	sheey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.20|G007	f77r.20	qotedy	RIGHT	IT2a|f77r.20|G008	dalchedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.23|G002	f77r.23	qokaiin	LEFT	IT2a|f77r.23|G001	sheoky	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.23|G002	f77r.23	qokaiin	RIGHT	IT2a|f77r.23|G003	chedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.26|G003	f77r.26	qokaiin	LEFT	IT2a|f77r.26|G002	qokeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.26|G003	f77r.26	qokaiin	RIGHT	IT2a|f77r.26|G004	chcthy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.27|G006	f77r.27	qotedy	LEFT	IT2a|f77r.27|G005	qokeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.27|G006	f77r.27	qotedy	RIGHT	IT2a|f77r.28|G001	olchey	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.30|G001	f77r.30	qokaiin	LEFT	IT2a|f77r.29|G005	qotal	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.30|G001	f77r.30	qokaiin	RIGHT	IT2a|f77r.30|G002	chckhey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.31|G004	f77r.31	qotedy	LEFT	IT2a|f77r.31|G003	qokeey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.31|G004	f77r.31	qotedy	RIGHT	IT2a|f77r.31|G005	qotedy	False	MARKED_HEAD
IT2a	IT2a|f77r.31|G005	f77r.31	qotedy	LEFT	IT2a|f77r.31|G004	qotedy	False	MARKED_HEAD
IT2a	IT2a|f77r.31|G005	f77r.31	qotedy	RIGHT	IT2a|f77r.31|G006	qotary	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.34|G001	f77r.34	qokaiin	LEFT	IT2a|f77r.33|G009	dy	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.34|G001	f77r.34	qokaiin	RIGHT	IT2a|f77r.34|G002	shedy	False	SHEDY_HYPOTHESIS
IT2a	IT2a|f77r.34|G006	f77r.34	qokaiin	LEFT	IT2a|f77r.34|G005	chedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.34|G006	f77r.34	qokaiin	RIGHT	IT2a|f77r.34|G007	qokaiin	False	MARKED_HEAD
IT2a	IT2a|f77r.34|G007	f77r.34	qokaiin	LEFT	IT2a|f77r.34|G006	qokaiin	False	MARKED_HEAD
IT2a	IT2a|f77r.34|G007	f77r.34	qokaiin	RIGHT	IT2a|f77r.34|G008	checkhy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.35|G006	f77r.35	qokaiin	LEFT	IT2a|f77r.35|G005	sheedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.35|G006	f77r.35	qokaiin	RIGHT	IT2a|f77r.35|G007	chedaiin	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.38|G004	f77r.38	qokaiin	LEFT	IT2a|f77r.38|G003	qoeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.38|G004	f77r.38	qokaiin	RIGHT	IT2a|f77r.38|G005	chcphey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.40|G006	f77r.40	qotaiin	LEFT	IT2a|f77r.40|G005	sheeol	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.40|G006	f77r.40	qotaiin	RIGHT	IT2a|f77r.40|G007	shody	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.41|G004	f77r.41	qotedy	LEFT	IT2a|f77r.41|G003	qolchey	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.41|G004	f77r.41	qotedy	RIGHT	IT2a|f77r.41|G005	qotal	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.42|G002	f77r.42	qotedy	LEFT	IT2a|f77r.42|G001	qokeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.42|G002	f77r.42	qotedy	RIGHT	IT2a|f77r.42|G003	qokeedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.43|G004	f77r.43	qotaiin	LEFT	IT2a|f77r.43|G003	cheedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.43|G004	f77r.43	qotaiin	RIGHT	IT2a|f77r.43|G005	qoteedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.43|G006	f77r.43	qotedy	LEFT	IT2a|f77r.43|G005	qoteedy	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.43|G006	f77r.43	qotedy	RIGHT	IT2a|f77r.43|G007	raiin	False	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.45|G001	f77r.45	qokaiin	LEFT	IT2a|f77r.44|G008	dy	True	UNTRANSLATED_HEAD
IT2a	IT2a|f77r.45|G001	f77r.45	qokaiin	RIGHT	IT2a|f77r.45|G002	ches	False	UNTRANSLATED_HEAD
IT2a	IT2a|f21r.10|G005	f21r.10	qotaiin	LEFT	IT2a|f21r.10|G004	ky	False	UNTRANSLATED_HEAD
IT2a	IT2a|f21r.10|G005	f21r.10	qotaiin	RIGHT	IT2a|f21r.10|G006	qotchol	False	UNTRANSLATED_HEAD
IT2a	IT2a|f32v.8|G006	f32v.8	qotaiin	LEFT	IT2a|f32v.8|G005	daiin	False	UNTRANSLATED_HEAD
IT2a	IT2a|f32v.8|G006	f32v.8	qotaiin	RIGHT	IT2a|f32v.8|G007	otchy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.10|G003	f77r.10	qotaiin	LEFT	RF1b|f77r.10|G002	shey	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.10|G003	f77r.10	qotaiin	RIGHT	RF1b|f77r.10|G004	qotedy	False	MARKED_HEAD
RF1b	RF1b|f77r.10|G004	f77r.10	qotedy	LEFT	RF1b|f77r.10|G003	qotaiin	False	MARKED_HEAD
RF1b	RF1b|f77r.10|G004	f77r.10	qotedy	RIGHT	RF1b|f77r.10|G005	qokol	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.11|G002	f77r.11	qokaiin	LEFT	RF1b|f77r.11|G001	qoteedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.11|G002	f77r.11	qokaiin	RIGHT	RF1b|f77r.11|G003	shedy	False	SHEDY_HYPOTHESIS
RF1b	RF1b|f77r.14|G005	f77r.14	qokaiin	LEFT	RF1b|f77r.14|G004	qoteedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.14|G005	f77r.14	qokaiin	RIGHT	RF1b|f77r.14|G006	{ch'}edy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.15|G003	f77r.15	qotol	LEFT	RF1b|f77r.15|G002	she@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.15|G003	f77r.15	qotol	RIGHT	RF1b|f77r.15|G004	{ch'}edy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.15|G005	f77r.15	qokaiin	LEFT	RF1b|f77r.15|G004	{ch'}edy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.15|G005	f77r.15	qokaiin	RIGHT	RF1b|f77r.15|G006	sheety	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.16|G002	f77r.16	qotaiin	LEFT	RF1b|f77r.16|G001	sshedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.16|G002	f77r.16	qotaiin	RIGHT	RF1b|f77r.16|G003	che@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.16|G004	f77r.16	qokaiin	LEFT	RF1b|f77r.16|G003	che@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.16|G004	f77r.16	qokaiin	RIGHT	RF1b|f77r.16|G005	{ch'}edy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.18|G009	f77r.18	qotaiin	LEFT	RF1b|f77r.18|G008	cheedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.18|G009	f77r.18	qotaiin	RIGHT	RF1b|f77r.19|G001	qokeedy	True	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.20|G007	f77r.20	qotedy	LEFT	RF1b|f77r.20|G006	sheey	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.20|G007	f77r.20	qotedy	RIGHT	RF1b|f77r.20|G008	dalchedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.23|G002	f77r.23	qokaiin	LEFT	RF1b|f77r.23|G001	{ch'}eoky	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.23|G002	f77r.23	qokaiin	RIGHT	RF1b|f77r.23|G003	che@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.26|G003	f77r.26	qokaiin	LEFT	RF1b|f77r.26|G002	qokee@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.26|G003	f77r.26	qokaiin	RIGHT	RF1b|f77r.26|G004	chcthy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.27|G006	f77r.27	qotedy	LEFT	RF1b|f77r.27|G005	qokeedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.27|G006	f77r.27	qotedy	RIGHT	RF1b|f77r.28|G001	olchey	True	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.30|G001	f77r.30	qokaiin	LEFT	RF1b|f77r.29|G005	qotal	True	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.30|G001	f77r.30	qokaiin	RIGHT	RF1b|f77r.30|G002	chckhey	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.31|G005	f77r.31	qotedy	LEFT	RF1b|f77r.31|G004	qote@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.31|G005	f77r.31	qotedy	RIGHT	RF1b|f77r.31|G006	qotary	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.34|G001	f77r.34	qokaiin	LEFT	RF1b|f77r.33|G009	dy	True	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.34|G001	f77r.34	qokaiin	RIGHT	RF1b|f77r.34|G002	shedy	False	SHEDY_HYPOTHESIS
RF1b	RF1b|f77r.34|G005	f77r.34	qokaiin	LEFT	RF1b|f77r.34|G004	qolche@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.34|G005	f77r.34	qokaiin	RIGHT	RF1b|f77r.34|G006	qokaiin	False	MARKED_HEAD
RF1b	RF1b|f77r.34|G006	f77r.34	qokaiin	LEFT	RF1b|f77r.34|G005	qokaiin	False	MARKED_HEAD
RF1b	RF1b|f77r.34|G006	f77r.34	qokaiin	RIGHT	RF1b|f77r.34|G007	checkhy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.35|G006	f77r.35	qotaiin	LEFT	RF1b|f77r.35|G005	sheedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.35|G006	f77r.35	qotaiin	RIGHT	RF1b|f77r.35|G007	che@152;aiin	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.38|G004	f77r.38	qokaiin	LEFT	RF1b|f77r.38|G003	qoee@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.38|G004	f77r.38	qokaiin	RIGHT	RF1b|f77r.38|G005	chcphey	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.40|G006	f77r.40	qotaiin	LEFT	RF1b|f77r.40|G005	sheeol	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.40|G006	f77r.40	qotaiin	RIGHT	RF1b|f77r.40|G007	{ch'}o@152;y	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.41|G005	f77r.41	qotedy	LEFT	RF1b|f77r.41|G004	che@222;	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.41|G005	f77r.41	qotedy	RIGHT	RF1b|f77r.41|G006	qotal	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.43|G004	f77r.43	qotaiin	LEFT	RF1b|f77r.43|G003	cheedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.43|G004	f77r.43	qotaiin	RIGHT	RF1b|f77r.43|G005	qoteedy	False	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.45|G001	f77r.45	qokaiin	LEFT	RF1b|f77r.44|G008	dy	True	UNTRANSLATED_HEAD
RF1b	RF1b|f77r.45|G001	f77r.45	qokaiin	RIGHT	RF1b|f77r.45|G002	ches	False	UNTRANSLATED_HEAD
RF1b	RF1b|f21r.10|G004	f21r.10	qotaiin	LEFT	RF1b|f21r.10|G003	chyky	False	UNTRANSLATED_HEAD
RF1b	RF1b|f21r.10|G004	f21r.10	qotaiin	RIGHT	RF1b|f21r.10|G005	qotchol	False	UNTRANSLATED_HEAD
RF1b	RF1b|f32v.8|G005	f32v.8	qotaiin	LEFT	RF1b|f32v.8|G004	cthodaiin	False	UNTRANSLATED_HEAD
RF1b	RF1b|f32v.8|G005	f32v.8	qotaiin	RIGHT	RF1b|f32v.8|G006	otchy	False	UNTRANSLATED_HEAD
