event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class
E016	HERBAL	H2	f10r	f10r.6	F003	H2-S001	cthy	e0b630cb1b5df5e7105b	F10R_PICTURED_PLANT	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E017	HERBAL	H2	f10r	f10r.6	F003	H2-S001	chor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION
E018	HERBAL	H2	f10r	f10r.6	F003	H2-S001	cthaiin	f3c23f42baf625639e1e	F10R_PICTURED_PLANT	CTH+AIIN	auf Maß bereitstellen	PRODUCTIVE_COMPOSITION
E019	HERBAL	H2	f10r	f10r.6	F003	H2-S001	qoctholy	af816c04e65874a0f2fa	F10R_PICTURED_PLANT	O+CTH+OL+Y	dies bereit weiterführen	PRODUCTIVE_COMPOSITION
E020	HERBAL	H2	f10r	f10r.6	F003	H2-S001	dy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E021	HERBAL	H2	f10r	f10r.6	F003	H2-S001	chy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E022	HERBAL	H2	f10r	f10r.6	F003	H2-S001	taiin	2f1c5e56e8f0ff459065	F10R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E023	HERBAL	H2	f10r	f10r.6	F003	H2-S001	shy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E024	HERBAL	H2	f10r	f10r.8	F004	H2-S002	qotchor	10488b911aae52b3b334	F10R_PICTURED_PLANT	OT+CH+OR	danach Ansatz abziehen	PRODUCTIVE_COMPOSITION
E025	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION
E026	HERBAL	H2	f10r	f10r.8	F004	H2-S002	otol	497cbd9c7401810ff56b	F10R_PICTURED_PLANT	OT+OL	danach fortsetzen	PRODUCTIVE_COMPOSITION
E027	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chol	dcda95c81a5460feb191	F10R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E028	HERBAL	H2	f10r	f10r.8	F004	H2-S002	cholor	dec401773c1f0347793d	F10R_PICTURED_PLANT	OL+OR	weiterer Ansatz	PRODUCTIVE_COMPOSITION
E029	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chol	dcda95c81a5460feb191	F10R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E030	HERBAL	H2	f10r	f10r.8	F004	H2-S002	daiin	2f1c5e56e8f0ff459065	F10R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E031	HERBAL	H2	f10r	f10r.8	F004	H2-S002	dar	4d4559019a961b834aa1	F10R_PICTURED_PLANT	WHOLE[char|dar|sar]	dasselbe	MEMORIZED_WHOLE_CARD
E032	HERBAL	H2	f10r	f10r.9	F005	H2-S003	oykchor	27d97af8c96eb056c2e6	F10R_PICTURED_PLANT	O+Y+K+OR	dies dem Ansatz zuführen	PRODUCTIVE_COMPOSITION
E033	HERBAL	H2	f10r	f10r.9	F005	H2-S003	shor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION
E034	HERBAL	H2	f10r	f10r.9	F005	H2-S003	chor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION
E035	HERBAL	H2	f10r	f10r.9	F005	H2-S003	chy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E036	HERBAL	H2	f10r	f10r.9	F005	H2-S003	kaiiin	409de02322e7b2ca0c62	F10R_PICTURED_PLANT	K+IIN	bis zur Sollstufe zuführen	PRODUCTIVE_COMPOSITION
E037	HERBAL	H2	f10r	f10r.9	F005	H2-S003	dy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E038	HERBAL	H2	f10r	f10r.9	F005	H2-S003	chodaiin	834825c61d048a6b5628	F10R_PICTURED_PLANT	CH+O+AIIN	auf Maß abziehen	PRODUCTIVE_COMPOSITION
E039	HERBAL	H3	f11r	f11r.1	F006	H3-S001	tshol	953ad19b79517fc8a211	F11R_PICTURED_PLANT	T+SH+OL	weiter gefuellt halten	PRODUCTIVE_COMPOSITION
E040	HERBAL	H3	f11r	f11r.1	F006	H3-S001	schoal	428a5e3662aa57b4b256	F11R_PICTURED_PLANT	SH+O+AL	an der Stelle halten	PRODUCTIVE_COMPOSITION
E041	HERBAL	H3	f11r	f11r.1	F006	H3-S001	cfhy	bdad9f9ea8b80f141496	F11R_PICTURED_PLANT	CFHY	auswringen	MEMORIZED_WHOLE_CARD
E042	HERBAL	H3	f11r	f11r.1	F006	H3-S001	shfydaiin	a8af08e69edab8e54f15	F11R_PICTURED_PLANT	SH+Y+AIIN	dies bis zum Maß halten	PRODUCTIVE_COMPOSITION
E043	HERBAL	H3	f11r	f11r.1	F006	H3-S001	cphy	deb377381ceaf55ea310	F11R_PICTURED_PLANT	P+Y	dies hineinführen	PRODUCTIVE_COMPOSITION
E044	HERBAL	H3	f11r	f11r.1	F006	H3-S001	shey	b5df9126607030b95175	F11R_PICTURED_PLANT	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD
E045	HERBAL	H3	f11r	f11r.1	F006	H3-S001	tchody	2e2027b1951d79911e24	F11R_PICTURED_PLANT	T+CH+O+DY	fuellen und abziehen; Schluss	PRODUCTIVE_COMPOSITION
E046	HERBAL	H3	f11r	f11r.1	F007	H3-S002	shoyty	577c03a928d674d420d7	F11R_PICTURED_PLANT	SH+O+Y+T+Y	dies halten und fuellen	PRODUCTIVE_COMPOSITION
E047	HERBAL	H3	f11r	f11r.4	F008	H3-S003	dchol	d665560c8ff80799a82c	F11R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E048	HERBAL	H3	f11r	f11r.4	F008	H3-S003	chy	b921a237be883a820352	F11R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E049	HERBAL	H3	f11r	f11r.4	F008	H3-S003	kchy	b2812c8283c3a62438bd	F11R_PICTURED_PLANT	K+Y	dies zuführen	PRODUCTIVE_COMPOSITION
E050	HERBAL	H3	f11r	f11r.4	F008	H3-S003	dy	b921a237be883a820352	F11R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E051	HERBAL	H3	f11r	f11r.4	F008	H3-S003	daiin	2f1c5e56e8f0ff459065	F11R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E052	HERBAL	H3	f11r	f11r.7	F009	H3-S004	qotchy	a48efd6c4491a046ba78	F11R_PICTURED_PLANT	OT+Y	nächster Posten	PRODUCTIVE_COMPOSITION
E053	HERBAL	H3	f11r	f11r.7	F009	H3-S004	okchol	322281bd391aa621f568	F11R_PICTURED_PLANT	OK+OL	weiter ansetzen	PRODUCTIVE_COMPOSITION
E054	HERBAL	H3	f11r	f11r.7	F009	H3-S004	cthy	e0b630cb1b5df5e7105b	F11R_PICTURED_PLANT	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E055	HERBAL	H3	f11r	f11r.7	F009	H3-S004	dy	b921a237be883a820352	F11R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E056	HERBAL	H4	f55v	f55v.5	F010	H4-S001	qokaiin	b5fcea1eaed06b2f2291	F55V_PICTURED_PLANT	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E057	HERBAL	H4	f55v	f55v.5	F010	H4-S001	chaiin	2f1c5e56e8f0ff459065	F55V_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E058	HERBAL	H4	f55v	f55v.5	F010	H4-S001	ykain	403c1592f918c8f23b88	F55V_PICTURED_PLANT	Y+K+AIN	eine Portion davon zuführen	PRODUCTIVE_COMPOSITION
E059	HERBAL	H4	f55v	f55v.5	F010	H4-S001	ykan	d929a14ec45749b2e805	F55V_PICTURED_PLANT	Y+K+AIN	eine Portion davon zuführen	PRODUCTIVE_COMPOSITION
E060	HERBAL	H4	f55v	f55v.5	F010	H4-S001	ody	97cc9ac109148723c472	F55V_PICTURED_PLANT	O+DY	Arbeitsgang abschließen	PRODUCTIVE_COMPOSITION
E061	HERBAL	H4	f55v	f55v.5	F011	H4-S002	daiin	2f1c5e56e8f0ff459065	F55V_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E062	HERBAL	H4	f55v	f55v.5	F011	H4-S002	chedy	6f7ff8287eddf4da9fdb	F55V_PICTURED_PLANT	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E063	HERBAL	H4	f55v	f55v.5	F011	H4-S002	talam	e026af581c99322fbd46	F55V_PICTURED_PLANT	TALAM	verwahren	MEMORIZED_WHOLE_CARD
E064	HERBAL	H4	f55v	f55v.11	F012	H4-S003	ykaiin	f7dc90b2c31fd341f0a4	F55V_PICTURED_PLANT	Y+K+AIIN	dies auf Maß zuführen	PRODUCTIVE_COMPOSITION
E065	HERBAL	H4	f55v	f55v.11	F012	H4-S003	cheoar	807591efc3d3f7ddbfab	F55V_PICTURED_PLANT	CHEO+AR	Auszug aus der Quelle	PRODUCTIVE_COMPOSITION
E066	HERBAL	H4	f55v	f55v.11	F012	H4-S003	cheeky	2c1a5fd92b9e3c762242	F55V_PICTURED_PLANT	CHK+EE+Y	dies länger wärmen	PRODUCTIVE_COMPOSITION
E067	HERBAL	H4	f55v	f55v.11	F012	H4-S003	oldy	1b1ffdd869fb1429ad03	F55V_PICTURED_PLANT	OL+DY	fortsetzen; Schluss	PRODUCTIVE_COMPOSITION
E068	HERBAL	H4	f55v	f55v.11	F013	H4-S004	aiin	2f1c5e56e8f0ff459065	F55V_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E069	HERBAL	H4	f55v	f55v.11	F013	H4-S004	okal	308e8ea2d5d190c498e8	F55V_PICTURED_PLANT	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E070	HERBAL	H4	f55v	f55v.11	F013	H4-S004	oltchy	204b04837409088c48f9	F55V_PICTURED_PLANT	OL+T+Y	dies weiter fuellen	PRODUCTIVE_COMPOSITION
E071	HERBAL	H4	f55v	f55v.11	F013	H4-S004	or	7a4bb8136330ee4e6e56	F55V_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION
E072	HERBAL	H4	f55v	f55v.11	F013	H4-S004	y	b921a237be883a820352	F55V_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION
E073	HERBAL	H4	f55v	f55v.11	F013	H4-S004	orain	6afeb5c9ab9f6cbdea0d	F55V_PICTURED_PLANT	OR+AIN	Ansatzportion	PRODUCTIVE_COMPOSITION
E074	HERBAL	H5	f56r	f56r.5	F014	H5-S001	chochor	b9d7b6d68209a9019e7a	F56R_PICTURED_PLANT	HO+CH+OR	Zutat aus dem Ansatz abziehen	PRODUCTIVE_COMPOSITION
E075	HERBAL	H5	f56r	f56r.5	F014	H5-S001	cho	2cc054357a929df85f64	F56R_PICTURED_PLANT	HO	Zutat	PRODUCTIVE_COMPOSITION
E076	HERBAL	H5	f56r	f56r.5	F014	H5-S001	chodaly	0ec6a45e2950e8e7061d	F56R_PICTURED_PLANT	HO+AL+Y	diese Zutat an die Stelle	PRODUCTIVE_COMPOSITION
E077	HERBAL	H5	f56r	f56r.5	F014	H5-S001	daiin	2f1c5e56e8f0ff459065	F56R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E078	HERBAL	H5	f56r	f56r.7	F015	H5-S001	sho	2cc054357a929df85f64	F56R_PICTURED_PLANT	HO	Zutat	PRODUCTIVE_COMPOSITION
E079	HERBAL	H5	f56r	f56r.7	F015	H5-S001	kchol	893c570f3fa3fce99711	F56R_PICTURED_PLANT	K+OL	weiter zuführen	PRODUCTIVE_COMPOSITION
E080	HERBAL	H5	f56r	f56r.7	F015	H5-S001	otchor	10488b911aae52b3b334	F56R_PICTURED_PLANT	OT+CH+OR	danach Ansatz abziehen	PRODUCTIVE_COMPOSITION
E081	HERBAL	H5	f56r	f56r.7	F015	H5-S001	choky	276a7c2d74d1143446f4	F56R_PICTURED_PLANT	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E082	HERBAL	H5	f56r	f56r.7	F015	H5-S001	dal	dd0ecaf5e27d81befffc	F56R_PICTURED_PLANT	AL	Stelle	PRODUCTIVE_COMPOSITION
E083	HERBAL	H5	f56r	f56r.8	F016	H5-S002	schol	d665560c8ff80799a82c	F56R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E084	HERBAL	H5	f56r	f56r.8	F016	H5-S002	choy	c10aec6d4dd877ec8bd8	F56R_PICTURED_PLANT	HO+Y	diese Zutat	PRODUCTIVE_COMPOSITION
E085	HERBAL	H5	f56r	f56r.8	F016	H5-S002	choky	276a7c2d74d1143446f4	F56R_PICTURED_PLANT	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E086	HERBAL	H5	f56r	f56r.8	F016	H5-S002	cheeckhody	95987d6f198d6d247511	F56R_PICTURED_PLANT	CH+EE+CKH+O+DY	länger durch den Durchlass; Schluss	PRODUCTIVE_COMPOSITION
E087	HERBAL	H5	f56r	f56r.12	F017	H5-S003	sh	ad3581d3144f69a5912d	F56R_PICTURED_PLANT	SH	halten	PRODUCTIVE_COMPOSITION
E088	HERBAL	H5	f56r	f56r.12	F017	H5-S003	cho	2cc054357a929df85f64	F56R_PICTURED_PLANT	HO	Zutat	PRODUCTIVE_COMPOSITION
E089	HERBAL	H5	f56r	f56r.12	F017	H5-S003	kchey	b74e9e65637b7c8538dd	F56R_PICTURED_PLANT	K+E+Y	dies kurz zuführen	PRODUCTIVE_COMPOSITION
E090	HERBAL	H5	f56r	f56r.12	F017	H5-S003	qokokchy	1322bc176443fc2a8a86	F56R_PICTURED_PLANT	OK+OK+Y	dies erneut ansetzen	PRODUCTIVE_COMPOSITION
E091	HERBAL	H5	f56r	f56r.13	F018	H5-S004	okchy	9ad66e67803a12e745de	F56R_PICTURED_PLANT	OK+Y	dies ansetzen	PRODUCTIVE_COMPOSITION
E092	HERBAL	H5	f56r	f56r.13	F018	H5-S004	chokcheo	087a47b5423438cd6b6a	F56R_PICTURED_PLANT	OK+CHEO	Auszug ansetzen	PRODUCTIVE_COMPOSITION
E093	HERBAL	H5	f56r	f56r.13	F018	H5-S004	kchal	75a523fcf039b006f97b	F56R_PICTURED_PLANT	K+AL	an die Stelle zuführen	PRODUCTIVE_COMPOSITION
E094	HERBAL	H5	f56r	f56r.18	F019	H5-S005	sho	2cc054357a929df85f64	F56R_PICTURED_PLANT	HO	Zutat	PRODUCTIVE_COMPOSITION
E095	HERBAL	H5	f56r	f56r.18	F019	H5-S005	chokchy	9ad66e67803a12e745de	F56R_PICTURED_PLANT	OK+Y	dies ansetzen	PRODUCTIVE_COMPOSITION
E096	HERBAL	H5	f56r	f56r.18	F019	H5-S005	kchoar	c71c72da4e09e0833392	F56R_PICTURED_PLANT	K+HO+AR	Zutat aus dem Vorrat zuführen	PRODUCTIVE_COMPOSITION
E097	HERBAL	H5	f56r	f56r.18	F019	H5-S005	sotodan	61a075bc54793c1c781f	F56R_PICTURED_PLANT	OT+O+AIN	danach eine Portion	PRODUCTIVE_COMPOSITION
E098	HERBAL	H5	f56r	f56r.19	F020	H5-S006	otchey	faf321940aed922846a9	F56R_PICTURED_PLANT	OT+Y	nächster Posten	PRODUCTIVE_COMPOSITION
E099	HERBAL	H5	f56r	f56r.19	F020	H5-S006	keol	9bb7122b386ebbc6138f	F56R_PICTURED_PLANT	K+E+OL	kurz weiter zuführen	PRODUCTIVE_COMPOSITION
E100	HERBAL	H5	f56r	f56r.19	F020	H5-S006	daiin	2f1c5e56e8f0ff459065	F56R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION
E101	BIOLOGICAL	B1	f81v	f81v.2	F021	B1-S001	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E102	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	okaiin	b5fcea1eaed06b2f2291	B1_SHARED_POOL_WORKSTATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E103	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	kair	22fb87a5a83e5c3fb510	B1_SHARED_POOL_WORKSTATION	K+AIR	Wasser zufuehren	PRODUCTIVE_COMPOSITION
E104	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	okal	308e8ea2d5d190c498e8	B1_SHARED_POOL_WORKSTATION	OK+AL	an die Stelle setzen	PRODUCTIVE_COMPOSITION
E105	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	sar	4d4559019a961b834aa1	B1_SHARED_POOL_WORKSTATION	WHOLE[char|dar|sar]	dasselbe	MEMORIZED_WHOLE_CARD
E106	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E107	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	kain	9da1b6ac2c929daea697	B1_SHARED_POOL_WORKSTATION	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION
E108	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	olkain	94df4847b7b16c98394a	B1_SHARED_POOL_WORKSTATION	OL+K+AIN	weitere Portion	PRODUCTIVE_COMPOSITION
E109	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	al	dd0ecaf5e27d81befffc	B1_SHARED_POOL_WORKSTATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E110	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E111	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	rol	1496a731803a9f48d2e1	B1_SHARED_POOL_WORKSTATION	R+OL	weiter abkuehlen	PRODUCTIVE_COMPOSITION
E112	BIOLOGICAL	B1	f81v	f81v.2	F022	B1-S002	dl	0f18de177ed7c878bf95	B1_SHARED_POOL_WORKSTATION	L	weiterfuehren	PRODUCTIVE_COMPOSITION
E113	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	olor	dec401773c1f0347793d	B1_SHARED_POOL_WORKSTATION	OL+OR	weiterer Ansatz	PRODUCTIVE_COMPOSITION
E114	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E115	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	sheckhal	4eab1841ed655c20a348	B1_SHARED_POOL_WORKSTATION	SH+E+CKH+AL	kurz an der Durchlassstelle	PRODUCTIVE_COMPOSITION
E116	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	daiin	2f1c5e56e8f0ff459065	B1_SHARED_POOL_WORKSTATION	AIIN	Mass	PRODUCTIVE_COMPOSITION
E117	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	qokeedal	93f69c38fdedee1598e9	B1_SHARED_POOL_WORKSTATION	OK+EE+AL	länger an der Stelle halten	PRODUCTIVE_COMPOSITION
E118	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	daiin	2f1c5e56e8f0ff459065	B1_SHARED_POOL_WORKSTATION	AIIN	Mass	PRODUCTIVE_COMPOSITION
E119	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	chckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION
E120	BIOLOGICAL	B1	f81v	f81v.7	F023	B1-S002	schedy	259b2b3b0bf859882e2c	B1_SHARED_POOL_WORKSTATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E121	BIOLOGICAL	B1	f81v	f81v.7	F024	B1-S003	qol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E122	BIOLOGICAL	B1	f81v	f81v.17	F025	B1-S003	sshkchdy	54e32e9c1414b20640e9	B1_SHARED_POOL_WORKSTATION	SH+K+CHD+DY	gebuendelt umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E123	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	chedy	6f7ff8287eddf4da9fdb	B1_SHARED_POOL_WORKSTATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E124	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E125	BIOLOGICAL	B1	f81v	f81v.17	F026	B1-S004	shedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E126	BIOLOGICAL	B1	f81v	f81v.17	F027	B1-S005	qolchedy	28ffbc88b97772a75f1e	B1_SHARED_POOL_WORKSTATION	OL+CHD+DY	weiterführen; Schluss	PRODUCTIVE_COMPOSITION
E127	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	qokain	1645e612504fcef59ced	B1_SHARED_POOL_WORKSTATION	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E128	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	shckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION
E129	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	dl	0f18de177ed7c878bf95	B1_SHARED_POOL_WORKSTATION	L	weiterfuehren	PRODUCTIVE_COMPOSITION
E130	BIOLOGICAL	B1	f81v	f81v.17	F028	B1-S006	ral	4da0f0f7b5fc7ac20067	B1_SHARED_POOL_WORKSTATION	R+AL	an der Stelle abkuehlen	PRODUCTIVE_COMPOSITION
E131	BIOLOGICAL	B1	f81v	f81v.18	F029	B1-S007	qokchdy	87411f84689b4f93a303	B1_SHARED_POOL_WORKSTATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E132	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	chey	b921a237be883a820352	B1_SHARED_POOL_WORKSTATION	Y	dies	PRODUCTIVE_COMPOSITION
E133	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E134	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	cheky	d904bf7b044dd3922781	B1_SHARED_POOL_WORKSTATION	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION
E135	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	ol	dcda95c81a5460feb191	B1_SHARED_POOL_WORKSTATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E136	BIOLOGICAL	B1	f81v	f81v.18	F030	B1-S008	shedy	bc4f1f5c006c74a4d26d	B1_SHARED_POOL_WORKSTATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E137	BIOLOGICAL	B1	f81v	f81v.18	F031	B1-S009	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E138	BIOLOGICAL	B1	f81v	f81v.18	F032	B1-S010	qokedy	7db18b2f0fb7ed0fcfd3	B1_SHARED_POOL_WORKSTATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E139	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	chckhy	2cc8bb3c2af19607888f	B1_SHARED_POOL_WORKSTATION	CKH+Y	durchführen	PRODUCTIVE_COMPOSITION
E140	BIOLOGICAL	B1	f81v	f81v.18	F033	B1-S011	qoky	276a7c2d74d1143446f4	B1_SHARED_POOL_WORKSTATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
