rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	0	f107r	f107r.23	S	B	3	3	3	0	0	1	0	1.000000	2	2	1	0	chodaiin shar chodaiin	Trockenansatz, Dosis III | angefeuchtete Drogenfraktion I | Trockenansatz, Dosis III	GDT664:EXACT_WHOLE:chodaiin | GDT662:EXACT_WHOLE:shar | GDT664:EXACT_WHOLE:chodaiin	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Trockenansatz, Dosis III; angefeuchtete Drogenfraktion I; Trockenansatz, Dosis III
12	0	f107r	f107r.37	S	B	3	5	5	0	0	4	0	1.000000	1	2	1	0	ychklkaiin chckhy cho l olkain	nimm Holzdroge, trockne und erhitze sie auf Stufe III | Arzneikompositum: trocken, Gradanfang | Trockenansatz | trocken; nominal trockenes Gut/Material | heißes Drogenmaterial, Grad II	GDT664:EXACT_WHOLE:ychklkaiin | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT661:EXACT_WHOLE:cho | GDT663:L_READER_MERGE_LEFT:chol | GDT661:EXACT_WHOLE:olkain	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	nimm Holzdroge, trockne und erhitze sie auf Stufe III; Arzneikompositum: trocken, Gradanfang; Trockengut; Holzdrogenansatz auf Heizstufe II
13	1	f107r	f107r.44	S	B	3	4	4	0	0	0	0	1.000000	4	4	1	1	ycheodain okeey qokeeody qokaiin	nimm hierzu zwei Dosen Trockenansatz | heißer Ansatz am Ende des Grades | vollständig ausgekochter Ansatz | heiß, Grad III	GDT664:EXACT_WHOLE:ycheodain | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:qokeeody | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	nimm hierzu zwei Dosen Trockenansatz; Ansatz auf Heizendstufe; vollständig ausgekochter Ansatz; heiß, Grad III
14	1	f107r	f107r.7	S	B	3	6	6	0	0	0	0	1.000000	6	6	1	1	ytaiin cheotchey okaiin chckhy okeedy otcheey	Eintrag: kalt, Stufe III | Trockenansatz bis zur mittleren Kühlstufe | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	GDT663:EXACT_WHOLE:ytaiin | GDT664:EXACT_WHOLE:cheotchey | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: kalt, Stufe III; Trockenansatz bis zur mittleren Kühlstufe; Ansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; Ansatz auf Heizendstufe abgeschlossen; kalt-trockener Ansatz am Ende des Grades
15	1	f107v	f107v.24	S	B	3	5	5	2	0	0	0	1.000000	5	5	1	1	dain olaiin chol olkain lkaiin	Grad-/Maßwert II | Drogenstoff, Menge III | trocken; nominal trockenes Gut/Material | heißes Drogenmaterial, Grad II | Holzdroge, heiß auf Stufe III	V13:CONTEXTUAL_VALUE_SERIES | GDT663:EXACT_WHOLE:olaiin | V13:DRY_OL_FORM | GDT661:EXACT_WHOLE:olkain | GDT664:EXACT_WHOLE:lkaiin	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zwei Maße; drei Teile Holzdrogenansatz; Trockengut; Holzdrogenansatz auf Heizstufe II; Holzdroge, heiß auf Stufe III
16	0	f107v	f107v.33	S	B	3	11	11	2	0	3	0	1.000000	8	8	1	0	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	Drogenportion II | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | Zubereitungsdosis II | Menge III | heiß im Zubereitungsrahmen, Grad II | Rohdroge I leicht trocknen und erhitzen | Wurzel, Typ/Charge III | hierzu: | heiß, Grad III | Rohstoffklasse I, abgeschlossen	GDT664:EXACT_WHOLE:orain | V13:DRY_OL_FORM | GDT662:EXACT_WHOLE:qodaiin | GDT663:EXACT_WHOLE:odain | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT664:EXACT_WHOLE:chkaly | V13:SCOPED_CONCRETE_HEAD_FORM | GDT659:Y_MEDIAL_RIGHT_REFERENCE | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Drogenportion II; Trockengut; Stufe III; Zubereitungsdosis II; drei Teile; heiß im Zubereitungsrahmen, Grad II; Rohdroge I leicht trocknen und erhitzen; Wurzel, Typ/Charge III; hierzu: heiß, Grad III; Rohstoff I, abgeschlossen
17	1	f107v	f107v.38	S	B	3	9	9	1	0	0	0	1.000000	9	9	1	1	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	Grad-/Maßwert II | heiß-trockener Ansatz in der Mitte des Grades | heiß und trocken in der Mitte des Grades | heiß, Grad III | Holzdrogenansatz vollständig erhitzt | erhitzen | kalter Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades | Holzdroge, heiß auf Stufe II	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:olkeey | GDT662:EXACT_WHOLE:qokol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkain	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zwei Maße; heiß-trockener Ansatz in der Mitte des Grades; heiß und bis zur mittleren Trockenstufe; heiß, Grad III; Holzdrogenansatz vollständig erhitzt; erhitze Folgendes: Ansatz auf Kühlendstufe; Ansatz auf Kühlendstufe; Holzdroge, heiß auf Stufe II
18	0	f107v	f107v.47	S	B	3	11	11	2	0	3	0	1.000000	8	8	1	0	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | erhitzten Ansatz bis zur Kühlendstufe bringen | heiß in der Mitte des Grades | heiß in der Mitte des Grades | heiß am Ende des Grades | Grad-/Maßwert III | ; hierzu: | heißer Ansatz am Ende des Grades | Zubereitungsdosis II	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:okeoteey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:odain	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: vollständig getrocknet; bis zur Heizendstufe; erhitzten Ansatz bis zur Kühlendstufe bringen; bis zur mittleren Heizstufe; bis zur mittleren Heizstufe; bis zur Heizendstufe; drei Maße; hierzu: Ansatz auf Heizendstufe; Zubereitungsdosis II
19	0	f107v	f107v.48	S	B	3	10	10	1	0	3	0	1.000000	7	8	1	0	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades | heiß am Anfang des Grades | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | drei Teile Rohdroge I	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chody | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:aiinal	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Ansatz auf Kühlendstufe abgeschlossen; bis zur mittleren Heizstufe; bis zur Heizendstufe gebracht; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; leicht erhitzt; Ansatz auf Kühlendstufe; kalt im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; drei Teile Rohdroge I
20	0	f108r	f108r.16	S	B	3	6	6	2	0	2	0	1.000000	4	4	1	0	say olkaiin chckhy daiin dal daiin	gib eine Gabe Saatgut zu | heiße Drogenbasis, Stufe III | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | abgemessene Rohstoffmenge I | Grad-/Maßwert III	GDT664:EXACT_WHOLE:say | GDT663:EXACT_WHOLE:olkaiin | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	gib eine Gabe Saatgut zu; Holzdrogenansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; drei Maße; abgemessene Rohstoffmenge I; drei Maße
