rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
35	9998900	0	f108r	f108r.45	S	B	3	11	10	1	0	2	1	0.909091	9	9	1	0	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	Grad-/Maßwert II | feuchtes Arzneikompositum am Gradanfang | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | heißer Ansatz am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dalkedy:?] | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I	V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	9	dalkedy	9	dalkedy	chedy	qokedy	Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	zwei Maße; feuchtes Arzneikompositum am Gradanfang; Ansatz auf Heizendstufe; bis zur Heizendstufe; getrocknetes Drogenholz; Ansatz auf Heizendstufe; bis zur mittleren Heizstufe gebracht; bis zur mittleren Trockenstufe gebracht; Rohstoff, fertig aufbereitete Form; bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I
36	9998900	0	f108v	f108v.16	S	B	3	11	10	0	0	1	1	0.909091	9	9	1	0	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | Rohstoffklasse I, heiß am Gradende | Drogenholz, heiß am Gradende | Grundansatz bis zur mittleren Heizstufe erwärmt | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | feuchte Drogenbasis, vollständig erhitzt | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [teedu:?]	GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT656:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:lkeey | GDT664:EXACT_WHOLE:okeol | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:sholkeedy | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	teedu	11	teedu	qokain	<EOS>	[teedu:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Ansatz auf Heizendstufe; eingeweichtes Drogenholz, Form I; Rohstoff I, heiß am Gradende; Drogenholz, heiß am Gradende; Grundansatz bis zur mittleren Heizstufe erwärmt; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Rohstoff I, kalt am Gradanfang; feuchte Drogenbasis, vollständig erhitzt; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; [teedu:?]
37	9998900	0	f108v	f108v.52	S	B	3	11	10	0	0	4	1	0.909091	7	8	1	0	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	Samen/Saatgut, Typ/Charge III | trockener Drogenstoff | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Rohstoffklasse I, trocken in der Gradmitte | [llchey:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades | heiß am Ende des Grades	V13:SCOPED_CONCRETE_HEAD_FORM | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	8	llchey	8	llchey	cheal	daiin	Drogenholz: Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; trockener Drogenstoff; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; Rohstoff I, trocken in der Gradmitte; Drogenholz: Grundform; drei Maße; Ansatz auf Heizendstufe; bis zur Heizendstufe
38	9998900	0	f10r	f10r.3	H	A	1	11	10	5	0	2	1	0.909091	9	9	1	0	qotor o tchy daiin chocthy qotchy chol or yty dy dy	kalte Drogenportion | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Drogenportion | [yty:?] | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen	GDT640:ROUND_02 | GDT664:O_READER_MERGE_RIGHT_KNOWN:otchy | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | V13:DRY_CTH_PREPARATION | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | OPEN | GDT660:DY_MEDIAL | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	9	yty	9	yty	or	dy	[yty:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	kalte Drogenportion; kalt-trockener Ansatz am Anfang des Grades; drei Maße; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; kalt und angetrocknet; Trockengut; Drogenportion; [yty:?].
39	9998900	0	f111v	f111v.38	S	B	3	11	10	1	0	3	1	0.909091	8	8	1	0	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	[ycheey:?] | Ansatzmenge III | Menge III | trockenes Arzneikompositum in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | kalte Holzdroge | trockene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz am Ende des Grades, abgeschlossen | Drogenholz, heiß am Gradende	OPEN | GDT664:O_READER_MERGE_RIGHT_KNOWN:oaiin | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:qotl | GDT639:ROUND_05 | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeey	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ycheey	1	ycheey	<BOS>	o	[ycheey:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	[ycheey:?]; Ansatzmenge III; trockenes Arzneikompositum in der Gradmitte; kalt im Zubereitungsrahmen, Grad II; kalte Holzdroge; trockene Fraktion I; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; Ansatz auf Heizendstufe abgeschlossen; Drogenholz, heiß am Gradende
40	9998900	0	f112r	f112r.29	S	B	3	11	10	0	0	3	1	0.909091	8	8	1	0	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	Samenfraktion I | Menge III | Holzdroge im Ansatz vollständig eingeweicht | heiß-trockener Ansatz am Gradende | Saat-Rohstoff I | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | heiß am Ende des Grades | Zutat | Rohstoffklasse I | [chealy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:olshedy | GDT652:STRONG_COMPONENT_GRID | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	11	chealy	11	chealy	al	<EOS>	[chealy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Samenfraktion I; drei Teile; Holzdroge im Ansatz vollständig eingeweicht; heiß-trockener Ansatz am Gradende; Saat-Rohstoff I; Ansatz auf Heizstufe III; Ansatz auf Kühlendstufe; bis zur Heizendstufe; eine Holzdrogenportion im Ansatz; Rohstoff I; [chealy:?]
41	9998900	0	f112v	f112v.3	S	B	3	11	10	1	0	5	1	0.909091	5	5	1	0	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	[qokeeor:?] | Drogenfraktion I | feucht am Ende des Grades | Drogenportion | Drogenfraktion I | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades | Holzdroge in der gebundenen Anschlussform | vollständig ausgekochter Ansatz | feucht am Ende des Grades, abgeschlossen | nimm ein Maß kalten Ansatzes	OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT663:L_READER_MERGE_RIGHT:lkeeody | GDT663:EXACT_WHOLE:keeody | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qotam	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	qokeeor	1	qokeeor	<BOS>	ar	[qokeeor:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	[qokeeor:?]; Drogenfraktion I; vollständig eingeweicht; Drogenportion; Drogenfraktion I; vier Teile; Ansatz auf Heizendstufe; Holzdroge in der gebundenen Anschlussform; vollständig eingeweicht; nimm ein Maß kalten Ansatzes
42	9998900	0	f115r	f115r.32	S	B	@	11	10	0	0	1	1	0.909091	10	11	1	0	sor chey okaiin qokeey qokeedy qoaiin chedy qotaiin chety laiin chedy	Samenportion | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [qoaiin:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | trocken-kalte gebundene Form | Drogenholz, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	qoaiin	6	qoaiin	qokeedy	chedy	qoaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	Samenportion; bis zur mittleren Trockenstufe; Ansatz auf Heizstufe III; bis zur Heizendstufe; bis zur Heizendstufe gebracht; qoaiin: ungeklärt; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; trocken-kalte gebundene Form; Drogenholz, Typ/Charge III; bis zur mittleren Trockenstufe gebracht
43	9998900	0	f116r	f116r.38	S	B	3	11	10	1	0	3	1	0.909091	8	8	1	0	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	Grad-/Maßwert III | heiß am Ende des Grades | eingeweichtes Drogenholz, Form I | heiß, Grad III | [chkar:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Wurzel, Typ/Charge III | feucht am Anfang des Grades	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chkar	5	chkar	qokaiin	shey	trocken, Fraktion	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	drei Maße; bis zur Heizendstufe; eingeweichtes Drogenholz, Form I; heiß, Grad III; trocken, Fraktion; bis zur mittleren Einweichstufe; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; Wurzel, Typ/Charge III; leicht angefeuchtet
44	9998900	0	f2v	f2v.6	H	A	1	11	10	5	0	2	1	0.909091	9	9	1	0	dor chol chor chol keol chy chty daiin o tchor chan	[dor:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | heißer Drogenstoff | trocken am Anfang des Grades | trocken-kalt am Gradanfang | Grad-/Maßwert III | kalt-trockene Drogenportion im Ansatz | kalt-trockene Drogenportion | trocken, Grad I	OPEN | V13:DRY_OL_FORM | V13:PART_OR_FORM | V13:DRY_OL_FORM | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:chty | V13:CONTEXTUAL_VALUE_SERIES | GDT664:O_READER_MERGE_RIGHT_KNOWN:otchor | GDT662:EXACT_WHOLE:tchor | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	dor	1	dor	<BOS>	chol	[dor:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	[dor:?]; Trockengut; Pflanzenteil; Trockengut; heißer Drogenstoff; angetrocknet; trocken-kalt am Gradanfang; drei Maße; kalt-trockene Drogenportion im Ansatz; trocken, Grad I
45	9998900	0	f45v	f45v.3	H	A	1	11	10	1	0	2	1	0.909091	9	10	1	0	qokchy l or cheol qotol qotol chy ky cthod ykar yd	heiß und trocken am Anfang des Grades | Pfund / Gewichtseinheit | Drogenportion | trockener Drogenstoff | kaltes Material | kaltes Material | trocken am Anfang des Grades | heiß am Anfang des Grades | gieße den Krautansatz ab | nimm hiervon die erste erhitzte Drogenfraktion | [yd:?]	GDT647:FAMILY_MIGRATION | GDT663:L_FREE_WEIGHT_SIGLUM:NONE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT642:ROUND_01 | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:cthod | GDT664:EXACT_WHOLE:ykar | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	yd	11	yd	ykar	<EOS>	[yd:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	heiß und angetrocknet; ein Pfund; Drogenportion; trockener Drogenstoff; kaltes Material; kaltes Material; angetrocknet; leicht erhitzt; gieße den Krautansatz ab; nimm hiervon die erste erhitzte Drogenfraktion; [yd:?]
46	9998900	0	f55r	f55r.10	H	B	2	11	10	1	1	3	1	0.909091	7	7	1	0	dair okal qokar or or o ar odaiin okeey darchd ol	abgemessene Fraktion II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiße Drogenfraktion I | Drogenportion | Drogenportion | Ansatzwasser | Drogenfraktion I | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	GDT649:STRONG_FAMILY_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT654:REVISE_CONFLICTING_EXACT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT664:O_FREE_ANSATZWASSER:NONE | GDT654:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL	10	darchd	10	darchd	okeey	ol	[darchd:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	abgemessene Fraktion II; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion I; Drogenportion; Drogenportion; Ansatzwasser; Drogenfraktion I; Zubereitungsdosis III; Ansatz auf Heizendstufe; [darchd:?]; Grundansatz
47	9998900	0	f66r	f66r.61	T	B	5	11	10	1	1	4	1	0.909091	7	7	1	0	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	heiß und trocken in der Mitte des Grades | [qokaiir:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | abgemessene Rohstoffmenge I, Grundform | Grad-/Maßwert III | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | OPEN | GDT664:EXACT_WHOLE:cheky | GDT655:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE	2	qokaiir	2	qokaiir	qokchey	cheky	[qokaiir:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	heiß und bis zur mittleren Trockenstufe; [qokaiir:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform; drei Maße; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiße Holzfraktion I; Grundansatz; Ansatz bis zur mittleren Heizstufe, abgeschlossen
48	9998900	0	f75r	f75r.12	B	B	2	11	10	1	1	2	1	0.909091	9	10	1	0	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	[ssheckhy:?] | Rohstoffklasse I, heiß am Gradanfang | abseihen | feucht in der Mitte des Grades | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | feucht in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen | Holzdroge im Ansatz vollständig eingeweicht | heiß am Anfang des Grades	OPEN | GDT656:REVISE_AL_QUALITY_MODEL | GDT662:EXACT_WHOLE:oly | GDT647:FAMILY_MIGRATION | GDT661:R_BODY | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | GDT664:EXACT_WHOLE:olshedy | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ssheckhy	1	ssheckhy	<BOS>	qokal	[ssheckhy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	[ssheckhy:?]; Rohstoff I, heiß am Gradanfang; seihe Vorstehendes ab; bis zur mittleren Einweichstufe; Wurzel; Grundansatz; vollständig getrocknet; bis zur mittleren Einweichstufe; Holzdroge im Ansatz vollständig eingeweicht; leicht erhitzt
49	9998900	0	f75r	f75r.14	B	B	2	11	10	1	0	2	1	0.909091	8	8	1	0	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	Saatgut, Typ/Charge II | Rohstoffklasse I | [keishy:?] | heiß, Grad II | Qualitäts-/Wertfeld geschlossen | Holzdroge im Ansatz vollständig eingeweicht | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I, Grundform	GDT661:EXACT_WHOLE:sain | GDT655:NEW_EXACT_WHOLE | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT660:DY_MEDIAL | GDT664:EXACT_WHOLE:olshedy | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	keishy	3	keishy	al	qokain	[keishy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Rohstoff I; [keishy:?]; heiß, Grad II; Holzdroge im Ansatz vollständig eingeweicht; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; heiß, Grad II; kalte Drogenfraktion I im Ansatz; Rohstoff I, Grundform
