page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v40_token_glosses_de	v41_token_glosses_de	v41_working_translation_de	v40_unknown_tokens	v41_unknown_tokens	v41_complete
f102v2	f102v2.18	P	2	3|4	okeol|okeol	EXACT_WHOLE|EXACT_WHOLE	ocheos chyokeor okeol okeol shy y	[ocheos:?] | [chyokeor:?] | [okeol:?] | [okeol:?] | feucht am Anfang des Grades | Eintrag abgeschlossen	[ocheos:?] | [chyokeor:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | Grundansatz bis zur mittleren Heizstufe erwärmt | feucht am Anfang des Grades | Eintrag abgeschlossen	[ocheos:?]; [chyokeor:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; Grundansatz bis zur mittleren Heizstufe erwärmt; leicht angefeuchtet.	4	2	0
f102v2	f102v2.19	P	4	3|6|8|10	o|o|o|o	O_FREE_ANSATZWASSER|O_READER_MERGE_RIGHT_KNOWN|O_READER_MERGE_RIGHT_KNOWN|O_READER_MERGE_RIGHT_KNOWN	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	[deeeo:?] | [qoeeor:?] | [o:?] | [eoy:?] | [cheos:?] | [o:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [o:?] | Wurzel | [o:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeos:?] | Menge-/Klassenwert II	[deeeo:?] | [qoeeor:?] | Ansatzwasser | [eoy:?] | [cheos:?] | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | Wurzel | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeos:?] | Menge-/Klassenwert II	[deeeo:?]; [qoeeor:?]; Ansatzwasser; [eoy:?]; [cheos:?]; Grundansatz; Drogenportion; Grundansatz; [okeeos:?]; zwei Teile	9	5	0
f102v2	f102v2.21	P	1	3	od	OD_ACTION	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	[ycheey:?] | Samen-/Saatgutposten | [od:?] | [eey:?] | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | [oeees:?] | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [oteo:?]	[ycheey:?] | Samen-/Saatgutposten | miss vom Ansatz ab | [eey:?] | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | [oeees:?] | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [oteo:?]	[ycheey:?]; Samen-/Saatgutposten; miss vom Ansatz ab; [eey:?]; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; [oeees:?]; [okear:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Samen/Saatgut, Typ/Charge III; [oteo:?]	8	7	0
f102v2	f102v2.32	P	1	4	okeol	EXACT_WHOLE	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	abgemessene Fraktion I | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | Samen-/Saatgutposten | Drogenfraktion I | heißer Ansatz am Anfang des Grades | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	abgemessene Fraktion I | trockener Drogenteil | [shoar:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | [shoy:?] | Samen-/Saatgutposten | Drogenfraktion I | heißer Ansatz am Anfang des Grades | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	abgemessene Fraktion I; trockener Drogenteil; [shoar:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; [shoy:?]; Samen-/Saatgutposten; Drogenfraktion I; leicht erhitzter Ansatz; [cheeor:?]; Grundansatz; Stufe III; Saatgut in Grundform	4	3	0
f102v2	f102v2.33	P	2	5|10	o|o	O_READER_MERGE_RIGHT_NOVEL|O_READER_MERGE_RIGHT_KNOWN	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	[qokeor:?] | feuchter Ansatz | [keeeos:?] | trockener Drogenteil | [o:?] | Samen-/Saatgutposten | Rohstoffklasse I | [chos:?] | Menge-/Klassenwert IV | [o:?] | heiß am Anfang des Grades | [okaraiin:?]	[qokeor:?] | feuchter Ansatz | [keeeos:?] | trockener Drogenteil | Ansatz mit s | Samen-/Saatgutposten | Rohstoffklasse I | [chos:?] | Menge-/Klassenwert IV | leicht erhitzter Ansatz | heiß am Anfang des Grades | [okaraiin:?]	[qokeor:?]; feuchter Ansatz; [keeeos:?]; trockener Drogenteil; Ansatz mit s; Rohstoff I; [chos:?]; vier Teile; leicht erhitzter Ansatz; [okaraiin:?]	6	4	0
f102v2	f102v2.34	P	1	6	ctheor	EXACT_WHOLE	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	[sorshey:?] | [okeeor:?] | feucht angesetztes Arzneikompositum in der Gradmitte | [qokeos:?] | heißer Ansatz aus Trockengut | [ctheor:?] | heißer Ansatz in der Mitte des Grades | Saat-Rohstoff I	[sorshey:?] | [okeeor:?] | feucht angesetztes Arzneikompositum in der Gradmitte | [qokeos:?] | heißer Ansatz aus Trockengut | eine Portion Krautdroge | heißer Ansatz in der Mitte des Grades | Saat-Rohstoff I	[sorshey:?]; [okeeor:?]; feucht angesetztes Arzneikompositum in der Gradmitte; [qokeos:?]; heißer Ansatz aus Trockengut; eine Portion Krautdroge; Ansatz bis zur mittleren Heizstufe; Saat-Rohstoff I	4	3	0
f102v2	f102v2.35	P	1	8	teody	TEODY_ACTION	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	[ychor:?] | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | heiß am Anfang des Grades | trocken angesetzte Zubereitung | [teody:?] | [qokeol:?] | Qualitätsgrad III	[ychor:?] | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | heiß am Anfang des Grades | trocken angesetzte Zubereitung | kühle den Ansatz ab und schließe | [qokeol:?] | Qualitätsgrad III	[ychor:?]; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; leicht erhitzt; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; [qokeol:?]; Stufe III	5	4	0
f102v2	f102v2.39	P	1	4	orain	EXACT_WHOLE	yotaiin cheor cheekey orain	[yotaiin:?] | trockener Drogenteil | [cheekey:?] | [orain:?]	[yotaiin:?] | trockener Drogenteil | [cheekey:?] | Drogenportion II	[yotaiin:?]; trockener Drogenteil; [cheekey:?]; Drogenportion II	3	2	0
f103r	f103r.10	S	2	4|6	okeol|okam	EXACT_WHOLE|EXACT_WHOLE	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	Grad-/Maßwert III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oain:?] | [okeol:?] | trocken; nominal trockenes Gut/Material | [okam:?] | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | [teolshy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Menge-/Klassenwert II	Grad-/Maßwert III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oain:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | trocken; nominal trockenes Gut/Material | ein Maß heißen Ansatzes | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | [teolshy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Menge-/Klassenwert II	drei Maße; Grundansatz; [oain:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; Trockengut; ein Maß heißen Ansatzes; trocken-kalte gebundene Form; bis zur mittleren Einweichstufe gebracht; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; [teolshy:?]; Ansatz auf Kühlendstufe abgeschlossen; Samenportion; zwei Teile	4	2	0
f103r	f103r.19	S	1	12	lr	EXACT_WHOLE	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oteol:?] | heiße Holzfraktion I | [okaral:?] | [lkldy:?] | [lr:?]	heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | [qoy:?] | feucht in der Mitte des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [oteol:?] | heiße Holzfraktion I | [okaral:?] | [lkldy:?] | Wurzelholz	Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; [qoy:?]; bis zur mittleren Einweichstufe; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; [oteol:?]; heiße Holzfraktion I; [okaral:?]; [lkldy:?]; Wurzelholz	5	4	0
f103r	f103r.2	S	1	5	opchedy	EXACT_WHOLE	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	Grad-/Maßwert II | [shek:?] | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | [opchedy:?] | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, heiß am Gradende | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II | [shek:?] | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | vollständig getrocknetes Pulverpräparat | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, heiß am Gradende | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	zwei Maße; [shek:?]; angetrocknet; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, heiß am Gradende; Samenfraktion I; zwei Teile; [ok:?]; bis zur mittleren Trockenstufe gebracht	5	4	0
f103r	f103r.24	S	1	6	opchedy	EXACT_WHOLE	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	[tchoky:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | [opchedy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	[tchoky:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | vollständig getrocknetes Pulverpräparat | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	[tchoky:?]; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Einweichstufe gebracht; Rohstoff I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; vollständig getrocknetes Pulverpräparat; kalt im qo-Rahmen, Grad II; feuchte Krautdroge; Ansatz bis zur mittleren Kühlstufe; zwei Maße; Ansatz auf Kühlendstufe; leicht erhitzter Ansatz	2	1	0
f103r	f103r.30	S	1	7	opchedy	EXACT_WHOLE	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | [opchedy:?] | [oteeykshy:?] | trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | vollständig getrocknetes Pulverpräparat | [oteeykshy:?] | trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	[pcholkchdy:?]; feuchtes Arzneikompositum am Gradanfang; bis zur mittleren Heizstufe; Ansatz auf Heizstufe III; bis zur mittleren Einweichstufe gebracht; [chpchy:?]; vollständig getrocknetes Pulverpräparat; [oteeykshy:?]; trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	4	3	0
f103r	f103r.47	S	1	1	ssheey	EXACT_WHOLE	ssheey okeeo l lchey qokaly lcheedy oloraiin	[ssheey:?] | [okeeo:?] | Grundstoff des vorstehenden Ansatzes | Drogenholz, trocken gebunden, Form I | [qokaly:?] | [lcheedy:?] | [oloraiin:?]	vollständig eingeweichtes Saatgut | [okeeo:?] | Grundstoff des vorstehenden Ansatzes | Drogenholz, trocken gebunden, Form I | [qokaly:?] | [lcheedy:?] | [oloraiin:?]	vollständig eingeweichtes Saatgut; Grundstoff des vorstehenden Ansatzes; Drogenholz, trocken gebunden, Form I; [qokaly:?]; [lcheedy:?]; [oloraiin:?]	5	4	0
f103r	f103r.49	S	2	2|6	lr|sheed	EXACT_WHOLE|SHEED_ACTION	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	heißer Ansatz am Ende des Grades | [lr:?] | Menge-/Klassenwert II | Pfund / Gewichtseinheit | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheed:?] | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [leeesain:?] | Maßeinheit I	heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | Pfund / Gewichtseinheit | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Einweichung vollständig abgeschlossen | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [leeesain:?] | Maßeinheit I	Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; ein Pfund; Grundansatz; Einweichung vollständig abgeschlossen; bis zur Heizendstufe; feuchtes Material; bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; leicht erhitzt; [leeesain:?]; Maßeinheit I	3	1	0
f103r	f103r.50	S	1	1	ssheey	EXACT_WHOLE	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	[ssheey:?] | eingeweichtes Drogenholz, Form I | feucht in der Mitte des Grades | Drogenstoff zugeben | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trocken am Ende des Grades | kalt im qo-Rahmen, Grad II	vollständig eingeweichtes Saatgut | eingeweichtes Drogenholz, Form I | feucht in der Mitte des Grades | Drogenstoff zugeben | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trocken am Ende des Grades | kalt im qo-Rahmen, Grad II	vollständig eingeweichtes Saatgut; eingeweichtes Drogenholz, Form I; gib Folgendes hinzu: vollständig getrocknet; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Ansatz auf Heizendstufe; heiß, Grad II; vollständig getrocknet; kalt im qo-Rahmen, Grad II	1	0	1
f103r	f103r.52	S	1	9	lkaiin	EXACT_WHOLE	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	[pchedal:?] | kalter Ansatz am Ende des Grades | Drogenstoff zugeben | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | [lkaiin:?] | [otalsy:?]	[pchedal:?] | kalter Ansatz am Ende des Grades | Drogenstoff zugeben | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | Holzdroge, heiß auf Stufe III | [otalsy:?]	[pchedal:?]; Ansatz auf Kühlendstufe; gib Folgendes hinzu: bis zur Heizendstufe gebracht; bis zur Heizendstufe; leicht gekühlt; [chepchy:?]; [qopchey:?]; Holzdroge, heiß auf Stufe III; [otalsy:?]	5	4	0
f103r	f103r.7	S	1	4	olshedy	EXACT_WHOLE	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades | [shs:?] | [olshedy:?] | heiß am Ende des Grades | [okeeody:?] | [qoedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades | [shs:?] | Holzdroge im Ansatz vollständig eingeweicht | heiß am Ende des Grades | [okeeody:?] | [qoedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III; bis zur mittleren Trockenstufe; [shs:?]; Holzdroge im Ansatz vollständig eingeweicht; bis zur Heizendstufe; [okeeody:?]; [qoedy:?]; Grundansatz; bis zur mittleren Einweichstufe gebracht	4	3	0
f103r	f103r.9	S	1	6	lkaiin	EXACT_WHOLE	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	[oteeos:?] | Drogenfraktion I | Rohstoffklasse I, trocken in der Gradmitte | heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades | [lkaiin:?] | feucht in der Mitte des Grades | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | Pfund / Gewichtseinheit | Qualitäts-/Wertfeld geschlossen | [okeedaram:?]	[oteeos:?] | Drogenfraktion I | Rohstoffklasse I, trocken in der Gradmitte | heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades | Holzdroge, heiß auf Stufe III | feucht in der Mitte des Grades | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | Pfund / Gewichtseinheit | Qualitäts-/Wertfeld geschlossen | [okeedaram:?]	[oteeos:?]; Drogenfraktion I; Rohstoff I, trocken in der Gradmitte; Ansatz auf Heizendstufe; bis zur mittleren Einweichstufe; Holzdroge, heiß auf Stufe III; bis zur mittleren Einweichstufe; [lkeor:?]; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; Ansatz bis zur mittleren Kühlstufe; ein Pfund; [okeedaram:?]	4	3	0
f103v	f103v.13	S	2	5|8	olshedy|lr	EXACT_WHOLE|EXACT_WHOLE	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	Grad-/Maßwert II | [eey:?] | [olshy:?] | kalter Ansatz in der Mitte des Grades | [olshedy:?] | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | [lr:?] | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	Grad-/Maßwert II | [eey:?] | [olshy:?] | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	zwei Maße; [eey:?]; [olshy:?]; Ansatz bis zur mittleren Kühlstufe; Holzdroge im Ansatz vollständig eingeweicht; kalt und leicht angefeuchtet, abgeschlossen; Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; heiß im Zubereitungsrahmen, Grad I; Holzdrogenansatz bis zur mittleren Einweichstufe	4	2	0
