occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G664-T0012	f102v2	f102v2.17	5	ch	MEDIAL	0	0	RIGHT	chy	RF1b	1	RIGHT:chy	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	podeesho oteeos sheor qoteeo ch y shkeey chekeod	podeesho oteeos sheos qokeeo chckhhy shkeey chekeod	po eesheo oteeos eos qoteeo chy shkeey chekeod	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0013	f102v2	f102v2.18	3	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ocheos chyokeor okeol okeol shy y	ocheos chy okeor okeol okeol shy o	ocheo s chy okeor okeol okeol shy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0014	f102v2	f102v2.18	4	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ocheos chyokeor okeol okeol shy y	ocheos chy okeor okeol okeol shy o	ocheo s chy okeor okeol okeol shy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0015	f102v2	f102v2.19	3	o	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0016	f102v2	f102v2.19	6	o	MEDIAL	0	0	RIGHT	ol	IT2a	1	RIGHT:ol	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0017	f102v2	f102v2.19	8	o	MEDIAL	0	0	RIGHT	or	IT2a+RF1b	1	RIGHT:or	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0018	f102v2	f102v2.19	10	o	MEDIAL	0	0	RIGHT	ol	IT2a+RF1b	1	RIGHT:ol	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	deeeo qoeeas o eoy cheos o l or ol okeeos ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0019	f102v2	f102v2.21	3	od	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0020	f102v2	f102v2.32	4	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	dor cheos sho r okeol shoy s ar oky cheeor ol daiin sy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0021	f102v2	f102v2.33	5	o	MEDIAL	0	0	RIGHT	os	IT2a	0	RIGHT:os	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0022	f102v2	f102v2.33	10	o	MEDIAL	0	0	RIGHT	oky	IT2a+RF1b	1	RIGHT:oky	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0023	f102v2	f102v2.34	6	ctheor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	sor shey okeeor sheockhey qokeos okeeol ctheor okey sal	sos shey okeeor sheockhey qokeos okeeol ctheos okey sal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0024	f102v2	f102v2.35	8	teody	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	ychor sheol por sheeor shekeey qoky che teody qokeol daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0025	f102v2	f102v2.39	4	orain	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0026	f103r	f103r.10	4	okeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	daiin al oain okeol chal okam chety shedy otaiin shedy teolshy oteedy s ar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0027	f103r	f103r.10	6	okam	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	daiin ol oain okeol chal okam chety shedy otaiin shedy teolshy oteedy sarain	daiin al oain okeol chal okam chety shedy otaiin shedy teolshy oteedy s ar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0028	f103r	f103r.19	12	lr	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin chey qoy shey qokaiin chedy qokain oteal lkar otaral lkldy lr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0029	f103r	f103r.2	5	opchedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chdy daloky opche y pcheol chep ar otchy sal lkeey sar ain okad che y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0030	f103r	f103r.24	6	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0031	f103r	f103r.30	7	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0032	f103r	f103r.47	1	ssheey	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ssheey okeeo l lchey qokaly lcheedy oloraiin	ssheey okeeol lchey qokaly lcheedy oloraiin	seey okeeo l lchey qokaly lcheedy oloraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0033	f103r	f103r.49	2	lr	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0034	f103r	f103r.49	6	sheed	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0035	f103r	f103r.50	1	ssheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0036	f103r	f103r.52	9	lkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	pche al oteey qolkeedy qokeey qoty chepchy qopchey lkaiin otalsy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0037	f103r	f103r.7	4	olshedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	sain chey she olshedy qokeey okeeody qoeedy olshedy	saiin chey shs olshedy qokeey okeeody qaedy ol shedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0038	f103r	f103r.9	6	lkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkear otaiin she y otey l eedy okeedaram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0039	f103v	f103v.13	5	olshedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain eey olshy otey olshed qotshdy okeey lr ain okan olshey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0040	f103v	f103v.13	8	lr	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain eey olshy otey olshed qotshdy okeey lr ain okan olshey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0041	f103v	f103v.15	5	ch	MEDIAL	0	0	RIGHT	char	IT2a	1	RIGHT:char	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	tchedal shey lcheey lchdy char olchey lcheody tedy otain otain otaly	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0042	f103v	f103v.17	11	opchedy	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy chedy qoteey oteedy lke y shedy qokal ol char otal opche y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0043	f103v	f103v.21	3	qokeed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tokain shal qokeed oteedy sheoky shay tar teor otam oll	tokain shal qokeed oteedy sheoky shaikhhy tar teor otam oll	tokain shal qokeed teedy sheoky shay tar teor otam oll	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0044	f103v	f103v.3	1	qok	BOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain	qok or chedy qokey dar chcthy chor qoty shdy okeedy qokeey qokain	qok or chedy qokey dar checthy char qoty sh y okeedy qokeey qokain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0045	f103v	f103v.30	3	opchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0046	f103v	f103v.31	5	o	MEDIAL	0	0	RIGHT	oqokeey	IT2a+RF1b	0	RIGHT:oqokeey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	okeey l chey qokeey o qokeey chedy qekchy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qckhhy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qekchy daiin chckhy sar olainy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0047	f103v	f103v.33	1	yshey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0048	f103v	f103v.34	5	qok	MEDIAL	0	0	RIGHT	qokshey	IT2a+RF1b	1	RIGHT:qokshey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	daiin sheey ol chey qokshey qokaiin checkhy otedy lshey lchdy	daiin sheey ol chey qokshey qokaiin checkhy otedy lshey lch y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0049	f103v	f103v.36	5	olshedy	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin shey qokeey oshey olshedy	saiin shey qokeey oshey olshedy	saiin shey qokeey oshey oledy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0050	f103v	f103v.38	3	chees	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oteey l chees ol chey chey chol keechy	oteey lchees ol chey chey chol keechy	oteey l chees ol chey chey cholkeechy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0051	f103v	f103v.41	7	shas	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	daiin shey lshey lshey qoar shar al otar shedy ithy lchdy ras	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0052	f103v	f103v.42	1	yshey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yshey sheykain chey rar arol chsaly	yshey shey kain chey rar arol chsaly	yshey sheykain chey rar arol chsaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0053	f103v	f103v.42	5	arol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yshey sheykain chey rar arol chsaly	yshey shey kain chey rar arol chsaly	yshey sheykain chey rar arol chsaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0054	f103v	f103v.43	1	orain	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkee y chdylchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0055	f103v	f103v.5	2	olkeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokain oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0056	f103v	f103v.5	3	cheky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokain oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0057	f103v	f103v.5	7	qopchdy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokain oly	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0058	f103v	f103v.6	11	qokam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	doin shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin che y qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0059	f104r	f104r.10	7	air	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheockay otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0060	f104r	f104r.11	8	olkeedy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otodchy lkeody qokair otoly shodar cheey okar olkeedy	otodchy lkeody qokair otoly shodor cheey okar olkeedy	otodchy lkeody qokair otoly shodar cheey okar olkeedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0061	f104r	f104r.12	11	qotam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qot r opchey qotam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0062	f104r	f104r.15	2	chodaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	sor chodaiin chody okar otol keechdy okal kaiin cheodaiin	s r cho aiin chody okar otolkeechdy okal kaiin cheo aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0063	f104r	f104r.17	2	olkeeody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody otarody	ykeeshedy olkeeody qotey qokar chedy qoke y oteechy chyteody okar ody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0064	f104r	f104r.2	1	o	BOS	0	0	RIGHT	oar	IT2a+RF1b	1	RIGHT:oar	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	oar aiin yteeody cheodaiin cheodar saiin chey tair osaiiin chcthedy teedaram	oar aiin yteeody cheedaiin cheo ar s aiin chey tair os aiin chcthedy teedaram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0065	f104r	f104r.24	7	lkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	daiin char qotal okechol olkeeor olkeeodal lkaiin chalkeeedy qokam	daiin char qotal okechol olkeeor ol keeodal lkaiin chal keee y qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0066	f104r	f104r.24	10	qokam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	daiin char qotal okechol olkeeor olkeeodal lkaiin chalkeeedy qokam	daiin char qotal okechol olkeeor ol keeodal lkaiin chal keee y qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G664-T0067	f104r	f104r.29	6	air	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheodaiin shody yteedy cheedar or air cheoltar arodly	ysheo daiin shody yteedy cheedar or air cheoltar arodly	ysheodaiin shody yteedy cheedar or air cheoltar arodly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
