rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
193	0	f86v6	f86v6.28	T	B	2	14	14	1	0	3	0	1.000000	11	11	1	0	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	heiß, Grad III | heiße Drogenfraktion I | heiße Drogenfraktion I im Ansatz | kalte Drogenfraktion I | Holzportion | heiß und trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | feucht in der Mitte des Grades | Dosis | ; hierzu: | kalt und feucht in der Mitte des Grades, abgeschlossen | kaltes Material | danach kalt-feucht ansetzen | Qualitäts-/Wertfeld geschlossen	V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_CONFLICTING_EXACT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:D_BODY | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:dytshy | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß, Grad III; heiße Drogenfraktion I; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I; Holzportion; heiß und angetrocknet; abgemessene Fraktion I; bis zur mittleren Einweichstufe; Dosis; hierzu: kalt und bis zur mittleren Einweichstufe gebracht; kaltes Material; setze danach kalt-feucht an.
194	0	f103v	f103v.41	S	B	3	13	13	1	0	5	0	1.000000	8	8	1	0	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	Grad-/Maßwert III | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | Drogenfraktion I | angefeuchtete Kräutermischung | Rohstoffklasse I | kalte Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | hierzu: | Drogenholz, getrocknete Kurz-/Kompaktform | Wurzelfraktion I	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT663:L_READER_MERGE_RIGHT:lshey | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:shas | GDT655:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	drei Maße; bis zur mittleren Einweichstufe; eingeweichtes Drogenholz, Form I; eingeweichtes Drogenholz, Form I; Drogenfraktion I; angefeuchtete Kräutermischung; Rohstoff I; kalte Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht; hierzu: Drogenholz, getrocknete Kurz-/Kompaktform; Wurzelfraktion I
195	0	f106v	f106v.23	S	B	3	13	13	2	0	6	0	1.000000	7	7	1	0	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Rohstoff der ersten Klasse | angefeuchtete Drogenfraktion I | Pflanzen-/Reproduktionsteil | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Drogenportion | Menge III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT663:EXACT_WHOLE:kalol | GDT662:EXACT_WHOLE:shar | V13:PART_OR_FORM | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Grundansatz; heißer Rohstoff der ersten Klasse; angefeuchtete Drogenfraktion I; Pflanzenteil; Rohstoff I, leicht erhitzt im Ansatz; angetrocknet; Trockengut; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; Drogenportion; drei Teile; Ansatz auf Heizendstufe abgeschlossen; heiß, Grad II
196	0	f108r	f108r.6	S	B	3	13	13	1	1	0	0	1.000000	13	13	1	1	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | nehmen | heiß am Ende des Grades | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | feucht angesetzte heiße Zubereitung am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß und trocken in der Mitte des Grades | abgemessene Trockenfraktion I, Anfangsstufe | Menge III | Eintrag abgeschlossen	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_01 | GDT662:EXACT_WHOLE:qo | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT652:STRONG_COMPONENT_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chdar | V13:TARGET_SURFACE_DEFAULT | GDT659:Y_EOS_CLOSE	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grundansatz; trockener Drogenstoff; nimm Folgendes: bis zur Heizendstufe; bis zur Heizendstufe; bis zur Heizendstufe gebracht; feucht angesetzte heiße Zubereitung am Gradanfang; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Kühlstufe; heiß und bis zur mittleren Trockenstufe; abgemessene Trockenfraktion I, Anfangsstufe; drei Teile.
197	0	f111v	f111v.16	S	B	3	13	13	1	0	2	0	1.000000	11	11	1	0	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Pflanzendroge | Menge III | Maßeinheit I	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT662:EXACT_WHOLE:far | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad II; feuchtes Material; heiß, Grad II; Arzneikompositum: feucht, Gradmitte; getrocknetes Drogenholz; heiße Drogenfraktion I im Ansatz; Rohstoff I; Rohstoff I, kalt am Gradanfang; bis zur mittleren Einweichstufe gebracht; kalt im Zubereitungsrahmen, Grad II; Pflanzendroge; drei Teile; Maßeinheit I
198	0	f116r	f116r.5	S	B	3	13	13	0	0	2	0	1.000000	11	11	1	0	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly	Grad-/Maßwert II | Einweichung vollständig abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Holzdroge, heiß auf Stufe II | kalter Ansatz am Ende des Grades, abgeschlossen | kalte Drogenportion im Ansatz | Menge III | kalter Ansatz am Anfang des Grades | Holzstoff | Wurzelstoff | abseihen	V13:CONTEXTUAL_VALUE_SERIES | GDT664:EXACT_WHOLE:sheed | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkain | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | GDT662:EXACT_WHOLE:oly	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	zwei Maße; Einweichung vollständig abgeschlossen; heiß und angetrocknet; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Trockenstufe gebracht; Holzdroge, heiß auf Stufe II; Ansatz auf Kühlendstufe abgeschlossen; kalte Drogenportion im Ansatz; drei Teile; kalter Ansatz am Anfang des Grades; Holzstoff; Wurzelstoff; seihe Vorstehendes ab.
199	0	f33r	f33r.5	H	B	2	13	13	1	1	3	0	1.000000	10	10	1	0	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | GDT655:NEW_EXACT_WHOLE | GDT657:EXACT_ORDERED_WHOLE | GDT654:REVISE_CONFLICTING_EXACT | GDT658:EXACT_CONTEXTUAL_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Pulverfraktion II; Drogenportion; drei Teile; kalt im Zubereitungsrahmen, Grad III; Grundansatz; heiße Drogenportion; drei Teile; Rohstoff I, leicht erhitzt im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; trockene abgemessene Rohstoffmenge I am Gradanfang; Rohstoff I: feucht in der Gradmitte; heiß am Gradanfang; heiße Drogenfraktion I; ein Maß kalten Ansatzes
200	0	f34r	f34r.12	H	B	2	13	13	1	0	4	0	1.000000	9	9	1	0	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	Trockenfraktion I | Menge III | heiße Drogenportion im Ansatz | Drogenfraktion I | kalt; nominal kaltes Gut/Material | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Erhitzung auf Mittelstufe abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | Grad-/Maßwert III | Dosis I	GDT663:EXACT_WHOLE:char | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:COLD_OL_FORM | GDT654:REVISE_CONFLICTING_EXACT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT655:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:ked | GDT654:REVISE_CONFLICTING_EXACT | GDT654:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Trockenfraktion I; drei Teile; heiße Drogenportion im Ansatz; Drogenfraktion I; kalt; nominal kaltes Gut/Material; heiße Drogenfraktion I; Arzneikompositum: trocken, Gradanfang; trockene abgemessene Rohstoffmenge I am Gradanfang; Erhitzung auf Mittelstufe abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; drei Maße; Dosis I
201	0	f76r	f76r.13	T	B	2	13	13	1	0	3	0	1.000000	10	10	1	0	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	heiß am Ende des Grades, abgeschlossen | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradmitte | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | feuchtes Arzneikompositum in der Gradmitte | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | abgemessene Rohstoffmenge I | ; hierzu: | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	GDT647:FAMILY_MIGRATION | V13:DRY_BOUND_CTH_MATERIAL | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	bis zur Heizendstufe gebracht; trockenes Krautdroge; trockenes Blatt-/Krautgut; Arzneikompositum: trocken, Gradmitte; Rohstoff I, leicht erhitzt im Ansatz; Ansatz auf Heizstufe III; feuchtes Arzneikompositum in der Gradmitte; Ansatz auf Heizendstufe abgeschlossen; Ansatz bis zur mittleren Kühlstufe; abgemessene Rohstoffmenge I; hierzu: Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; Samenfraktion I
202	0	f76r	f76r.23	T	B	2	13	13	2	0	2	0	1.000000	11	11	1	0	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | Holzdroge im Ansatz leicht getrocknet | Pfund / Gewichtseinheit | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT664:EXACT_WHOLE:olchy | GDT663:L_FREE_WEIGHT_SIGLUM:NONE | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:olaiin | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	vollständig eingeweicht; bis zur mittleren Heizstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; Holzdroge im Ansatz leicht getrocknet; ein Pfund; zwei Teile; bis zur mittleren Einweichstufe gebracht; drei Teile Holzdrogenansatz; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe
203	0	f76r	f76r.41	T	B	2	13	13	1	0	1	0	1.000000	12	12	1	0	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	Saatgut, Typ/Charge II | Drogenfraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades | heiß am Anfang des Grades | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | heiß-trocken aufbereitetes Drogenholz	GDT661:EXACT_WHOLE:sain | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokchdyl	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Saatgut, Typ/Charge II; Drogenfraktion I; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Drogenholz, trocken gebunden, Form II; bis zur mittleren Heizstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf mittlerer Kühlstufe abgeschlossen; Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe; leicht erhitzt; zwei Maße; bis zur mittleren Trockenstufe gebracht; heiß-trocken aufbereitetes Drogenholz
204	0	f76v	f76v.38	B	B	2	13	13	1	0	4	0	1.000000	9	9	1	0	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff | Saatgutcharge IV | heiß, Grad II | trocken in der Mitte des Grades | Wurzel | Rohstoffklasse I | Wurzel | Menge III | Rohstoffmaß	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT662:EXACT_WHOLE:saiiin | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:R_BODY | GDT655:NEW_EXACT_WHOLE | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:dl	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; Holzstoff; Saatgutcharge IV; heiß, Grad II; bis zur mittleren Trockenstufe; Wurzel; Rohstoff I; Wurzel; drei Teile; Rohstoffmaß
205	0	f79r	f79r.5	B	B	2	13	13	3	0	3	0	1.000000	10	10	1	0	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Drogenportion | trockene Fraktion I | Saatrohstoff bis zur mittleren Trockenstufe | Drogenstoff zugeben | Rohstoffklasse I, feucht am Gradanfang | trocken in der Mitte des Grades | Pfund / Gewichtseinheit | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades	GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:DRY_CTH_MATERIAL | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT639:ROUND_05 | GDT664:EXACT_WHOLE:salchey | GDT662:EXACT_WHOLE:qol | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT663:L_FREE_WEIGHT_SIGLUM:NONE | GDT642:ROUND_01 | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; getrocknete Krautdroge; Drogenportion; trockene Fraktion I; Saatrohstoff bis zur mittleren Trockenstufe; gib Folgendes hinzu: Rohstoff I, feucht am Gradanfang; bis zur mittleren Trockenstufe; ein Pfund; trockener Drogenstoff; Trockengut; angetrocknet
