event_id	page	record	statement_id	surface	component_parse	revised_event_reading_de	cell_status	silent_owner_de	fluent_station_entry_de	bound_once
E129	f81v	B1	B1-S006	dl	L	durchleiten	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	YES
E130	f81v	B1	B1-S006	ral	R+AL	abkühlen lassen	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: gib einen Teil hinein → durchleiten → abkühlen lassen. Angaben: Durchlass · dies.	YES
E131	f81v	B1	B1-S007	qokchdy	OK+CHD+DY	einsetzen + überführen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einsetzen + überführen.	YES
E132	f81v	B1	B1-S008	chey	Y	dieser Posten	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	YES
E133	f81v	B1	B1-S008	ol	OL	fortsetzen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	YES
E134	f81v	B1	B1-S008	cheky	CHK+E+Y	warm halten	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	YES
E135	f81v	B1	B1-S008	ol	OL	fortsetzen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	YES
E136	f81v	B1	B1-S008	shedy	SHED+DY	absetzen lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → absetzen lassen. Angaben: dies | fort | fort.	YES
E137	f81v	B1	B1-S009	qokedy	OK+E+DY	einwirken lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	YES
E138	f81v	B1	B1-S010	qokedy	OK+E+DY	einwirken lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	YES
E139	f81v	B1	B1-S011	chckhy	CKH+Y	Durchlass · dieser Posten	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	YES
E140	f81v	B1	B1-S011	qoky	OK+Y	einleiten	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	YES
E141	f81v	B1	B1-S012	lsho	LSH+O	waschen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	YES
E142	f81v	B1	B1-S012	qokey	OK+E+Y	wirken lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	YES
E143	f81v	B1	B1-S012	lshedy	LSH+E+DY	durchwaschen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	YES
E144	f81v	B1	B1-S013	lshedy	LSH+E+DY	durchwaschen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: durchwaschen.	YES
E145	f81v	B1	B1-S014	chedy	CHD+Y	umschöpfen	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	YES
E146	f81v	B1	B1-S014	qolky	SOLK+Y	auffangen	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	YES
E147	f81v	B1	B1-S014	lchedal	L+CHD+AL	hinleiten + umfüllen	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	YES
E148	f81v	B1	B1-S014	qol	OL	fortsetzen	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	YES
E149	f81v	B1	B1-S014	otar	OT+AR	danach · von dort	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	YES
E150	f81v	B1	B1-S015	ytey	T+E+Y	übertragen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	YES
E151	f81v	B1	B1-S015	okchedy	OK+CHD+DY	einsetzen + überführen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	YES
E152	f81v	B1	B1-S016	qokal	OK+AL	anlegen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	YES
E153	f81v	B1	B1-S016	okeey	OK+EE+Y	wirken lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	YES
E154	f81v	B1	B1-S016	qol	OL	fortsetzen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	YES
E155	f81v	B1	B1-S016	cheedy	SHED+DY	absetzen lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	YES
E156	f81v	B1	B1-S017	sal	AL	bezeichnete Stelle	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	YES
E157	f81v	B1	B1-S017	teol	E+OL	kurz · fortsetzen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	YES
E158	f81v	B1	B1-S017	dchdy	CHD+DY	umfüllen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	YES
E159	f81v	B1	B1-S018	ly	L+Y	führen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	YES
E160	f81v	B1	B1-S018	dsheol	SH+E+OL	stehen lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	YES
E161	f81v	B1	B1-S018	oiiin	O+IIN	Arbeitsgang · Sollstufe	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	YES
E162	f81v	B1	B1-S018	olkeedy	SOLK+EE+DY	auffangen und stehen lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	YES
E163	f81v	B1	B1-S019	tedy	SHED+DY	absetzen lassen	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: absetzen lassen.	YES
E164	f81v	B1	B1-S020	cheky	CHK+E+Y	warm halten	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → zurückhalten.	YES
E165	f81v	B1	B1-S020	shckhedy	SH+CKH+E+DY	zurückhalten	CLOSED_CELL	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → zurückhalten.	YES
E166	f81v	B1	B1-S021	chal	AL	bezeichnete Stelle	OPEN_ENTRY	gemeinsame zweireihige Figuren-/Beckenstation	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	YES
E167	f82r	B2	B2-S001	dchedy	CHD+DY	in die nächste Station weitergeben	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	YES
E168	f82r	B2	B2-S002	qolchedy	OL+CHD+DY	in die nächste Station weitergeben	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	YES
E169	f82r	B2	B2-S003	qokain	OK+AIN	eine Portion einfüllen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	YES
E170	f82r	B2	B2-S003	dy	Y	dieser Posten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	YES
E171	f82r	B2	B2-S003	qokeedy	OK+EE+DY	einwirken lassen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	YES
E172	f82r	B2	B2-S004	qokal	OK+AL	anlegen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	YES
E173	f82r	B2	B2-S004	lcheckhy	L+CKH+Y	durchleiten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	YES
E174	f82r	B2	B2-S004	lched	L+CHD	führen + umsetzen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	YES
E175	f82r	B2	B2-S004	qokeey	OK+EE+Y	wirken lassen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	YES
E176	f82r	B2	B2-S004	lcheckhedy	L+CKH+E+DY	durchleiten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	YES
E177	f82r	B2	B2-S005	qokaly	OK+AL+Y	anlegen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E178	f82r	B2	B2-S005	solkaiin	SOLK+AIIN	bis zum Maß auffangen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E179	f82r	B2	B2-S005	chckhy	CKH+Y	Durchlass · dieser Posten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E180	f82r	B2	B2-S005	qokaiin	OK+AIIN	einleiten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E181	f82r	B2	B2-S005	qokaiin	OK+AIIN	einleiten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E182	f82r	B2	B2-S005	octheol	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E183	f82r	B2	B2-S005	chkeey	CHK+EE+Y	warm halten	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E184	f82r	B2	B2-S005	ldy	L+DY	abführen	CLOSED_CELL	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	YES
E185	f82r	B2	B2-S006	oteey	OT+EE+Y	danach · länger · dieser Posten	OPEN_ENTRY	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	YES
E186	f82r	B2	B2-S006	qokal	OK+AL	anlegen	OPEN_ENTRY	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	YES
E187	f82r	B2	B2-S006	sheckhy	SH+E+CKH+Y	zurückhalten	OPEN_ENTRY	oberes Beckenpaar mit Zylinder	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	YES
