root	portable_default_de	register	owner_class	owner_de	owner_local_expansion_de	mention_count	event_count	statement_count	sample_surfaces	sample_statement_ids	back_projection_de	status
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	STATIONSWERT	1	1	1	aiin	P1009-S211	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A6	STATIONSWERT	3	3	3	olaiin|llaiir|qokaiin	P1009-S234|P1009-S238|P1009-S239	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A7	STATIONSWERT	5	5	2	aiin|chodaiin|qokaiin|laiin|dalaiin	P1009-S240	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A8	STATIONSWERT	2	2	2	okaiin|qokaiin	P1009-S244|P1009-S245	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt B	STATIONSWERT	1	1	1	daiin	P1009-S266	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt C	STATIONSWERT	7	7	6	lkaiin|qokaiin|aiin|saiin	P1009-S269|P1009-S272|P1009-S277	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt D	STATIONSWERT	6	6	5	raiin|saiin|qolaiin|aiin|ldaiin	P1009-S285|P1009-S291|P1009-S295	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe A	POSITIONSWERT	5	5	1	aiin|chalaiin|okaiin	P1009-S053	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe B	POSITIONSWERT	5	5	2	otaiin|sheolaiin|chokaiin|okaiin	P1009-S054	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe C	POSITIONSWERT	3	3	1	alaiin|aiin|otaiin	P1009-S056	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe D	POSITIONSWERT	10	10	1	aiin|daiin|okalaiin|chotaiin	P1009-S057	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe E	POSITIONSWERT	4	4	2	aiin|daiin|otaiin	P1009-S058	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe F	POSITIONSWERT	3	3	1	okaiin|olaiin	P1009-S061	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe G	POSITIONSWERT	5	5	2	chedaiin|okeolaiin|alaiiin|alaiin|aiin	P1009-S062|P1009-S063	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe H	POSITIONSWERT	2	2	1	aiin|otaiin	P1009-S067	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe I	POSITIONSWERT	2	2	1	opcholalaiin|olaiin	P1009-S069	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe J	POSITIONSWERT	4	4	1	aiin|olaiin|oraiin	P1009-S071	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	LOKALE_RINGGRUPPE	dritte lokale Ringgruppe	POSITIONSWERT	3	3	1	otaiin|cheekaiin|okaiin	P1009-S049	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	STERNTAFEL_ODER_STERNRING	erste lokale Figuren-/Sternringgruppe	POSITIONSWERT	3	3	2	oteeodaiin|daiin|aiin	P1009-S045|P1009-S046	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	POSITIONSWERT	20	20	9	soraiir|daiin|aiin|saiin|alaiin	P1009-S032|P1009-S033	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	CELESTIAL	STERNTAFEL_ODER_STERNRING	zweite lokale Figuren-/Sternringgruppe	POSITIONSWERT	1	1	1	kaiin	P1009-S047	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	ARBEITSWERT	7	7	2	ocphoraiin|okaiin|odaiin|oraiin|ydaiin	G404-S009	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	GANZPFLANZE	F95V_WHOLE_PLANT	ARBEITSWERT	27	27	13	qofaiin|qotedaiin|qotaiin|archytaiin|aiin	G404-S061|G404-S062|G404-S063	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ARBEITSWERT	2	2	2	olaiin|okaiin	P1009-S014|P1009-S017	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	ARBEITSWERT	10	10	2	shfydaiin|daiin|chaiin	P1009-S003|P1009-S004	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	ARBEITSWERT	5	5	3	daiin|shaiin|doaiin	P1009-S005|P1009-S006	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ARBEITSWERT	9	9	4	daiin|cthaiin|shaiin|doldaiin|ydaiin	P1009-S019|P1009-S020	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	ARBEITSWERT	21	21	5	otoldaiin|qoaiin|aiin|qokaiin|chaiin	P1009-S023|P1009-S024	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	ARBEITSWERT	7	7	2	shokaiin|daiin|okaiin	P1009-S029	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	HERBAL	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	ARBEITSWERT	12	12	2	daiin|chaiin|aiin|cthaiin	P1009-S001	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	MENGENWERT	7	7	1	daldaiin|chodaiin|qodaiin|daiin	P1009-S610	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	MENGENWERT	6	6	2	saiin|daiin|aiin|qeaiin	P1009-S611|P1009-S612	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	MENGENWERT	5	5	1	chtaii|taiin|aiin|daiin|chodaiin	P1009-S614	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	MENGENWERT	7	7	2	aiin|daiin	P1009-S617	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe E	MENGENWERT	8	8	2	oldaiin|daiin|ydaiin	P1009-S620	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	MENGENWERT	15	15	2	daiin|saiin	P1009-S626	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	erste Gefaess-/Zutatengruppe	MENGENWERT	5	5	2	aiin|saldaiin|daiin|qoaiin	P1009-S595	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	MENGENWERT	8	8	3	daiin|aiin|saiin	P1009-S590	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	MENGENWERT	12	12	6	oldaiin|yfolaiin|oraiin|odaiin|olaiin	P1009-S599|P1009-S600	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	KENNWERT	8	8	1	ataiin|chtaiin|ykaiin|daraiin|daiin	G404-S001	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	KENNWERT	2	2	2	cfhoaiin|daiin	G404-S002|G404-S003	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	KENNWERT	8	8	1	cphesaiin|daiin|kodaiin|cphodaiils|odaiin	G404-S005	WERT	OWNER_LOCAL_ONLY
AIIN	WERT	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_D	KENNWERT	9	9	2	shaiin|kaiin|shoaiin|daiin	G404-S006	WERT	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_LOWER_POOL	STATIONSANTEIL	4	4	4	oraisy|rain|okain|otain	G404-S033|G404-S042|G404-S043	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_UPPER_POOL	STATIONSANTEIL	8	8	5	qokain|ain|okain|dain	G404-S015	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	STATIONSANTEIL	16	16	14	qokain|sain|qotain	P1009-S303|P1009-S315|P1009-S335	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	STATIONSANTEIL	13	13	11	dain|chkain|qokain|sain|chedain	P1009-S521|P1009-S522|P1009-S539	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	STATIONSANTEIL	13	13	9	dain|kain|olkain|dykain|okain	P1009-S385|P1009-S386	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	STATIONSANTEIL	44	44	26	dain|qokain|kain|ltain|ain	P1009-S073|P1009-S075	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	STATIONSANTEIL	8	8	5	qokain|otain|okain	P1009-S438|P1009-S455|P1009-S466	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	STATIONSANTEIL	4	4	3	sain|dain|okain|ain	P1009-S183|P1009-S184	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A1	STATIONSANTEIL	1	1	1	chedain	P1009-S196	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A2	STATIONSANTEIL	5	5	3	chekain|ain|lkain	P1009-S198|P1009-S200|P1009-S201	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A3	STATIONSANTEIL	4	4	3	qorain|chekain|dain	P1009-S203|P1009-S204	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	STATIONSANTEIL	5	5	4	ain|kain|qotain|lkain|okain	P1009-S211|P1009-S213|P1009-S214	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A5	STATIONSANTEIL	3	3	3	qotain|olain|sain	P1009-S225|P1009-S228|P1009-S229	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A6	STATIONSANTEIL	7	7	3	qokain|ain|dain|olain|qolain	P1009-S233|P1009-S236	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A7	STATIONSANTEIL	4	4	1	qokain|okain|sain	P1009-S243	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A8	STATIONSANTEIL	5	5	3	ain|dain|rain|sain	P1009-S244|P1009-S245	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt B	STATIONSANTEIL	5	5	5	dain|sain|qolain	P1009-S261|P1009-S263|P1009-S265	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt C	STATIONSANTEIL	9	9	6	otain|okain|dain|otarain	P1009-S270|P1009-S272|P1009-S273	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt D	STATIONSANTEIL	2	2	2	otain|sain	P1009-S291|P1009-S297	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe G	SEKTORANTEIL	1	1	1	chorain	P1009-S064	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	CELESTIAL	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	SEKTORANTEIL	7	7	5	ain|oekain|sain|salsain	P1009-S031|P1009-S032	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	MATERIALANTEIL	2	2	1	daid|sain	G404-S010	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	GANZPFLANZE	F95V_WHOLE_PLANT	MATERIALANTEIL	23	23	12	olsain|otain|olkain|dain|alkain	G404-S062|G404-S063|G404-S064	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	MATERIALANTEIL	1	1	1	sain	P1009-S017	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	MATERIALANTEIL	1	1	1	dain	P1009-S004	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	MATERIALANTEIL	2	2	1	dain|okain	P1009-S019	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	MATERIALANTEIL	8	8	5	oedain|ain|qokain|ykain	P1009-S023|P1009-S024	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	HERBAL	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	MATERIALANTEIL	2	2	1	dain|osain	P1009-S002	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	DROGENANTEIL	3	3	2	oldain|qokain|tdain	P1009-S609|P1009-S610	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	DROGENANTEIL	1	1	1	dainaldy	P1009-S612	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	DROGENANTEIL	3	3	1	ldain|dain|cheodain	P1009-S614	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	DROGENANTEIL	2	2	2	chedain|sain	P1009-S617|P1009-S618	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	DROGENANTEIL	2	2	1	ain	P1009-S627	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	DROGEN_UND_GEFÄSSPOSTEN	sechzehn Drogenposten und drei Gefäßansätze	DROGENANTEIL	1	1	1	oain	P1009-S590	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	DROGENANTEIL	6	6	3	korain|dairodain|ykeodain|dain|ain	P1009-S604	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	TEILWERT	1	1	1	dan	G404-S001	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	TEILWERT	2	2	2	dain	G404-S003|G404-S004	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	TEILWERT	11	11	1	ydain|ytain|shodain|oldain|dain	G404-S005	ANTEIL	OWNER_LOCAL_ONLY
AIN	ANTEIL	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_D	TEILWERT	1	1	1	dain	G404-S006	ANTEIL	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_LOWER_POOL	STATIONSBAHN	1	1	1	okair	G404-S046	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	STATIONSBAHN	4	4	4	okair|sair|schedair|dairydy	P1009-S523|P1009-S528|P1009-S551	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	STATIONSBAHN	2	2	2	kair|dairam	P1009-S386|P1009-S400	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	STATIONSBAHN	2	2	2	qokair|oldair	P1009-S089|P1009-S116	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	STATIONSBAHN	1	1	1	dairchey	P1009-S449	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A4	STATIONSBAHN	2	2	2	qolair|chekair	P1009-S213|P1009-S214	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe F	RINGBAHN	1	1	1	air	P1009-S061	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	CELESTIAL	TIERKREISRING	Tierkreis-Ringgruppe H	RINGBAHN	1	1	1	air	P1009-S067	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	CELESTIAL	HIMMELSRAD_UND_TABELLE	zwei getrennte Himmelsräder und Tabelle	RINGBAHN	4	4	2	air|qofair|ypair	P1009-S036|P1009-S041	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	HERBAL	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	VERARBEITUNGSBAHN	3	3	3	ydair|ypaim|dair	P1009-S013|P1009-S014|P1009-S015	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	HERBAL	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	VERARBEITUNGSBAHN	1	1	1	dair	P1009-S004	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	VERARBEITUNGSBAHN	3	3	3	pdrairdy|dair|ychair	P1009-S018|P1009-S020|P1009-S022	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	HERBAL	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	VERARBEITUNGSBAHN	1	1	1	ykair	P1009-S026	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	HERBAL	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	VERARBEITUNGSBAHN	2	2	2	chair|dair	P1009-S001|P1009-S002	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	TRANSFERBAHN	1	1	1	qoeair	P1009-S611	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe C	TRANSFERBAHN	2	2	1	qokair|air	P1009-S614	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	TRANSFERBAHN	1	1	1	dair	P1009-S615	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe F	TRANSFERBAHN	4	4	2	dair|ydair	P1009-S626|P1009-S627	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	erste Gefaess-/Zutatengruppe	TRANSFERBAHN	1	1	1	sairal	P1009-S596	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	TRANSFERBAHN	3	3	3	toairy|dairodain|dair	P1009-S602|P1009-S604|P1009-S606	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	LESEBAHN	2	2	1	kair|sair	G404-S001	BAHN	OWNER_LOCAL_ONLY
AIR	BAHN	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	LESEBAHN	1	1	1	otairin	G404-S005	BAHN	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_LOWER_POOL	ZIELSTATION	5	5	4	daly|qokal|qotal|qotaldar|okal	G404-S042|G404-S043	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	BAD_ODER_BECKENFELD	F81R_UPPER_POOL	ZIELSTATION	3	3	2	alched|olkal|al	G404-S014|G404-S015	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ZIELSTATION	22	22	15	sal|shealol|qolal|sheal|dalchedy	P1009-S303|P1009-S311|P1009-S315	ZIELORT	OWNER_LOCAL_ONLY
AL	ZIELORT	BIOLOGICAL	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	ZIELSTATION	35	35	20	qotal|qokal|pchedal|skal	P1009-S503|P1009-S505|P1009-S511	ZIELORT	OWNER_LOCAL_ONLY
