signature_id	signature_level	signature	occurrences	page_count	pages	register_count	registers	focus_cores	attachment_classes	chosen_actions	example_attachment_ids	page_private	register_private
EXACT_TYPED_HEAD-011	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::K::NONE::SINGLE::INHERITED_ACTION_STACK	9	8	f10r|f11r|f13r|f67r2|f72r|f76r|f81v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	INHERITED_ACTION	K	G399-A00034|G399-A00115|G399-A00120|G399-A00152|G399-A00623	NO	NO
EXACT_TYPED_HEAD-012	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::OK::NONE::SINGLE::INHERITED_ACTION_STACK	14	8	f17r|f18r|f55v|f72r|f76r|f82r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	INHERITED_ACTION	OK	G399-A00223|G399-A00324|G399-A00423|G399-A00945|G399-A01008	NO	NO
EXACT_TYPED_HEAD-013	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::P::NONE::SINGLE::INHERITED_ACTION_STACK	1	1	f89r	1	PHARMA	AIIN	INHERITED_ACTION	P	G399-A04204	YES	YES
EXACT_TYPED_HEAD-014	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::R::R_POSITIONAL_HEAD::SINGLE::INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	3	2	f77r|f89r	2	BIOLOGICAL|PHARMA	AIIN	INHERITED_ACTION	R	G399-A02626|G399-A04367|G399-A04368	NO	NO
EXACT_TYPED_HEAD-015	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::S::NONE::SINGLE::INHERITED_ACTION_STACK	14	6	f55v|f67r2|f72r|f76r|f77r|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	INHERITED_ACTION	S	G399-A00460|G399-A00461|G399-A00602|G399-A00884|G399-A01028	NO	NO
EXACT_TYPED_HEAD-016	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::SH::NONE::SINGLE::INHERITED_ACTION_STACK	2	2	f72r|f88r	2	CELESTIAL|PHARMA	AIIN	INHERITED_ACTION	SH	G399-A01071|G399-A03778	NO	NO
EXACT_TYPED_HEAD-017	EXACT_TYPED_HEAD	AIIN::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	5	3	f10r|f55v|f89r	2	HERBAL|PHARMA	AIIN	INHERITED_ACTION	T	G399-A00079|G399-A00080|G399-A00452|G399-A04172|G399-A04173	NO	NO
EXACT_TYPED_HEAD-018	EXACT_TYPED_HEAD	AIIN::OWNER_ONLY::OWNER::NONE::SINGLE::OWNER_CONTEXT	7	6	f67r2|f76r|f77r|f83r|f88v|f89r	3	BIOLOGICAL|CELESTIAL|PHARMA	AIIN	OWNER_ONLY	OWNER	G399-A00648|G399-A01910|G399-A02262|G399-A02575|G399-A03304	NO	NO
EXACT_TYPED_HEAD-019	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::CH::NONE::SINGLE::PREVIOUS_CARD_STACK	13	9	f11r|f13r|f18r|f56r|f67r2|f72r|f77r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	CH	G399-A00111|G399-A00124|G399-A00187|G399-A00279|G399-A00529	NO	NO
EXACT_TYPED_HEAD-020	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::CH::R_POSITIONAL_TAIL::SINGLE::PREVIOUS_CARD_STACK|R_POSITIONAL_MARKING	2	2	f67r2|f72r	1	CELESTIAL	AIIN	PREVIOUS_CARD_ACTION	CH	G399-A00642|G399-A00873	NO	YES
EXACT_TYPED_HEAD-021	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::CHD::NONE::SINGLE::PREVIOUS_CARD_STACK	5	2	f76r|f83r	1	BIOLOGICAL	AIIN	PREVIOUS_CARD_ACTION	CHD	G399-A01675|G399-A02259|G399-A03516|G399-A03635|G399-A03649	NO	YES
EXACT_TYPED_HEAD-022	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	23	10	f11r|f55v|f56r|f67r2|f72r|f81v|f82r|f83r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	K	G399-A00101|G399-A00347|G399-A00386|G399-A00391|G399-A00428	NO	NO
EXACT_TYPED_HEAD-023	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	25	10	f10r|f13r|f72r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	OK	G399-A00016|G399-A00193|G399-A00893|G399-A00909|G399-A00953	NO	NO
EXACT_TYPED_HEAD-024	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::P::NONE::SINGLE::PREVIOUS_CARD_STACK	2	2	f67r2|f71v	1	CELESTIAL	AIIN	PREVIOUS_CARD_ACTION	P	G399-A00571|G399-A00749	NO	YES
EXACT_TYPED_HEAD-025	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::R::R_POSITIONAL_HEAD::SINGLE::PREVIOUS_CARD_STACK|R_POSITIONAL_MARKING	3	3	f67r2|f72r|f77r	2	BIOLOGICAL|CELESTIAL	AIIN	PREVIOUS_CARD_ACTION	R	G399-A00596|G399-A00983|G399-A02511	NO	NO
EXACT_TYPED_HEAD-026	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	28	13	f11r|f55v|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	S	G399-A00133|G399-A00364|G399-A00429|G399-A00645|G399-A00693	NO	NO
EXACT_TYPED_HEAD-027	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::SH::NONE::SINGLE::PREVIOUS_CARD_STACK	14	8	f11r|f67r2|f72r|f76r|f77r|f82r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	SH	G399-A00096|G399-A00627|G399-A00881|G399-A00912|G399-A02114	NO	NO
EXACT_TYPED_HEAD-028	EXACT_TYPED_HEAD	AIIN::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	8	6	f10r|f18r|f67r2|f71v|f83r|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	PREVIOUS_CARD_ACTION	T	G399-A00021|G399-A00053|G399-A00330|G399-A00608|G399-A00753	NO	NO
EXACT_TYPED_HEAD-029	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	12	7	f10r|f11r|f18r|f55v|f72r|f76r|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	SAME_CARD_LEFT_ACTION	CH	G399-A00030|G399-A00050|G399-A00067|G399-A00110|G399-A00127	NO	NO
EXACT_TYPED_HEAD-030	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	7	4	f67r2|f72r|f77r|f83r	2	BIOLOGICAL|CELESTIAL	AIIN	SAME_CARD_LEFT_ACTION	CHD	G399-A00612|G399-A01052|G399-A02319|G399-A02412|G399-A02427	NO	NO
EXACT_TYPED_HEAD-031	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	18	12	f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	SAME_CARD_LEFT_ACTION	K	G399-A00385|G399-A00440|G399-A00658|G399-A00814|G399-A00843	NO	NO
EXACT_TYPED_HEAD-032	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	62	14	f17r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	SAME_CARD_LEFT_ACTION	OK	G399-A00264|G399-A00376|G399-A00408|G399-A00424|G399-A00430	NO	NO
EXACT_TYPED_HEAD-033	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::R::R_POSITIONAL_HEAD::SINGLE::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	8	3	f76r|f77r|f82r	1	BIOLOGICAL	AIIN	SAME_CARD_LEFT_ACTION	R	G399-A01746|G399-A02229|G399-A02526|G399-A02602|G399-A02624	NO	YES
EXACT_TYPED_HEAD-034	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	24	12	f18r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	SAME_CARD_LEFT_ACTION	S	G399-A00325|G399-A00598|G399-A00990|G399-A01355|G399-A01759	NO	NO
EXACT_TYPED_HEAD-035	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::S::R_POSITIONAL_TAIL::SINGLE::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	1	1	f67r2	1	CELESTIAL	AIIN	SAME_CARD_LEFT_ACTION	S	G399-A00568	YES	YES
EXACT_TYPED_HEAD-036	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	9	7	f11r|f13r|f18r|f72r|f77r|f82r|f83r	3	BIOLOGICAL|CELESTIAL|HERBAL	AIIN	SAME_CARD_LEFT_ACTION	SH	G399-A00086|G399-A00156|G399-A00310|G399-A00334|G399-A00911	NO	NO
EXACT_TYPED_HEAD-037	EXACT_TYPED_HEAD	AIIN::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	9	8	f10r|f18r|f55v|f67r2|f77r|f82r|f83r|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIIN	SAME_CARD_LEFT_ACTION	T	G399-A00042|G399-A00046|G399-A00298|G399-A00433|G399-A00638	NO	NO
EXACT_TYPED_HEAD-038	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::CH::NONE::SINGLE::ONE_CARD_FORWARD	2	2	f75r|f77r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	CH	G399-A01479|G399-A02502	NO	YES
EXACT_TYPED_HEAD-039	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::CH::NONE::SINGLE::Q_OT_PACKAGE_FORWARD	1	1	f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	CH	G399-A01810	YES	YES
EXACT_TYPED_HEAD-040	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::CHD::NONE::SINGLE::ONE_CARD_FORWARD	1	1	f83r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	CHD	G399-A03552	YES	YES
EXACT_TYPED_HEAD-041	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::CHD::NONE::SINGLE::Q_OT_PACKAGE_FORWARD	1	1	f77r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	CHD	G399-A02538	YES	YES
EXACT_TYPED_HEAD-042	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::K::NONE::SINGLE::ONE_CARD_FORWARD	1	1	f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	K	G399-A01726	YES	YES
EXACT_TYPED_HEAD-043	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::OK::NONE::SINGLE::ONE_CARD_FORWARD	1	1	f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	OK	G399-A02186	YES	YES
EXACT_TYPED_HEAD-044	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::OK::NONE::SINGLE::Q_OT_PACKAGE_FORWARD	1	1	f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	OK	G399-A02146	YES	YES
EXACT_TYPED_HEAD-045	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::S::NONE::SINGLE::Q_OT_PACKAGE_FORWARD	1	1	f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	S	G399-A02246	YES	YES
EXACT_TYPED_HEAD-046	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::SH::NONE::SINGLE::ONE_CARD_FORWARD	3	2	f75r|f76r	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	SH	G399-A01212|G399-A01631|G399-A01656	NO	YES
EXACT_TYPED_HEAD-047	EXACT_TYPED_HEAD	AIN::BOUNDED_NEXT_CARD_ACTION::SH::NONE::SINGLE::Q_OT_PACKAGE_FORWARD	1	1	f81v	1	BIOLOGICAL	AIN	BOUNDED_NEXT_CARD_ACTION	SH	G399-A02860	YES	YES
EXACT_TYPED_HEAD-048	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::CH::NONE::SINGLE::INHERITED_ACTION_STACK	4	4	f18r|f76r|f83r|f89r	3	BIOLOGICAL|HERBAL|PHARMA	AIN	INHERITED_ACTION	CH	G399-A00281|G399-A01873|G399-A03663|G399-A04130	NO	NO
EXACT_TYPED_HEAD-049	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::CHD::NONE::SINGLE::INHERITED_ACTION_STACK	2	2	f75r|f76r	1	BIOLOGICAL	AIN	INHERITED_ACTION	CHD	G399-A01490|G399-A02173	NO	YES
EXACT_TYPED_HEAD-050	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::OK::NONE::SINGLE::INHERITED_ACTION_STACK	5	4	f55v|f76r|f77r|f81v	2	BIOLOGICAL|HERBAL	AIN	INHERITED_ACTION	OK	G399-A00360|G399-A00399|G399-A01847|G399-A02401|G399-A02690	NO	NO
EXACT_TYPED_HEAD-051	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::P::NONE::SINGLE::INHERITED_ACTION_STACK	1	1	f76r	1	BIOLOGICAL	AIN	INHERITED_ACTION	P	G399-A01888	YES	YES
EXACT_TYPED_HEAD-052	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::R::R_POSITIONAL_HEAD::SINGLE::INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	1	1	f89r	1	PHARMA	AIN	INHERITED_ACTION	R	G399-A04366	YES	YES
EXACT_TYPED_HEAD-053	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::S::NONE::SINGLE::INHERITED_ACTION_STACK	1	1	f76r	1	BIOLOGICAL	AIN	INHERITED_ACTION	S	G399-A01790	YES	YES
EXACT_TYPED_HEAD-054	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::SH::NONE::SINGLE::INHERITED_ACTION_STACK	1	1	f75r	1	BIOLOGICAL	AIN	INHERITED_ACTION	SH	G399-A01405	YES	YES
EXACT_TYPED_HEAD-055	EXACT_TYPED_HEAD	AIN::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	1	1	f55v	1	HERBAL	AIN	INHERITED_ACTION	T	G399-A00451	YES	YES
EXACT_TYPED_HEAD-056	EXACT_TYPED_HEAD	AIN::OWNER_ONLY::OWNER::NONE::SINGLE::OWNER_CONTEXT	7	2	f75r|f76r	1	BIOLOGICAL	AIN	OWNER_ONLY	OWNER	G399-A01382|G399-A01742|G399-A01857|G399-A01918|G399-A01919	NO	YES
EXACT_TYPED_HEAD-057	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::CH::NONE::SINGLE::PREVIOUS_CARD_STACK	3	2	f11r|f89r	2	HERBAL|PHARMA	AIN	PREVIOUS_CARD_ACTION	CH	G399-A00109|G399-A04085|G399-A04106	NO	NO
EXACT_TYPED_HEAD-058	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::CHD::NONE::SINGLE::PREVIOUS_CARD_STACK	3	3	f55v|f76r|f82r	2	BIOLOGICAL|HERBAL	AIN	PREVIOUS_CARD_ACTION	CHD	G399-A00345|G399-A02172|G399-A03088	NO	NO
EXACT_TYPED_HEAD-059	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	10	4	f76r|f81v|f83r|f88v	2	BIOLOGICAL|PHARMA	AIN	PREVIOUS_CARD_ACTION	K	G399-A01731|G399-A01748|G399-A01758|G399-A02162|G399-A02655	NO	NO
EXACT_TYPED_HEAD-060	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	5	3	f67r2|f75r|f76r	2	BIOLOGICAL|CELESTIAL	AIN	PREVIOUS_CARD_ACTION	OK	G399-A00697|G399-A01486|G399-A01499|G399-A01984|G399-A02108	NO	NO
EXACT_TYPED_HEAD-061	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::P::NONE::SINGLE::PREVIOUS_CARD_STACK	3	1	f76r	1	BIOLOGICAL	AIN	PREVIOUS_CARD_ACTION	P	G399-A01651|G399-A01886|G399-A02086	YES	YES
EXACT_TYPED_HEAD-062	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::R::R_POSITIONAL_HEAD::SINGLE::PREVIOUS_CARD_STACK|R_POSITIONAL_MARKING	7	5	f75r|f76r|f77r|f88v|f89r	2	BIOLOGICAL|PHARMA	AIN	PREVIOUS_CARD_ACTION	R	G399-A01256|G399-A01454|G399-A01724|G399-A01982|G399-A02585	NO	NO
EXACT_TYPED_HEAD-063	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	5	4	f67r2|f77r|f88r|f89r	3	BIOLOGICAL|CELESTIAL|PHARMA	AIN	PREVIOUS_CARD_ACTION	S	G399-A00556|G399-A00574|G399-A02623|G399-A03694|G399-A04007	NO	NO
EXACT_TYPED_HEAD-064	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::SH::NONE::SINGLE::PREVIOUS_CARD_STACK	2	2	f72r|f75r	2	BIOLOGICAL|CELESTIAL	AIN	PREVIOUS_CARD_ACTION	SH	G399-A01106|G399-A01456	NO	NO
EXACT_TYPED_HEAD-065	EXACT_TYPED_HEAD	AIN::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	2	2	f10r|f67r2	2	CELESTIAL|HERBAL	AIN	PREVIOUS_CARD_ACTION	T	G399-A00054|G399-A00639	NO	NO
EXACT_TYPED_HEAD-066	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	1	1	f89r	1	PHARMA	AIN	SAME_CARD_LEFT_ACTION	CH	G399-A04135	YES	YES
EXACT_TYPED_HEAD-067	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	3	3	f76r|f83r|f89r	2	BIOLOGICAL|PHARMA	AIN	SAME_CARD_LEFT_ACTION	CHD	G399-A01702|G399-A03513|G399-A04161	NO	NO
EXACT_TYPED_HEAD-068	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	22	8	f55v|f67r2|f75r|f76r|f77r|f81v|f83r|f88v	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIN	SAME_CARD_LEFT_ACTION	K	G399-A00379|G399-A00394|G399-A00426|G399-A00564|G399-A01228	NO	NO
EXACT_TYPED_HEAD-069	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	55	9	f18r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r	3	BIOLOGICAL|HERBAL|PHARMA	AIN	SAME_CARD_LEFT_ACTION	OK	G399-A00295|G399-A00375|G399-A01222|G399-A01268|G399-A01285	NO	NO
EXACT_TYPED_HEAD-070	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::R::R_POSITIONAL_HEAD::SINGLE::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	2	2	f76r|f82r	1	BIOLOGICAL	AIN	SAME_CARD_LEFT_ACTION	R	G399-A01993|G399-A03273	NO	YES
EXACT_TYPED_HEAD-071	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	22	9	f10r|f17r|f67r2|f75r|f76r|f77r|f82r|f83r|f89r	4	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	AIN	SAME_CARD_LEFT_ACTION	S	G399-A00072|G399-A00261|G399-A00580|G399-A00585|G399-A01338	NO	NO
EXACT_TYPED_HEAD-072	EXACT_TYPED_HEAD	AIN::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	7	5	f75r|f76r|f77r|f83r|f89r	2	BIOLOGICAL|PHARMA	AIN	SAME_CARD_LEFT_ACTION	T	G399-A01232|G399-A01273|G399-A02196|G399-A02544|G399-A02642	NO	NO
EXACT_TYPED_HEAD-073	EXACT_TYPED_HEAD	AIR::BOUNDED_NEXT_CARD_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	1	1	f17r	1	HERBAL	AIR	BOUNDED_NEXT_CARD_ACTION	CH	G399-A00236	YES	YES
EXACT_TYPED_HEAD-074	EXACT_TYPED_HEAD	AIR::BOUNDED_NEXT_CARD_ACTION::CHD::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	1	1	f76r	1	BIOLOGICAL	AIR	BOUNDED_NEXT_CARD_ACTION	CHD	G399-A01795	YES	YES
EXACT_TYPED_HEAD-075	EXACT_TYPED_HEAD	AIR::BOUNDED_NEXT_CARD_ACTION::SH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	1	1	f81v	1	BIOLOGICAL	AIR	BOUNDED_NEXT_CARD_ACTION	SH	G399-A02742	YES	YES
EXACT_TYPED_HEAD-076	EXACT_TYPED_HEAD	AIR::INHERITED_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	1	1	f89r	1	PHARMA	AIR	INHERITED_ACTION	CH	G399-A04102	YES	YES
EXACT_TYPED_HEAD-077	EXACT_TYPED_HEAD	AIR::INHERITED_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	3	3	f67r2|f72r|f89r	2	CELESTIAL|PHARMA	AIR	INHERITED_ACTION	K	G399-A00654|G399-A01117|G399-A04272	NO	NO
EXACT_TYPED_HEAD-078	EXACT_TYPED_HEAD	AIR::INHERITED_ACTION::OK::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	4	4	f67r2|f75r|f88v|f89r	3	BIOLOGICAL|CELESTIAL|PHARMA	AIR	INHERITED_ACTION	OK	G399-A00699|G399-A01472|G399-A03980|G399-A04374	NO	NO
EXACT_TYPED_HEAD-079	EXACT_TYPED_HEAD	AIR::INHERITED_ACTION::T::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	1	1	f10r	1	HERBAL	AIR	INHERITED_ACTION	T	G399-A00055	YES	YES
