record	locus	at	word	mode	render	read_status	row_status
F83_P1	f83r.3	f83r.3:10	dar	POST	[dar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:1	qokshedy	POST	[qokshedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:2	chedy	POST	erwärme lchedy / B@f83r.3:8; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	POST	ist eingefüllt lchedy / B@f83r.3:8; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:4	chkedy	POST	[chkedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:5	daiin	POST	[daiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:6	shetar	POST	[shetar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:7	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:8	qekaiin	POST	[qekaiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:9	chedy	POST	erwärme shedy / B@f83r.3:8; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:1	deey	POST	[deey — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:2	qotaiin	POST	[qotaiin — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:3	checkhy	POST	[checkhy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:4	qoty	POST	[qoty — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:5	cheg	POST	[cheg — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:6	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:7	qokeey	POST	laufendes Einfüllen shedy / B@f83r.3:8; RUNNING_WITHOUT_COMPLETION	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:8	rchedy	POST	[rchedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:9	qoteedy	POST	einfüllen, dann Ziel prüfen shedy / B@f83r.3:8; MISSING_WRITTEN_CONDITION Körper=0	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:10	lo	POST	[lo — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:1	schedy	POST	[schedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:2	chedchy	POST	[chedchy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:3	qokal	POST	[qokal — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:4	olchedy	POST	[olchedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:5	qokaiin	POST	Gefäß B	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:6	chedy	POST	erwärme shedy / B@f83r.6:5; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	POST	fülle ein shedy / B@f83r.6:5; EXECUTE_FILL	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	POST	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	POST	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	POST	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	POST	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	POST	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	POST	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	POST	ist eingefüllt lchedy / B@f83r.6:5; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	POST	einfüllen, dann Ziel prüfen lchedy / B@f83r.6:5; EXECUTE_BODY Körper=1	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	POST	einfüllen, dann Ziel prüfen lchedy / B@f83r.6:5; EXECUTE_BODY Körper=1	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	POST	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	POST	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	POST	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	POST	erwärme lchedy / B@f83r.6:5; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	POST	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	POST	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	POST	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	POST	ist eingefüllt ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	POST	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	POST	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	POST	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	POST	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	POST	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	POST	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	POST	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	POST	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	POST	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	POST	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	POST	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	POST	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	POST	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	POST	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	POST	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	POST	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	POST	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	POST	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	POST	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	POST	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	POST	Gefäß B	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:4	chkain	POST	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	POST	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	POST	ist eingefüllt shedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:7	okair	POST	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	POST	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	POST	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	POST	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	POST	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	POST	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	POST	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	POST	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	POST	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	POST	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	POST	ist eingefüllt lchedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.12	f83r.12:9	qokal	POST	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	POST	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	POST	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	POST	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	POST	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	POST	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	POST	ist eingefüllt shedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:8	qedy	POST	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	POST	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	POST	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	POST	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	POST	fülle ein shedy / B@f83r.11:3; EXECUTE_FILL	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	POST	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	POST	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	POST	Gefäß B	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	POST	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	POST	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	POST	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	POST	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	POST	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	POST	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	POST	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	POST	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	POST	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	POST	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	POST	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	POST	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	POST	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	POST	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	POST	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	POST	erwärme lchedy / B@f83r.14:7; BOUND	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	POST	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	POST	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	POST	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	POST	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	POST	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	POST	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	POST	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	POST	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	POST	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	POST	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	POST	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	POST	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	POST	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	POST	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	POST	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	POST	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	POST	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	POST	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	POST	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	POST	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	POST	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	POST	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	POST	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	POST	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	POST	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	POST	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	POST	einfüllen, dann Ziel prüfen lchedy / B@?; MISSING_PARTICIPANT Körper=0	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	POST	laufendes Einfüllen lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	POST	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:5	sol	POST	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	POST	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	POST	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:8	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	POST	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	POST	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	POST	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:3	otedy	POST	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	POST	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	POST	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	POST	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	POST	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	POST	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	POST	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	POST	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	POST	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	POST	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	POST	fülle ein lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	POST	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	POST	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	POST	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	POST	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	POST	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	POST	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	POST	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	POST	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	POST	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	POST	ist eingefüllt shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	POST	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	POST	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	POST	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	POST	erwärme shedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	POST	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	POST	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	POST	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	POST	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	POST	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	POST	fülle ein ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	POST	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	POST	laufendes Einfüllen ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	POST	ist eingefüllt ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:5	chedy	POST	erwärme ?Material / B@?; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	POST	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	POST	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	POST	laufendes Einfüllen ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:3	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	POST	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	POST	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	POST	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	POST	erwärme shedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	POST	fülle ein shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	POST	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	POST	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:1	saiin	POST	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	POST	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	POST	[sheey — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	POST	ist eingefüllt shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:5	shedy	POST	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	POST	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	POST	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	POST	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	POST	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	POST	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	POST	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	POST	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	POST	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	POST	fülle ein shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	POST	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	POST	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	POST	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	POST	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	POST	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	POST	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	POST	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	POST	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	POST	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	POST	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	POST	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	POST	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	POST	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	POST	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	POST	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	POST	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	POST	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	POST	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	POST	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	POST	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	POST	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	POST	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	POST	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	POST	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	POST	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	POST	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	POST	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	POST	[shey — offen]	OPEN	recorded
