record	locus	at	word	mode	render	read_status	row_status
F83_P1	f83r.3	f83r.3:5	daiin	N	[daiin — offen]	OPEN	recorded
F83_P1	f83r.3	f83r.3:6	chey	N	[chey — offen]	OPEN	recorded
F83_P1	f83r.3	f83r.3:7	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P1	f83r.3	f83r.3:8	qokaiin	N	Gefäß B	HYPOTHESIS	recorded
F83_P1	f83r.3	f83r.3:9	qotal	N	[qotal — offen]	OPEN	recorded
F83_P1	f83r.3	f83r.3:10	dar	N	[dar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:1	qokshedy	N	[qokshedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:2	chedy	N	erwärme lchedy / B@f83r.3:8; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	N	ist eingefüllt lchedy / B@f83r.3:8; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:4	chkedy	N	[chkedy — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:5	daiin	N	[daiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:6	shetar	N	[shetar — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:7	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P1	f83r.4	f83r.4:8	qekaiin	N	[qekaiin — offen]	OPEN	recorded
F83_P1	f83r.4	f83r.4:9	chedy	N	erwärme shedy / B@f83r.3:8; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:1	deey	N	[deey — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:2	qotaiin	N	[qotaiin — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:3	checkhy	N	[checkhy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:4	qoty	N	[qoty — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:5	cheg	N	[cheg — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:6	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:7	qokeey	N	laufendes Einfüllen shedy / B@f83r.3:8; RUNNING_WITHOUT_COMPLETION	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:8	rchedy	N	[rchedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:9	qoteedy	N	einmal einfüllen shedy / B@f83r.3:8; EXECUTE_BODY Körper=1	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:10	lo	N	[lo — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:1	schedy	N	[schedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:2	chedchy	N	[chedchy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:3	qokal	N	[qokal — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:4	olchedy	N	[olchedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:5	qokaiin	N	Gefäß B	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:6	chedy	N	erwärme shedy / B@f83r.6:5; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	N	fülle ein shedy / B@f83r.6:5; EXECUTE_FILL	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	N	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	N	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	N	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	N	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	N	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	N	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	N	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	N	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	N	ist eingefüllt lchedy / B@f83r.6:5; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	N	einmal einfüllen lchedy / B@f83r.6:5; EXECUTE_BODY Körper=1	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	N	einmal einfüllen lchedy / B@f83r.6:5; EXECUTE_BODY Körper=1	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	N	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	N	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	N	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	N	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	N	erwärme lchedy / B@f83r.6:5; BOUND	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	N	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	N	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	N	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	N	ist eingefüllt ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	N	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	N	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	N	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	N	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	N	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	N	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	N	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	N	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	N	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	N	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	N	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	N	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	N	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	N	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	N	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	N	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	N	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	N	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	N	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	N	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	N	Gefäß B	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:4	chkain	N	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	N	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	N	ist eingefüllt shedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:7	okair	N	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	N	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	N	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	N	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	N	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	N	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	N	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	N	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	N	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	N	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	N	ist eingefüllt lchedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.12	f83r.12:9	qokal	N	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	N	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	N	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	N	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	N	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	N	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	N	ist eingefüllt shedy / B@f83r.11:3; ASSERT_FILLED	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:8	qedy	N	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	N	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	N	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	N	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	N	fülle ein shedy / B@f83r.11:3; EXECUTE_FILL	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	N	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	N	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	N	Gefäß B	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	N	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	N	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	N	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	N	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	N	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	N	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	N	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	N	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	N	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	N	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	N	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	N	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	N	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	N	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	N	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	N	erwärme lchedy / B@f83r.14:7; BOUND	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	N	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	N	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	N	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	N	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	N	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	N	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	N	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	N	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	N	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	N	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	N	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	N	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	N	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	N	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	N	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	N	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	N	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	N	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	N	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	N	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	N	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	N	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	N	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	N	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	N	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	N	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	N	einmal einfüllen lchedy / B@?; MISSING_PARTICIPANT Körper=0	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	N	laufendes Einfüllen lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	N	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:5	sol	N	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	N	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	N	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:8	qoky	N	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	N	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	N	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	N	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:3	otedy	N	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	N	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	N	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	N	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	N	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	N	ist eingefüllt lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	N	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	N	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	N	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	N	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	N	fülle ein lchedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	N	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	N	erwärme lchedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	N	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	N	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	N	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	N	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	N	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	N	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	N	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	N	ist eingefüllt shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	N	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	N	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	N	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	N	erwärme shedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	N	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	N	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	N	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	N	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	N	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	N	fülle ein ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	N	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	N	laufendes Einfüllen ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	N	ist eingefüllt ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:5	chedy	N	erwärme ?Material / B@?; MISSING_MATERIAL	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	N	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	N	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	N	laufendes Einfüllen ?Material / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:3	qoky	N	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	N	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	N	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	N	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	N	erwärme shedy / B@?; BOUND	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	N	fülle ein shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	N	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	N	[shckhedy — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:1	saiin	N	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	N	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	N	[sheey — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	N	ist eingefüllt shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:5	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	N	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	N	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	N	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	N	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	N	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	N	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	N	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	N	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	N	fülle ein shedy / B@?; MISSING_PARTICIPANT	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	N	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	N	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	N	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	N	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	N	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	N	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	N	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	N	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	N	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	N	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	N	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	N	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	N	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	N	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	N	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	N	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	N	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	N	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	N	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	N	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	N	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	N	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	N	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	N	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	N	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	N	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	N	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	N	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	N	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	N	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	N	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	N	Zusatzstoff C	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	N	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	N	Flüssigkeit A	HYPOTHESIS	recorded
