teaching_unit_id	unit_type	surface_forms	observed_events_in_627	pages	component_recipes	pass1013_contract_reading_de	composition_decision	content_core_count	relation_core_count	formal_control_count	local_sign_count	pass1010_spoken_value_de	pass1010_local_expansion_de	local_expansion_status	forward_prediction_de
F011	FORMULA_CARD	ot|otchey|oty|qotchy|qoty	31	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r	OT+Y	DANACH + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	DANACH · POSTEN	DANACH · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F012	FORMULA_CARD	dar	40	f10r|f13r|f17r|f18r|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	D_ADDR+AR	TEILADRESSE + AUSGANG	LOCAL_COMPOSITION_ONLY	0	1	0	1	TEIL · QUELLE	TEIL · QUELLE	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F013	FORMULA_CARD	chokar|okar|qokar	33	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	OK+AR	SETZEN + AUSGANG	PORTABLE_COMPOSITION	1	1	0	0	SETZEN · QUELLE	SETZEN · QUELLE	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F014	FORMULA_CARD	cheeg|cheey|seey|sheey|shetey	45	f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	SH+EE+Y	HALTEN + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD II · POSTEN	HALTEN · LÄNGER · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F015	FORMULA_CARD	lchedy	33	f75r|f76r|f77r|f81v|f82r|f83r	L+CHD+DY	VERBINDUNG + UMSETZEN + SCHLUSS	PORTABLE_COMPOSITION	1	1	1	0	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F016	FORMULA_CARD	otar|otear|otoar|qotar	21	f10r|f55v|f71v|f72r|f75r|f76r|f81v|f83r	OT+AR	DANACH + AUSGANG	PORTABLE_COMPOSITION	0	2	0	0	DANACH · QUELLE	DANACH · QUELLE	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F017	FORMULA_CARD	okey|qokey	25	f67r2|f75r|f76r|f81v|f82r|f83r|f89r	OK+E+Y	SETZEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	SETZEN · GRAD I · POSTEN	SETZEN · KURZ · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F018	FORMULA_CARD	doldy|oldy|olody|qoldy|ytoldy	19	f13r|f18r|f55v|f67r2|f75r|f76r|f81v|f83r|f88r|f89r	OL+DY	FORTSETZEN + SCHLUSS	PORTABLE_COMPOSITION	0	1	1	0	FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F019	FORMULA_CARD	cheo|cheok|cheol|ocheol	32	f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	CH+E+O+L	NEHMEN + GRAD I + AUSFÜHRUNG + VERBINDUNG	PORTABLE_COMPOSITION	1	1	2	0	AUSZUG · LEITEN	AUSZUG · LEITEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F020	FORMULA_CARD	chchky|chckh|chckhy|chky|ckho|ckhy|qckhsy	30	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CH+K+Y	NEHMEN + GEBEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	0	0	DURCHLASS · POSTEN	DURCHLASS · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F021	FORMULA_CARD	otedy|otedyl|qotedy	29	f75r|f76r|f77r|f81v|f82r|f83r	OT+E+DY	DANACH + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	0	1	2	0	DANACH · GRAD I · SCHLUSS	DANACH · KURZ · SCHLUSS	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F022	FORMULA_CARD	oteedy|qoteedy|qoteeody	26	f72r|f75r|f76r|f77r|f82r|f83r	OT+EE+DY	DANACH + GRAD II + SCHLUSS	PORTABLE_COMPOSITION	0	1	2	0	DANACH · GRAD II · SCHLUSS	DANACH · LÄNGER · SCHLUSS	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F023	FORMULA_CARD	doteey|oteeo|otees|oteey|otoees|qoteey	23	f71v|f72r|f75r|f76r|f77r|f82r	OT+EE+Y	DANACH + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	1	0	DANACH · GRAD II · POSTEN	DANACH · LÄNGER · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F024	FORMULA_CARD	sar|schar	13	f17r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	S+AR	WÄHLEN + AUSGANG	PORTABLE_COMPOSITION	1	1	0	0	AUSWÄHLEN · QUELLE	AUSWÄHLEN · QUELLE	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F025	FORMULA_CARD	checthy|chty|cthy	15	f10r|f11r|f17r|f18r|f56r|f75r|f76r|f83r	CH+T+Y	NEHMEN + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	0	0	BEREIT · POSTEN	BEREIT · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F026	FORMULA_CARD	otor|qotor	8	f10r|f68r1|f71v|f83r	OT+OR	DANACH + ANSATZ	PORTABLE_COMPOSITION	1	1	0	0	DANACH · ANSATZ	DANACH · ANSATZ	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F027	FORMULA_CARD	saii|saiin	21	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	S+AIIN	WÄHLEN + MASS	PORTABLE_COMPOSITION	2	0	0	0	AUSWÄHLEN · MASS	AUSWÄHLEN · MASS	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F035	FORMULA_CARD	chokchol|chokeol|chokol|okchol|okol|qokchol|qokol	25	f10r|f11r|f17r|f18r|f56r|f67r2|f71v|f72r|f77r|f83r|f88r|f88v|f89r	OK+OL	SETZEN + FORTSETZEN	PORTABLE_COMPOSITION	1	1	0	0	SETZEN · FORTSETZEN	SETZEN · FORTSETZEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F036	FORMULA_CARD	choldy|choly|kolches|koly|olchey|oly|qolchey|qoly	28	f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	OL+Y	FORTSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	FORTSETZEN · POSTEN	FORTSETZEN · POSTEN	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
F039	FORMULA_CARD	chotal|otal|qotal|qotaly	14	f71v|f72r|f76r|f77r|f82r|f83r	OT+AL	DANACH + ZIELORT	PORTABLE_COMPOSITION	0	2	0	0	DANACH · ZIEL	DANACH · ZIEL	ROOT_SUM_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W001-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	chary	1	f83r	AR+Y	AUSGANG + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	QUELLE · POSTEN	abkühlen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W001-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ral	2	f81v|f88r	R+AL	MARKIEREN + ZIELORT	PORTABLE_COMPOSITION	1	1	0	0	MERKEN · ZIEL	abkühlen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W002-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lar	2	f82r	L+AR	VERBINDUNG + AUSGANG	PORTABLE_COMPOSITION	0	2	0	0	LEITEN · QUELLE	Bodenablauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W002-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lo	5	f75r|f83r	L+O	VERBINDUNG + AUSFÜHRUNG	PORTABLE_COMPOSITION	0	1	1	0	LEITEN · AUSFÜHREN	Bodenablauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W002-03	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sheey	18	f72r|f76r|f77r|f81v|f82r|f83r|f89r	SH+EE+Y	HALTEN + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD II · POSTEN	Ablauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W003-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchal	1	f56r	K+CH+AL	GEBEN + NEHMEN + ZIELORT	PORTABLE_COMPOSITION	2	1	0	0	GEBEN · NEHMEN · ZIEL	abseihen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W004-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	oltchy	1	f55v	OL+T+Y	FORTSETZEN + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	2	0	0	FORTSETZEN · STELLEN · POSTEN	anwärmen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W004-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qotchol	2	f10r|f13r	OT+CH+OL	DANACH + NEHMEN + FORTSETZEN	PORTABLE_COMPOSITION	1	2	0	0	DANACH · NEHMEN · FORTSETZEN	anwärmen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W005-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sotodan	1	f56r	S+OT+O+D_ADDR+AN	WÄHLEN + DANACH + AUSFÜHRUNG + TEILADRESSE + ZUSATZKLASSE	LOCAL_COMPOSITION_ONLY	1	1	1	2	AUSWÄHLEN · DANACH · AUSFÜHREN · TEIL · ZUSATZ	anwenden	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W006-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	raly	1	f83r	R+AL+Y	MARKIEREN + ZIELORT + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	2	0	0	MERKEN · ZIEL · POSTEN	Seitenarm	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W007-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchol	4	f11r|f13r|f56r	K+OL	GEBEN + FORTSETZEN	PORTABLE_COMPOSITION	1	1	0	0	GEBEN · FORTSETZEN	auflegen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W008-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shecthedchy	1	f83r	SH+E+CH+T+CHD+Y	HALTEN + GRAD I + NEHMEN + EINSTELLEN + UMSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	4	1	1	0	HALTEN · GRAD I · BEREIT · UMSETZEN · POSTEN	aufstreichen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W009-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheeckhody	1	f56r	CH+EE+CH+K+O+DY	NEHMEN + GRAD II + NEHMEN + GEBEN + AUSFÜHRUNG + SCHLUSS	PORTABLE_COMPOSITION	2	0	3	0	NEHMEN · GRAD II · DURCHLASS · AUSFÜHREN · SCHLUSS	auftragen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W010-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	skar	1	f83r	K+AR	GEBEN + AUSGANG	PORTABLE_COMPOSITION	1	1	0	0	GEBEN · QUELLE	warm ausgießen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W011-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cfhy	2	f10r|f11r	CH+LOCAL_CHAR_F+Y	NEHMEN + NEBENADRESSE + AKTIVER POSTEN	LOCAL_COMPOSITION_ONLY	1	1	0	1	TRENNEN · POSTEN	auswringen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W012-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheedar	1	f83r	EE+AR	GRAD II + AUSGANG	PORTABLE_COMPOSITION	0	1	1	0	GRAD II · QUELLE	Sammelbecken	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W012-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qolchey	5	f76r|f77r|f83r	OL+Y	FORTSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	FORTSETZEN · POSTEN	Becken	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W013-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ls	1	f82r	OL	FORTSETZEN	PORTABLE_COMPOSITION	0	1	0	0	FORTSETZEN	Düse	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W014-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dsheol	2	f81v|f88r	SH+E+OL	HALTEN + GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD I · FORTSETZEN	einreiben	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W015-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dshedy	9	f75r|f76r|f77r|f81v|f82r	SH+E+DY	HALTEN + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	1	0	2	0	HALTEN · GRAD I · SCHLUSS	Frischwasser	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W016-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ytey	2	f72r|f81v	T+E+Y	EINSTELLEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	STELLEN · GRAD I · POSTEN	füllen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W017-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	keol	3	f56r|f88r|f89r	K+E+OL	GEBEN + GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	1	1	1	0	GEBEN · GRAD I · FORTSETZEN	Gabe	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W018-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	os	5	f10r|f55v|f67r2|f72r	OS	ZUSATZBEZUG	LOCAL_COMPOSITION_ONLY	0	0	0	1	DAZU	Gefäß	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W019-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	octheol	1	f82r	O+CH+T+E+OL	AUSFÜHRUNG + NEHMEN + EINSTELLEN + GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	2	1	2	0	AUSFÜHREN · BEREIT · GRAD I · FORTSETZEN	gleichstellen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W020-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	teol	2	f81v|f88r	E+OL	GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	0	1	1	0	GRAD I · FORTSETZEN	Hahn	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W021-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	chealror	1	f83r	AL+R+OR	ZIELORT + MARKIEREN + ANSATZ	PORTABLE_COMPOSITION	2	1	0	0	ZIEL · MERKEN · ANSATZ	klar	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W022-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheey	24	f68r1|f71v|f72r|f75r|f77r|f81v|f82r|f83r|f88r|f89r	SH+EE+Y	HALTEN + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD II · POSTEN	Klarlauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W022-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shey	37	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	SH+E+Y	HALTEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	HALTEN · GRAD I · POSTEN	Klarlauf	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W023-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	tshol	1	f11r	T+SH+OL	EINSTELLEN + HALTEN + FORTSETZEN	PORTABLE_COMPOSITION	2	1	0	0	STELLEN · HALTEN · FORTSETZEN	Blütenkraut	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W024-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ody	3	f10r|f55v	O+DY	AUSFÜHRUNG + SCHLUSS	FORMAL_COMPOSITION_ONLY	0	0	2	0	AUSFÜHREN · SCHLUSS	kühlen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W024-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	tchody	1	f11r	T+CH+O+DY	EINSTELLEN + NEHMEN + AUSFÜHRUNG + SCHLUSS	PORTABLE_COMPOSITION	2	0	2	0	STELLEN · NEHMEN · AUSFÜHREN · SCHLUSS	kalt stellen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W025-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sheckhal	1	f81v	SH+E+CH+K+AL	HALTEN + GRAD I + NEHMEN + GEBEN + ZIELORT	PORTABLE_COMPOSITION	3	1	1	0	HALTEN · GRAD I · DURCHLASS · ZIEL	Mittelmaß	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W026-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cphy	1	f11r	CH+P+Y	NEHMEN + EINSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	0	0	UMLEITEN · POSTEN	nachseihen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W027-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qoctholy	1	f10r	CARRIER_Q+O+CH+T+OL+Y	BEGINNMARKER + AUSFÜHRUNG + NEHMEN + EINSTELLEN + FORTSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	2	2	0	BEGINN · AUSFÜHREN · BEREIT · FORTSETZEN · POSTEN	pressen	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W028-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shoyty	1	f11r	SH+O+Y+T+Y	HALTEN + AUSFÜHRUNG + AKTIVER POSTEN + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	2	1	1	0	HALTEN · AUSFÜHREN · POSTEN · STELLEN · POSTEN	Blütenreserve	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W029-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	etyd	1	f10r	E+T+Y	GRAD I + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	GRAD I · STELLEN · POSTEN	Wurzelrest	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
C-W030-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qekey	1	f83r	E+K+E+Y	GRAD I + GEBEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	GRAD I · GEBEN · GRAD I · POSTEN	roh	OWNER_BOUND_PARAPHRASE_ONLY	Zuerst die resegmentierte Kernsumme lesen; konkretere Verfahren bleiben lokal.
