master_card_id	master_form	registered_surfaces	portable_card_value_de	syntactic_type	portable_scope	owner_argument_policy	fluent_do_not_auto_add	drawer	event_count	records
MC018	qotedaiin	qotedaiin	danach · kurz · Sollmaß	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC019	oldy	oldy	fertig	TERMINAL_STATE	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B4|H4
MC020	solkeey	solkeey	auffangen · länger · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B6
MC021	oltchy	oltchy	weiter · bereitstellen · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H4
MC022	chckhal	chckhal	Durchgang · Zielstelle	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B4
MC023	kair	kair	Flüssigkeitslauf	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC024	qokol	qokol	einsetzen · weiter	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	B4
MC025	dchedy	dchedy|schedy|tchedy	überführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	B1|B2|B3
MC026	choky	choky|oky|qoky	einsetzen	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	10	B1|B2|B3|B4|H1|H5
MC027	oykchor	oykchor	Posten · bearbeiten · Ansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC028	olchedy	olchedy|qolchedy	weiterführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B2|B3
MC029	lar	lar	abführen · Ausgang	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC030	lo	lo	abführen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC031	dalchdy	dalchdy	Zielstelle · übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC032	cheeky	cheeky	länger bearbeiten	DURATIVE_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B4|H4
MC033	oiiin	oiiin|soiiin	Arbeitsstufe	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	2	B1|B3
MC034	cho	cho|sho	weitere Zutat	OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	H5
MC035	chckhy	chckhy|shckhy	durchleiten	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	4	B1|B2
MC036	solkaiin	solkaiin	auffangen · Sollmaß	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC037	tchody	tchody	Zutat; schließen	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC038	lshedy	lshedy	waschen; schließen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	2	B1
MC039	aiin	aiin|chaiin|daiin|saiin|taiin	Sollmaß	QUANTITY	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5
MC040	okal	okal|qokal	dorthin einsetzen	TARGET_ACTION	ACTIVE_CROSS_RECORD	VISIBLE_OR_REGISTERED_TARGET	specific owner noun not supplied by card	ACTIVE_CORE	6	B1|B2|B3|H4
MC041	okchol	okchol	einsetzen · weiter	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H3
MC042	cheedar	cheedar	übertragen · Ausgang	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC043	shecthedchy	shecthedchy	bereitstellen · übertragen · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC044	qokar	qokar	einsetzen · Ausgang	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC045	olkeedy	olkeedy|solkeedy	lange sammeln; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3
MC046	raly	raly	Zielstelle · Posten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B6
MC047	ykain	ykain	Posten · Anteil	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H4
MC048	kaiiin	kaiiin	Arbeitsstufe	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H2
MC049	schoal	schoal	Zutat · Zielstelle	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC050	solkey	solkey	auffangen · kurz · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC051	lchedal	lchedal	abführen · übertragen · Zielstelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC052	qekey	qekey	bearbeiten · kurz · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B6
MC053	otol	otol	danach · weiter	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H2
MC054	qokaly	qokaly	einsetzen · Zielstelle · Posten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC055	char	char|dar|sar	davon	SOURCE_ANAPHOR	ACTIVE_CROSS_RECORD	INHERITED_SOURCE_OR_PREVIOUS_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	5	B1|B2|B3|H1|H2
MC056	ral	ral	Zielstelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B1
MC057	otchedy	otchedy|qotchedy	danach · übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	2	B3
MC058	sheckhal	sheckhal	Durchgang · kurz · Zielstelle	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B1
MC059	dain	dain	Tuch	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	2	B4|B6
MC060	otaiin	otaiin|sotaiin	Folgemaß	ORDERED_QUANTITY	ACTIVE_CROSS_RECORD	ACTIVE_SEQUENCE	specific owner noun not supplied by card	ACTIVE_CORE	3	B2|B3
MC061	sshkchdy	sshkchdy	halten · bearbeiten · übertragen; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC062	shoyty	shoyty	Zutat · Posten · Teil	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC063	oteey	oteey	danach · länger · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	2	B2
MC064	chedchy	chedchy	übertragen · Posten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC065	ls	ls	abführen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC066	lcheey	lcheey	abführen · Klarlauf	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC067	otchdy	otchdy	danach · übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B5
MC068	sotodan	sotodan	danach · anwenden	LEARNED_APPLICATION_ACTION	LOCAL_LEARNED_WHOLE_CARD	VISIBLE_APPLICATION_OR_STORAGE_OWNER	patient|disease|body part	D7_APPLICATION_FASTEN_STORE	1	H5
MC069	otytchol	otytchol	danach · Teil · weiter	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	1	H1
MC070	pchedy	pchedy	zuführen · übertragen; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC071	dchey	dchey	Wurzel · Posten	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H1
MC072	orain	orain	Ansatz · Anteil	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H4
MC073	qcthey	qcthey|shcthey	bereitstellen · kurz · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	2	B2|B3
MC074	chdy	chdy|chedy	überführen	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	11	B1|B3|B4|B5|H4
MC075	ycheor	ycheor	Posten · Auszug · Ansatz	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC076	dsheol	dsheol	halten · kurz · weiter	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC077	kchal	kchal	bearbeiten · Zielstelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	H5
MC078	olsaly	olsaly	Zielstelle · Posten	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC079	daldy	daldy	Zielstelle; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B2
MC080	chor	chor|or|shor|sor	Ansatz	OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	7	B3|B4|H2|H4
MC081	okair	okair	einsetzen · Flüssigkeitslauf	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B3
MC082	qokeedy	qokeedy	lange einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	10	B2|B3|B4
MC083	qokedy	qokedy	kurz einwirken; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	8	B1|B3|B4
MC084	rshedy	rshedy	waschen; schließen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	B2
MC085	cheoar	cheoar	Auszug · Ausgang	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H4
MC086	chety	chety|chty	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	2	B3|H1
MC087	chodaiin	chodaiin	Zutat · Sollmaß	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H2
MC088	qokchdy	qokchdy	einführen; Schluss	TERMINAL_ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3|B5
MC089	skar	skar	ausgießen · Ausgang	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B4
MC090	kchol	kchol	bearbeiten · weiter	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H5
MC091	dairydy	dairydy	Flüssigkeitslauf · Posten; schließen	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B4
MC092	lol	lol	abführen · weiter	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B5
MC093	otal	otal|qotal	danach dorthin	TARGET_ANAPHOR	ACTIVE_CROSS_RECORD	VISIBLE_OR_REGISTERED_TARGET	specific owner noun not supplied by card	ACTIVE_CORE	3	B3|B4
MC094	cheeety	cheeety	vollständig · Teil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC095	sheey	sheey	halten · länger · Posten	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B4
MC096	qokeedal	qokeedal	einsetzen · länger · Zielstelle	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC097	olkain	olkain|qolkain	weiter · Anteil	LEARNED_QUANTITY_OR_STAGE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_ITEM_AND_LOCAL_UNIT	number|unit	D5_QUANTITY_PART_STAGE	2	B1|B4
MC098	tshol	tshol	Zutat · abführen	LEARNED_OBJECT	LOCAL_LEARNED_WHOLE_CARD	PICTURE_MATERIAL_OR_LOCAL_PREPARATION	specific species|unwritten ingredient	D1_MATERIAL_PRODUCT_VESSEL	1	H3
MC099	cheeckhody	cheeckhody	länger · Durchgang · Zutat; schließen	LEARNED_PROCESS_OR_PATH	LOCAL_LEARNED_WHOLE_CARD	LOCAL_MEDIUM_PATH_OR_PRODUCT	cloth|water|device unless named	D2_FILTER_WASH_FLOW	1	H5
MC100	ody	ody	kühlen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H4
MC101	ldalor	ldalor	Zielstelle	LEARNED_TRANSFER_OR_ADDRESS	LOCAL_LEARNED_WHOLE_CARD	LOCAL_SOURCE_PATH_TARGET	flow direction|body part|vessel type	D4_TRANSFER_SOURCE_TARGET	1	B6
MC102	rsheal	rsheal	halten · kurz · Zielstelle	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC103	chokchy	chokchy|okchy|qokchy	weiterbearbeiten	ACTION	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	H1|H5
MC104	keol	keol	kurz · weiter	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H5
MC105	chkain	chkain|kain	Anteil	QUANTITY_OBJECT	ACTIVE_CROSS_RECORD	ACTIVE_WORK_ITEM_OR_BATCH	specific owner noun not supplied by card	ACTIVE_CORE	3	B1|B3|B4
MC106	teol	teol	kurz · weiter	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC107	qotchy	qotchy	danach · Posten	LEARNED_ORDER_OR_LINK	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_SEQUENCE	AND OR TIME semantic label	D6_ORDER_CONTINUATION	1	H3
MC108	etyd	etyd	kurz · Teil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H1
MC109	ytey	ytey	Posten · kurz · Teil	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B1
MC110	chkeedy	chkeedy	wärmen · länger; schließen	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B3
MC111	shfydaiin	shfydaiin	halten · Sollmaß	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	H3
MC112	octheol	octheol	bereitstellen · weiter	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	1	B2
MC113	shedal	shedal	absetzen · Zielstelle	LEARNED_PROCESS_OR_STATE	LOCAL_LEARNED_WHOLE_CARD	ACTIVE_BATCH_OR_STATION_STATE	exact temperature|exact duration	D3_HEAT_SETTLE_STATE	2	B3|B5
