order_id	order_mark_id	stage	page	unit	source_id	identity	original_surface	fifth_hand_surface	surface_action	card_class	component_recipe	concrete_default_de	owner_or_handle_de	meaning_changed	identity_changed
WH01	WH01-M011	MAKE_A.G2	f10r	H1-S002	E011	PROC011	qokchy	qokchy	COPY_UNCHANGED	LOCAL_MODEL	OK+Y	ANSETZEN · POSTEN	Bildprodukt A.G2	NO	NO
WH01	WH01-M012	MAKE_A.G2	f10r	H1-S002	E012	PROC012	qotchol	qotchol	COPY_UNCHANGED	LOCAL_MODEL	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	Bildprodukt A.G2	NO	NO
WH01	WH01-M013	MAKE_A.G2	f10r	H1-S002	E013	PROC013	chol	ol	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OL	WEITER	Bildprodukt A.G2	NO	NO
WH01	WH01-M014	MAKE_A.G2	f10r	H1-S002	E014	PROC014	cthy	checthy	NORMALIZE_TO_HOUSE	PORTABLE_CORE	CTH+Y	BEREITEN · POSTEN	Bildprodukt A.G2	NO	NO
WH01	WH01-M015	APPLY_B1	f81v	B1-S001	E101	PROC067	qokedy	qokedy	COPY_UNCHANGED	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M016	APPLY_B1	f81v	B1-S002	E102	PROC038	okaiin	qokaiin	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M017	APPLY_B1	f81v	B1-S002	E103	PROC068	kair	kair	COPY_UNCHANGED	LOCAL_MODEL	K+AIR	ZUGEBEN · WASSER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M018	APPLY_B1	f81v	B1-S002	E104	PROC048	okal	qokal	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M019	APPLY_B1	f81v	B1-S002	E105	PROC003	sar	char	NORMALIZE_TO_HOUSE	PORTABLE_CORE	AR	QUELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M020	APPLY_B1	f81v	B1-S002	E106	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M021	APPLY_B1	f81v	B1-S002	E107	PROC069	kain	kain	COPY_UNCHANGED	PORTABLE_CORE	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M022	APPLY_B1	f81v	B1-S002	E108	PROC070	olkain	olkain	COPY_UNCHANGED	PORTABLE_CORE	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M023	APPLY_B1	f81v	B1-S002	E109	PROC055	al	dal	NORMALIZE_TO_HOUSE	PORTABLE_CORE	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M024	APPLY_B1	f81v	B1-S002	E110	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M025	APPLY_B1	f81v	B1-S002	E111	PROC071	rol	rol	COPY_UNCHANGED	LOCAL_MODEL	R+OL	KUEHLEN · WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M026	APPLY_B1	f81v	B1-S002	E112	PROC072	dl	dl	COPY_UNCHANGED	LOCAL_MODEL	L	LEITEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M027	APPLY_B1	f81v	B1-S002	E113	PROC022	olor	olor	COPY_UNCHANGED	LOCAL_MODEL	OL+OR	WEITER · ANSATZ	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M028	APPLY_B1	f81v	B1-S002	E114	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M029	APPLY_B1	f81v	B1-S002	E115	PROC073	sheckhal	sheckhal	COPY_UNCHANGED	LOCAL_MODEL	SH+E+CKH+AL	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M030	APPLY_B1	f81v	B1-S002	E116	PROC009	daiin	daiin	COPY_UNCHANGED	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M031	APPLY_B1	f81v	B1-S002	E117	PROC074	qokeedal	qokeedal	COPY_UNCHANGED	LOCAL_MODEL	OK+EE+AL	ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M032	APPLY_B1	f81v	B1-S002	E118	PROC009	daiin	daiin	COPY_UNCHANGED	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M033	APPLY_B1	f81v	B1-S002	E119	PROC075	chckhy	chckhy	COPY_UNCHANGED	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M034	APPLY_B1	f81v	B1-S002	E120	PROC076	schedy	schedy	COPY_UNCHANGED	PORTABLE_CORE	CHD+DY	UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M035	APPLY_B1	f81v	B1-S003	E121	PROC013	qol	ol	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M036	APPLY_B1	f81v	B1-S003	E122	PROC077	sshkchdy	sshkchdy	COPY_UNCHANGED	LOCAL_MODEL	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M037	APPLY_B1	f81v	B1-S004	E123	PROC042	chedy	chedy	COPY_UNCHANGED	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M038	APPLY_B1	f81v	B1-S004	E124	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M039	APPLY_B1	f81v	B1-S004	E125	PROC078	shedy	shedy	COPY_UNCHANGED	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M040	APPLY_B1	f81v	B1-S005	E126	PROC079	qolchedy	qolchedy	COPY_UNCHANGED	PORTABLE_CORE	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M041	APPLY_B1	f81v	B1-S006	E127	PROC080	qokain	qokain	COPY_UNCHANGED	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M042	APPLY_B1	f81v	B1-S006	E128	PROC075	shckhy	chckhy	NORMALIZE_TO_HOUSE	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M043	APPLY_B1	f81v	B1-S006	E129	PROC072	dl	dl	COPY_UNCHANGED	LOCAL_MODEL	L	LEITEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M044	APPLY_B1	f81v	B1-S006	E130	PROC081	ral	ral	COPY_UNCHANGED	LOCAL_MODEL	R+AL	KUEHLEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M045	APPLY_B1	f81v	B1-S007	E131	PROC082	qokchdy	qokchdy	COPY_UNCHANGED	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M046	APPLY_B1	f81v	B1-S008	E132	PROC019	chey	chey	COPY_UNCHANGED	PORTABLE_CORE	Y	POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M047	APPLY_B1	f81v	B1-S008	E133	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M048	APPLY_B1	f81v	B1-S008	E134	PROC083	cheky	cheky	COPY_UNCHANGED	PORTABLE_CORE	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M049	APPLY_B1	f81v	B1-S008	E135	PROC013	ol	ol	COPY_UNCHANGED	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M050	APPLY_B1	f81v	B1-S008	E136	PROC078	shedy	shedy	COPY_UNCHANGED	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M051	APPLY_B1	f81v	B1-S009	E137	PROC067	qokedy	qokedy	COPY_UNCHANGED	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M052	APPLY_B1	f81v	B1-S010	E138	PROC067	qokedy	qokedy	COPY_UNCHANGED	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M053	APPLY_B1	f81v	B1-S011	E139	PROC075	chckhy	chckhy	COPY_UNCHANGED	PORTABLE_CORE	CKH+Y	DURCHLASS · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M054	APPLY_B1	f81v	B1-S011	E140	PROC008	qoky	qoky	COPY_UNCHANGED	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M055	APPLY_B1	f81v	B1-S012	E141	PROC084	lsho	lsho	COPY_UNCHANGED	LOCAL_MODEL	LSH+O	SPUELEN · ARBEITSGANG	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M056	APPLY_B1	f81v	B1-S012	E142	PROC085	qokey	okey	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M057	APPLY_B1	f81v	B1-S012	E143	PROC086	lshedy	lshedy	COPY_UNCHANGED	LOCAL_MODEL	LSH+E+DY	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M058	APPLY_B1	f81v	B1-S013	E144	PROC086	lshedy	lshedy	COPY_UNCHANGED	LOCAL_MODEL	LSH+E+DY	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M059	APPLY_B1	f81v	B1-S014	E145	PROC042	chedy	chedy	COPY_UNCHANGED	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M060	APPLY_B1	f81v	B1-S014	E146	PROC087	qolky	qolky	COPY_UNCHANGED	LOCAL_MODEL	SOLK+Y	SAMMELN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M061	APPLY_B1	f81v	B1-S014	E147	PROC088	lchedal	lchedal	COPY_UNCHANGED	LOCAL_MODEL	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M062	APPLY_B1	f81v	B1-S014	E148	PROC013	qol	ol	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M063	APPLY_B1	f81v	B1-S014	E149	PROC089	otar	otar	COPY_UNCHANGED	LOCAL_MODEL	OT+AR	DANACH · QUELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M064	APPLY_B1	f81v	B1-S015	E150	PROC090	ytey	ytey	COPY_UNCHANGED	LOCAL_MODEL	T+E+Y	BEARBEITEN · EIN KURZER ARBEITSGANG · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M065	APPLY_B1	f81v	B1-S015	E151	PROC091	okchedy	okchedy	COPY_UNCHANGED	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M066	APPLY_B1	f81v	B1-S016	E152	PROC048	qokal	qokal	COPY_UNCHANGED	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M067	APPLY_B1	f81v	B1-S016	E153	PROC092	okeey	qokeey	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M068	APPLY_B1	f81v	B1-S016	E154	PROC013	qol	ol	NORMALIZE_TO_HOUSE	PORTABLE_CORE	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M069	APPLY_B1	f81v	B1-S016	E155	PROC078	cheedy	shedy	NORMALIZE_TO_HOUSE	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M070	APPLY_B1	f81v	B1-S017	E156	PROC055	sal	dal	NORMALIZE_TO_HOUSE	PORTABLE_CORE	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M071	APPLY_B1	f81v	B1-S017	E157	PROC093	teol	teol	COPY_UNCHANGED	LOCAL_MODEL	E+OL	EIN KURZER ARBEITSGANG · WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M072	APPLY_B1	f81v	B1-S017	E158	PROC094	dchdy	dchdy	COPY_UNCHANGED	LOCAL_MODEL	CHD+DY	UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M073	APPLY_B1	f81v	B1-S018	E159	PROC095	ly	ly	COPY_UNCHANGED	LOCAL_MODEL	L+Y	LEITEN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M074	APPLY_B1	f81v	B1-S018	E160	PROC096	dsheol	dsheol	COPY_UNCHANGED	LOCAL_MODEL	SH+E+OL	HALTEN · EIN KURZER ARBEITSGANG · WEITER	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M075	APPLY_B1	f81v	B1-S018	E161	PROC097	oiiin	oiiin	COPY_UNCHANGED	PORTABLE_CORE	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M076	APPLY_B1	f81v	B1-S018	E162	PROC098	olkeedy	olkeedy	COPY_UNCHANGED	PORTABLE_CORE	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M077	APPLY_B1	f81v	B1-S019	E163	PROC078	tedy	shedy	NORMALIZE_TO_HOUSE	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M078	APPLY_B1	f81v	B1-S020	E164	PROC083	cheky	cheky	COPY_UNCHANGED	PORTABLE_CORE	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M079	APPLY_B1	f81v	B1-S020	E165	PROC099	shckhedy	shckhedy	COPY_UNCHANGED	PORTABLE_CORE	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M080	APPLY_B1	f81v	B1-S021	E166	PROC055	chal	dal	NORMALIZE_TO_HOUSE	PORTABLE_CORE	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	NO	NO
WH01	WH01-M081	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G041	A3:G041	yka	yka	COPY_UNCHANGED	LOCAL_MODEL	Y+K+A_ADDR	DIESER_EINTRAG · BEDINGUNGSTEIL 1 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M082	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G042	A3:G042	chol	chol	COPY_UNCHANGED	LOCAL_MODEL	OL	WEITER	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M083	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G043	A3:G043	ykar	ykar	COPY_UNCHANGED	LOCAL_MODEL	Y+K+AR	DIESER_EINTRAG · VON · BEDINGUNGSTEIL 3 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M084	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G044	A3:G044	dal	dal	COPY_UNCHANGED	LOCAL_MODEL	AL	AN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M085	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G045	A3:G045	ykady	ykady	COPY_UNCHANGED	LOCAL_MODEL	Y+K+A_ADDR+Y	DIESER_EINTRAG · DIESER_EINTRAG · BEDINGUNGSTEIL 5 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M086	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G046	A3:G046	iokeeor	iokeeor	COPY_UNCHANGED	LOCAL_MODEL	NONE	BEDINGUNGSTEIL 6 VON C5@f69v.2 KOPIEREN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M087	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G047	A3:G047	cheey	cheey	COPY_UNCHANGED	LOCAL_MODEL	WHOLE[cheey|shey]	BEDINGUNGSTEIL 7 VON C5@f69v.2 KOPIEREN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M088	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G048	A3:G048	choly	choly	COPY_UNCHANGED	LOCAL_MODEL	OL+Y	WEITER · DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M089	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G049	A3:G049	ykeeal	ykeeal	COPY_UNCHANGED	LOCAL_MODEL	Y+K+EE+AL	DIESER_EINTRAG · LAENGER · AN · BEDINGUNGSTEIL 9 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M090	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G050	A3:G050	cheo	cheo	COPY_UNCHANGED	LOCAL_MODEL	CHEO	BEDINGUNGSTEIL 10 VON C5@f69v.2 KOPIEREN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M091	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G051	A3:G051	oaram	oaram	COPY_UNCHANGED	LOCAL_MODEL	O+AR+AM_ADDR	VON · BEDINGUNGSTEIL 11 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M092	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G052	A3:G052	ockhy	ockhy	COPY_UNCHANGED	LOCAL_MODEL	O+CKH+Y	DIESER_EINTRAG · BEDINGUNGSTEIL 12 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M093	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G053	A3:G053	sheey	sheey	COPY_UNCHANGED	LOCAL_MODEL	SH+EE+Y	LAENGER · DIESER_EINTRAG · BEDINGUNGSTEIL 13 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M094	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G054	A3:G054	aiin	aiin	COPY_UNCHANGED	LOCAL_MODEL	AIIN	SOLLMASS	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M095	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G055	A3:G055	y	y	COPY_UNCHANGED	LOCAL_MODEL	Y	DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M096	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G056	A3:G056	daiial	daiial	COPY_UNCHANGED	LOCAL_MODEL	NONE	BEDINGUNGSTEIL 16 VON C5@f69v.2 KOPIEREN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M097	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G057	A3:G057	cheody	cheody	COPY_UNCHANGED	LOCAL_MODEL	CHEO+Y	DIESER_EINTRAG · BEDINGUNGSTEIL 17 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M098	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G058	A3:G058	cheal	cheal	COPY_UNCHANGED	LOCAL_MODEL	AL	AN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M099	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G059	A3:G059	yetey	yetey	COPY_UNCHANGED	LOCAL_MODEL	Y+E+T+E+Y	DIESER_EINTRAG · KURZ · KURZ · DIESER_EINTRAG · BEDINGUNGSTEIL 19 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M100	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G060	A3:G060	chear	chear	COPY_UNCHANGED	LOCAL_MODEL	CH+E+AR	KURZ · VON · BEDINGUNGSTEIL 20 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M101	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G061	A3:G061	y	y	COPY_UNCHANGED	LOCAL_MODEL	Y	DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M102	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G062	A3:G062	dy	dy	COPY_UNCHANGED	LOCAL_MODEL	Y	DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M103	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G063	A3:G063	ykey	ykey	COPY_UNCHANGED	LOCAL_MODEL	Y+K+E+Y	DIESER_EINTRAG · KURZ · DIESER_EINTRAG · BEDINGUNGSTEIL 23 VON C5@f69v.2	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M104	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G064	A3:G064	ch	ch	COPY_UNCHANGED	LOCAL_MODEL	CH	BEDINGUNGSTEIL 24 VON C5@f69v.2 KOPIEREN	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M105	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G065	A3:G065	y	y	COPY_UNCHANGED	LOCAL_MODEL	Y	DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M106	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G066	A3:G066	dy	dy	COPY_UNCHANGED	LOCAL_MODEL	Y	DIESER_EINTRAG	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
WH01	WH01-M107	CONDITION_C5@f69v.2	f69v	f69v.2	A3:G067	A3:G067	chol	chol	COPY_UNCHANGED	LOCAL_MODEL	OL	WEITER	C5@f69v.2; mittlerer Wetter-/Feuchtering	NO	NO
