rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
51	8299100	0	f80v	f80v.6	B	B	2	9	8	1	0	1	1	0.888889	8	8	1	0	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	kalt-trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [pcheol:?] | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalter Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	GDT642:ROUND_03 | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	pcheol	3	pcheol	kedy	kain	Pulver: trocken, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenstoff; heiß in der Mitte des Grades, abgeschlossen; Pulver: trocken, Material/Zubereitungsstoff; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalter Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen
52	8299100	0	f82v	f82v.22	B	B	2	9	8	0	0	2	1	0.888889	7	7	1	0	qokain chedy qolkshey qotal shey qokain ol checkhy ly	heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [qolkshey:?] | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockenes Arzneikompositum am Gradanfang | rohes Drogenholz	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	3	qolkshey	3	qolkshey	chedy	qotal	Material/Zubereitungsstoff, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff, Grundform; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockenes Arzneikompositum am Gradanfang; rohes Drogenholz
53	8299100	0	f83r	f83r.15	B	B	2	9	8	2	0	2	1	0.888889	7	7	1	0	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	Samen/Saatgut, Typ/Charge III | feuchte abgemessene Rohstoffmenge I in der Gradmitte | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [dalchdy:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	V13:SCOPED_CONCRETE_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | V13:MOIST_BOUND_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | V13:MOIST_CTH_MATERIAL | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	7	dalchdy	7	dalchdy	shcthy	qotchedy	Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; feuchte abgemessene Rohstoffmenge I in der Gradmitte; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; trocken in der Mitte des Grades; Rohstoffklasse I, kalt am Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Rohstoff, fertig aufbereitete Form; kalt und trocken in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz
54	8299100	0	f83r	f83r.23	B	B	2	9	8	1	0	2	1	0.888889	7	7	1	0	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:MOIST_BOUND_CTH_MATERIAL | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	6	shecthedy	6	shecthedy	qokedy	shecthy	Samendroge: Blatt-/Krautgut, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt und trocken in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Samendroge: Blatt-/Krautgut, fertig aufbereitete Form; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen
55	8199100	0	f10v	f10v.5	H	A	1	9	8	3	0	2	1	0.888889	7	7	1	0	sho ykeey daiin qotchy qotor chol daiin qokchy ky	feuchter Ansatz | [ykeey:?] | Grad-/Maßwert III | kalt und trocken am Anfang des Grades | kalte Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß und trocken am Anfang des Grades | heiß am Anfang des Grades	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT640:ROUND_02 | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	ykeey	2	ykeey	sho	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feuchter Ansatz; Grundform; Grad-/Maßwert III; kalt und trocken am Anfang des Grades; kalte Drogenportion; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß und trocken am Anfang des Grades; heiß am Anfang des Grades
56	8199100	0	f111r	f111r.47	S	B	3	9	8	0	0	4	1	0.888889	5	5	1	0	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	qeear	5	qeear	qoteedy	al	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades; feucht am Ende des Grades; kalt am Ende des Grades, abgeschlossen; Fraktion; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; trocken in der Mitte des Grades, abgeschlossen
57	8199100	0	f114r	f114r.38	S	B	3	9	8	1	0	5	1	0.888889	4	4	1	0	qoeedy qokchedy cheey raiin ar ain aiin al chol	[qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken am Ende des Grades | Wurzel, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert II | Menge III | Rohstoffklasse I | trocken; nominal trockenes Gut/Material	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | V13:DRY_OL_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	qoeedy	1	qoeedy	<BOS>	qokchedy	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß und trocken in der Mitte des Grades, abgeschlossen; trocken am Ende des Grades; Wurzel, Typ/Charge III; Drogenfraktion I; Menge-/Klassenwert II; Menge III; Rohstoffklasse I; trocken; nominal trockenes Gut/Material
58	8199100	0	f77v	f77v.36	B	B	2	9	8	0	0	3	1	0.888889	6	7	1	0	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	kalt und trocken am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades, abgeschlossen | [qol:?] | Wurzel, Typ/Charge III | trocken in der Mitte des Grades	GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	7	qol	7	qol	qokedy	raiin	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt und trocken am Anfang des Grades; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff; Wurzel, Typ/Charge III; trocken in der Mitte des Grades
59	8199100	0	f78v	f78v.8	B	B	2	9	8	1	0	2	1	0.888889	7	7	1	0	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	8	dkedy	8	dkedy	okedy	dain	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; abgemessene Fraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; fertig aufbereitete Form; Grad-/Maßwert II
60	8199100	0	f82r	f82r.23	B	B	2	9	8	1	0	3	1	0.888889	6	6	1	0	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar	trocken am Ende des Grades | [qcthey:?] | heiß am Ende des Grades | Drogenholz, trocken gebunden, Form II | Grad-/Maßwert III | trocken in der Mitte des Grades | heißer Zustand, Bindungsstufe III | getrocknetes Drogenholz | Holzfraktion I	GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	2	qcthey	2	qcthey	cheey	qokeey	Blatt-/Krautgut	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	trocken am Ende des Grades; Blatt-/Krautgut; heiß am Ende des Grades; Drogenholz, trocken gebunden, Form II; Grad-/Maßwert III; trocken in der Mitte des Grades; heißer Zustand, Bindungsstufe III; getrocknetes Drogenholz; Holzfraktion I
61	8109100	1	f10v	f10v.1	H	A	1	9	8	2	0	0	1	0.888889	9	9	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain	Pulver, Typ/Charge III | Grad-/Maßwert III | Feuchtzubereitung | Pulver, trocken gebunden, Form II | kalt am Anfang des Grades | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otydy:?] | Saatgut, Typ/Charge II	V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT650:STRONG_COMPOSITIONAL_SHELL | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | OPEN | GDT661:EXACT_WHOLE:sain	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	8	otydy	8	otydy	cthor	sain	[otydy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Pulver, Typ/Charge III; Grad-/Maßwert III; Feuchtzubereitung; Pulver, trocken gebunden, Form II; kalt am Anfang des Grades; Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [otydy:?]; Saatgut, Typ/Charge II
62	8109100	1	f28v	f28v.8	H	A	1	9	8	5	0	0	1	0.888889	9	9	1	1	okain chan chain cthor dain yk chy daiin cthol	heiß im Zubereitungsrahmen, Grad II | trocken, Grad I | trocken, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [yk:?] | trocken am Anfang des Grades | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT644:ROUND_02	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	6	yk	6	yk	dain	chy	yk: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß im Zubereitungsrahmen, Grad II; trocken, Grad I; trocken, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion II; yk: ungeklärt; trocken am Anfang des Grades; Grad-/Maßwert III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge
63	8109100	1	f47r	f47r.10	H	A	1	9	8	1	0	0	1	0.888889	9	9	1	1	shy otcho keey tor chey otchy tchol dain dam	feucht am Anfang des Grades | kalt-trockene Zubereitung | heiß am Ende des Grades | kalte Drogenportion | trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | [tchol:?] | Qualitätsgrad II | Dosis I	GDT647:FAMILY_MIGRATION | GDT650:STRONG_ATTESTED_FAMILY | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	7	tchol	7	tchol	otchy	dain	[tchol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht am Anfang des Grades; kalt-trockene Zubereitung; heiß am Ende des Grades; kalte Drogenportion; trocken in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; [tchol:?]; Qualitätsgrad II; Dosis I.
64	8109100	1	f76v	f76v.41	B	B	2	9	8	1	0	0	1	0.888889	9	9	1	1	sol shey chedy qokedy chedy qol r aiin shedy	Samenmaterial/Saatgut | feucht in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | Wurzel | Menge III | feucht in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	qol	6	qol	chedy	r	[qol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samenmaterial/Saatgut; feucht in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [qol:?]; Wurzel: Menge III; feucht in der Mitte des Grades, abgeschlossen
65	8099100	0	f112v	f112v.5	S	B	3	9	8	2	0	0	1	0.888889	8	8	1	0	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	Saatgut, Typ/Charge II | Menge-/Klassenwert IV | heißer Ansatz in der Mitte des Grades | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [cheeoldy:?]	GDT661:EXACT_WHOLE:sain | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | GDT639:ROUND_05 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	9	cheeoldy	9	cheeoldy	okaiin	<EOS>	[cheeoldy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Menge-/Klassenwert IV; heißer Ansatz in der Mitte des Grades; Grad-/Maßwert III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trockene Fraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [cheeoldy:?]
66	8099100	0	f116r	f116r.6	S	B	3	9	8	0	1	1	1	0.888889	7	7	1	0	sain ol lchedy chedy otey chedy lain otedy oteey	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | [lain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	GDT661:EXACT_WHOLE:sain | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	lain	7	lain	chedy	otedy	[lain:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; [lain:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades
67	8099100	0	f11v	f11v.2	H	A	1	9	8	5	0	1	1	0.888889	8	8	1	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | Dosis I | Eintrag/Bezug: heiß-trocken am Gradanfang | Grad-/Maßwert II | [dchy:?]	V13:MOIST_OL_FORM | GDT660:DY_MEDIAL | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:MOIST_CTH_MATERIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam | GDT661:EXACT_WHOLE:ykchy | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	9	dchy	9	dchy	dain	<EOS>	[dchy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht; nominal feuchtes Gut/Material; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; Dosis I; hierzu: heiß-trocken am Gradanfang; Grad-/Maßwert II; [dchy:?]
68	8099100	0	f21r	f21r.10	H	A	1	9	8	1	0	2	1	0.888889	7	7	1	0	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	[totchy:?] | heiße Drogenportion | trocken am Anfang des Grades | heiß am Anfang des Grades | kalt, Grad III | Material: kalt und trocken | kalt am Anfang des Grades | CTH-Drogenmaterial, Form II | kalt im Zubereitungsrahmen, Grad III	OPEN | GDT661:EXACT_WHOLE:keor | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_05 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	totchy	1	totchy	<BOS>	keor	[totchy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[totchy:?]; heiße Drogenportion; trocken am Anfang des Grades; heiß am Anfang des Grades; kalt, Grad III; Material: kalt und trocken; kalt am Anfang des Grades; CTH-Drogenmaterial, Form II; kalt im Zubereitungsrahmen, Grad III
