base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	11	6099300	0	f113v	f113v.41	S	B	3	7	6	1	0	1	1	0.857143	5	5	1	0	dair aiin okain a r aiin cheody	abgemessene Fraktion II | Menge III | heiß im Zubereitungsrahmen, Grad II | [a:?] | Wurzel | Menge III | getrockneter Ansatz	GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	a	4	a	okain	r	[a:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	abgemessene Fraktion II; Menge III; heiß im Zubereitungsrahmen, Grad II; [a:?]; Wurzel: Menge III; getrockneter Ansatz
3	12	6109300	1	f115v	f115v.10	S	B	3	7	6	0	0	0	1	0.857143	7	7	1	1	saiin sho sheody okaiin dalchedy oteeo chedy	Samen/Saatgut, Typ/Charge III | feuchter Ansatz | angefeuchteter Ansatz, abgeschlossen | heiß, Grad III, im Ansatzrahmen | abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen | [oteeo:?] | trocken in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:sheody | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:dalchedy | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6	oteeo	6	oteeo	dalchedy	chedy	[oteeo:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; feuchter Ansatz; angefeuchteter Ansatz, abgeschlossen; heiß, Grad III, im Ansatzrahmen; abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; [oteeo:?]; trocken in der Mitte des Grades, abgeschlossen
2	13	8099100	0	f116r	f116r.6	S	B	3	9	8	0	1	1	1	0.888889	7	7	1	0	sain ol lchedy chedy otey chedy lain otedy oteey	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | [lain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	GDT661:EXACT_WHOLE:sain | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	lain	7	lain	chedy	otedy	[lain:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; [lain:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades
3	14	8099100	0	f11v	f11v.2	H	A	1	9	8	5	0	1	1	0.888889	8	8	1	0	shol dy chckhy shcthy daiin dam ykchy dain dchy	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | Dosis I | Eintrag/Bezug: heiß-trocken am Gradanfang | Grad-/Maßwert II | [dchy:?]	V13:MOIST_OL_FORM | GDT660:DY_MEDIAL | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:MOIST_CTH_MATERIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam | GDT661:EXACT_WHOLE:ykchy | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	9	dchy	9	dchy	dain	<EOS>	[dchy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht; nominal feuchtes Gut/Material; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; Dosis I; hierzu: heiß-trocken am Gradanfang; Grad-/Maßwert II; [dchy:?]
2	15	7099200	0	f15v	f15v.2	H	A	1	8	7	1	0	3	1	0.875000	5	5	1	0	chor or oro r aiin cthy ain dar	Pflanzen-/Reproduktionsteil | Drogenportion | [oro:?] | Wurzel | Menge III | CTH-Drogenmaterial | Menge-/Klassenwert II | abgemessene Fraktion I	V13:PART_OR_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | OPEN | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:VALUE_MINIM_SERIES | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	3	oro	3	oro	or	r	[oro:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	Pflanzen-/Reproduktionsteil; Drogenportion; [oro:?]; Wurzel: Menge III; CTH-Drogenmaterial; Menge-/Klassenwert II; abgemessene Fraktion I
2	16	5109400	1	f15v	f15v.6	H	A	1	6	5	1	0	0	1	0.833333	6	6	1	1	qotchey choty kaiin otchy r aiin	kalt und trocken in der Mitte des Grades | [choty:?] | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	choty	2	choty	qotchey	kaiin	[choty:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	kalt und trocken in der Mitte des Grades; [choty:?]; heiß, Grad III; kalt-trockener Ansatz am Anfang des Grades; Wurzel: Menge III
2	17	5099400	0	f17v	f17v.6	H	A	1	6	5	0	0	2	1	0.833333	3	3	1	0	oekor or okaiin or otaiin d	[oekor:?] | Drogenportion | heiß, Grad III, im Ansatzrahmen | Drogenportion | kalt im Zubereitungsrahmen, Grad III | Dosis	OPEN | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:QUALITY_DEGREE_SERIES | GDT661:D_TERMINAL	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	oekor	1	oekor	<BOS>	or	[oekor:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[oekor:?]; Drogenportion; heiß, Grad III, im Ansatzrahmen; Drogenportion; kalt im Zubereitungsrahmen, Grad III; Dosisvermerk.
2	18	3109600	1	f19v	f19v.7	H	A	1	4	3	2	0	0	1	0.750000	4	4	1	1	ycho r chaiin cthor	[ycho:?] | Wurzel | trocken, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	OPEN | GDT661:R_BODY | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	ycho	1	ycho	<BOS>	r	[ycho:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[ycho:?]; Wurzel; trocken, Grad III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge
2	19	3109600	1	f20r	f20r.8	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	schodain cheo r cheody	[schodain:?] | trocken angesetzte Zubereitung | Wurzel | getrockneter Ansatz	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT661:R_BODY | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	schodain	1	schodain	<BOS>	cheo	[schodain:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[schodain:?]; trocken angesetzte Zubereitung; Wurzel; getrockneter Ansatz
2	20	7099200	0	f20v	f20v.8	H	A	1	8	7	3	0	1	1	0.875000	7	7	1	0	shain choraly sho ar chy daiin d s	feucht, Grad II | [choraly:?] | feuchter Ansatz | Drogenfraktion I | trocken am Anfang des Grades | Grad-/Maßwert III | Dosis | Samen-/Saatgutposten	V13:QUALITY_DEGREE_SERIES | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT661:D_BODY | GDT660:S_EOS	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	2	choraly	2	choraly	shain	sho	[choraly:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	feucht, Grad II; [choraly:?]; feuchter Ansatz; Drogenfraktion I; trocken am Anfang des Grades; Grad-/Maßwert III; Dosis; Samen-/Saatgutposten.
2	21	8099100	0	f21r	f21r.10	H	A	1	9	8	1	0	2	1	0.888889	7	7	1	0	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	[totchy:?] | heiße Drogenportion | trocken am Anfang des Grades | heiß am Anfang des Grades | kalt, Grad III | Material: kalt und trocken | kalt am Anfang des Grades | CTH-Drogenmaterial, Form II | kalt im Zubereitungsrahmen, Grad III	OPEN | GDT661:EXACT_WHOLE:keor | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_05 | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	totchy	1	totchy	<BOS>	keor	[totchy:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	[totchy:?]; heiße Drogenportion; trocken am Anfang des Grades; heiß am Anfang des Grades; kalt, Grad III; Material: kalt und trocken; kalt am Anfang des Grades; CTH-Drogenmaterial, Form II; kalt im Zubereitungsrahmen, Grad III
2	22	4109500	1	f22v	f22v.8	H	A	1	5	4	1	0	0	1	0.800000	5	5	1	1	qotchy cthy qokol daiin dam	kalt und trocken am Anfang des Grades | CTH-Drogenmaterial | [qokol:?] | Qualitätsgrad III | Dosis I	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:dam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	qokol	3	qokol	cthy	daiin	[qokol:?]	NEWLY_EXPOSED_BY_GDT661_NO_NEW_CARD	OPEN	kalt und trocken am Anfang des Grades; CTH-Drogenmaterial; [qokol:?]; Qualitätsgrad III; Dosis I.
