rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
11	0	f16r	f16r.13	H	A	1	4	4	1	0	1	0	1.000000	3	3	1	0	qokor dl dy shey	heiße Drogenportion | Rohstoffmaß | Qualitäts-/Wertfeld geschlossen | feucht in der Mitte des Grades	GDT654:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:dl | GDT660:DY_MEDIAL | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	heiße Drogenportion; Rohstoffmaß; feucht in der Mitte des Grades
12	0	f16v	f16v.10	H	A	1	8	8	1	0	2	0	1.000000	6	6	1	0	qokchy chy dy ykchy chckhy otain cthor cthy	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Eintrag/Bezug: heiß-trocken am Gradanfang | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | GDT661:EXACT_WHOLE:ykchy | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04 | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; hierzu: heiß-trocken am Gradanfang; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial
13	0	f17v	f17v.8	H	A	1	6	6	2	1	0	0	1.000000	6	6	1	1	qokeey kchar ol dy choldaiin sy	heiß am Ende des Grades | heiße Trockenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:kchar | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT660:DY_MEDIAL | V13:FUSED_FREE_VALUE | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	heiß am Ende des Grades; heiße Trockenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken, Grad III; Saatgut in Grundform
14	1	f19r	f19r.4	H	A	1	5	5	1	0	0	0	1.000000	5	5	1	1	qokorar daiin chckhy shy kchor	heiße Drogenportion, Fraktion I | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | feucht am Anfang des Grades | Drogenportion, heiß-trocken	GDT661:EXACT_WHOLE:qokorar | V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT660:EXACT_WHOLE:kchor	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiße Drogenportion, Fraktion I; Grad-/Maßwert III; Arzneikompositum: trocken, Gradanfang; feucht am Anfang des Grades; Drogenportion, heiß-trocken
15	1	f19v	f19v.6	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	ychoy kchor cthol chocthy s	Eintrag/Bezug: Trockenansatz am Gradanfang | Drogenportion, heiß-trocken | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Samen-/Saatgutposten	GDT661:EXACT_WHOLE:ychoy | GDT660:EXACT_WHOLE:kchor | GDT644:ROUND_02 | V13:DRY_CTH_PREPARATION | GDT660:S_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Eintrag: Trockenansatz am Gradanfang; Drogenportion, heiß-trocken; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; Samen-/Saatgutposten.
16	0	f20v	f20v.7	H	A	1	8	8	3	0	2	0	1.000000	6	6	1	0	shocthy sho cthy daiin sheoy tey s soaiin	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | feuchter Ansatz | CTH-Drogenmaterial | Menge/Portion III | feucht angesetzte Zubereitung am Gradanfang | kalt in der Mitte des Grades | Samen-/Saatgutposten | Samen/Saatgutzubereitung, Charge III	V13:MOIST_CTH_PREPARATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:sheoy | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; feuchter Ansatz; CTH-Drogenmaterial; Menge/Portion III; feucht angesetzte Zubereitung am Gradanfang; kalt in der Mitte des Grades; Samen-/Saatgutposten; Samen/Saatgutzubereitung, Charge III
17	1	f22v	f22v.10	H	A	1	5	5	2	0	0	0	1.000000	5	5	1	1	qokchy daiin s or ytal	heiß und trocken am Anfang des Grades | Grad-/Maßwert III | Samen-/Saatgutposten | Drogenportion | Eintrag/Bezug: kalter Rohstoff I am Gradanfang	GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT660:S_MEDIAL | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT661:EXACT_WHOLE:ytal	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß und trocken am Anfang des Grades; Grad-/Maßwert III; Samen-/Saatgutposten; Drogenportion; hierzu: kalter Rohstoff I am Gradanfang
18	1	f22v	f22v.11	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	sokaiin oty dy	heißer Samenansatz, Grad III | kalter Ansatz am Anfang des Grades | Qualitäts-/Wertfeld geschlossen	GDT661:EXACT_WHOLE:sokaiin | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	heißer Samenansatz, Grad III; kalter Ansatz am Anfang des Grades.
19	1	f27r	f27r.10	H	A	1	7	7	3	0	0	0	1.000000	7	7	1	1	qotchey shes s y chy tchey dy	kalt und trocken in der Mitte des Grades | feuchtes Drogenmaterial, Mittelstufe | Samen-/Saatgutposten | ; hierzu: | trocken am Anfang des Grades | kalt und trocken in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:shes | GDT660:S_MEDIAL | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt und trocken in der Mitte des Grades; feuchtes Drogenmaterial, Mittelstufe; Samen-/Saatgutposten; hierzu: trocken am Anfang des Grades; kalt und trocken in der Mitte des Grades.
20	0	f27r	f27r.3	H	A	1	10	10	4	0	1	0	1.000000	9	9	1	0	chol shy keol chol chy shol chy daiin chey dam	trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | feucht; nominal feuchtes Gut/Material | trocken am Anfang des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | Dosis I	V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:dam	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	trocken; nominal trockenes Gut/Material; feucht am Anfang des Grades; heißer Drogenstoff; trocken; nominal trockenes Gut/Material; trocken am Anfang des Grades; feucht; nominal feuchtes Gut/Material; trocken am Anfang des Grades; Grad-/Maßwert III; trocken in der Mitte des Grades; Dosis I.
21	0	f29v	f29v.12	H	A	1	4	4	0	0	2	0	1.000000	2	2	1	0	qekeochor otchey s y	heiße trocken angesetzte Drogenportion | kalt-trockener Ansatz in der Mitte des Grades | Samen-/Saatgutposten | Eintrag abgeschlossen	GDT661:EXACT_WHOLE:qekeochor | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | GDT659:Y_EOS_CLOSE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	heiße trocken angesetzte Drogenportion; kalt-trockener Ansatz in der Mitte des Grades; Samen-/Saatgutposten.
22	0	f33v	f33v.8	H	B	2	14	14	2	0	5	0	1.000000	9	9	1	0	dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	abgemessene Fraktion I | Drogenfraktion I | feucht am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades | heiße Drogenfraktion I im Ansatz | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | abgemessene Fraktion I | Menge III | heiße Ansatzfraktion I, abgeschlossen	GDT649:STRONG_FAMILY_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT660:DY_MEDIAL | GDT660:DY_MEDIAL | GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:okary	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	abgemessene Fraktion I; Drogenfraktion I; feucht am Ende des Grades; heiß am Ende des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades; heiße Drogenfraktion I im Ansatz; heißer Ansatz in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades; Grad-/Maßwert III; abgemessene Fraktion I; Menge III; heiße Ansatzfraktion I, abgeschlossen
23	0	f33v	f33v.9	H	B	2	14	14	4	0	1	0	1.000000	13	13	1	0	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	Samenfraktion I | Drogenportion | Menge III | Pflanzen-/Reproduktionsteil | Drogenportion | heiße angefeuchtete Drogenfraktion II | feucht; nominal feuchtes Gut/Material | Drogenportion | Arzneikompositum: trocken, Gradanfang | Drogenfraktion I | Menge III | heiß im Zubereitungsrahmen, Grad II | abgemessene Rohstoffmenge I | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | V13:PART_OR_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT661:EXACT_WHOLE:shkair | V13:MOIST_OL_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Samenfraktion I; Drogenportion; Menge III; Pflanzen-/Reproduktionsteil; Drogenportion; heiße angefeuchtete Drogenfraktion II; feucht; nominal feuchtes Gut/Material; Drogenportion; Arzneikompositum: trocken, Gradanfang; Drogenfraktion I; Menge III; heiß im Zubereitungsrahmen, Grad II; abgemessene Rohstoffmenge I.
24	1	f38v	f38v.3	H	A	1	9	9	4	0	0	0	1.000000	9	9	1	1	qokeey keor daiin okey keey daiin dair daiin s	heiß am Ende des Grades | heiße Drogenportion | Menge/Portion III | heißer Ansatz in der Mitte des Grades | heiß am Ende des Grades | Grad-/Maßwert III | abgemessene Fraktion II | Grad-/Maßwert III | Samen-/Saatgutposten	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:keor | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT649:STRONG_FAMILY_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT660:S_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß am Ende des Grades; heiße Drogenportion; Menge/Portion III; heißer Ansatz in der Mitte des Grades; heiß am Ende des Grades; Grad-/Maßwert III; abgemessene Fraktion II; Grad-/Maßwert III; Samen-/Saatgutposten.
